sample_id,label,target_file,period,day,day_num,day_label,batch,source_kind,s1_delta_r,s1_delta_r_norm,s1_ema_rise_a0001,s1_ema_decay_a0001,s1_ema_rise_a001,s1_ema_decay_a001,s1_ema_rise_a01,s1_ema_decay_a01,s2_delta_r,s2_delta_r_norm,s2_ema_rise_a0001,s2_ema_decay_a0001,s2_ema_rise_a001,s2_ema_decay_a001,s2_ema_rise_a01,s2_ema_decay_a01,s3_delta_r,s3_delta_r_norm,s3_ema_rise_a0001,s3_ema_decay_a0001,s3_ema_rise_a001,s3_ema_decay_a001,s3_ema_rise_a01,s3_ema_decay_a01,s4_delta_r,s4_delta_r_norm,s4_ema_rise_a0001,s4_ema_decay_a0001,s4_ema_rise_a001,s4_ema_decay_a001,s4_ema_rise_a01,s4_ema_decay_a01,s5_delta_r,s5_delta_r_norm,s5_ema_rise_a0001,s5_ema_decay_a0001,s5_ema_rise_a001,s5_ema_decay_a001,s5_ema_rise_a01,s5_ema_decay_a01,s6_delta_r,s6_delta_r_norm,s6_ema_rise_a0001,s6_ema_decay_a0001,s6_ema_rise_a001,s6_ema_decay_a001,s6_ema_rise_a01,s6_ema_decay_a01
acetone_71,acetone,acetone\acetone_71.csv,Period_III,Day 18,18,Period III Day 18,batch4,new,39.0,0.7647058823529411,0.038158295625557545,-0.016921180691640763,0.320341500664694,-0.10882068151888892,1.7722444457200002,-0.4114951856990152,42.0,0.19090909090909092,0.04084668291051443,-0.019239347765561323,0.33786989471729095,-0.11844812209271725,1.5041439701480002,-0.3862181177388345,3.0,0.014018691588785047,0.0029761710492349097,-0.001954089661379336,0.027762860289923093,-0.01625081203877,0.16735910671986975,-0.1008518555921798,29.0,0.1277533039647577,0.02744066590658065,-0.01570419185648616,0.22959243622156497,-0.08614835653073331,1.048311554712537,-0.28960425362482434,36.0,0.8181818181818182,0.035562327360113395,-0.011350741726055564,0.3190746380153859,-0.0743072070167237,1.5638474281834407,-0.30814685210383896,1.0,0.08333333333333333,4.427634930328356e-06,-0.001,0.0002301904572131544,-0.01,0.010717897987691849,-0.1
acetone_72,acetone,acetone\acetone_72.csv,Period_III,Day 18,18,Period III Day 18,batch4,new,27.0,0.5294117647058824,0.026800756089091042,-0.00650289995685807,0.25073925121904905,-0.042197124071876285,1.8356231282107711,-0.20557611636481005,29.0,0.1318181818181818,0.02874028125238179,-0.008177011621841855,0.26513994915782346,-0.05040196898662235,1.7390273502195517,-0.18138705364810004,2.0,0.009345794392523364,0.0019960129541197903,-0.001,0.01961255179249912,-0.01,0.16941321559900002,-0.1,18.0,0.07929515418502203,0.01675692281024638,-0.008184839090020716,0.1473346911500296,-0.04974451553845563,0.8576524393134044,-0.20955408940890452,26.0,0.5909090909090909,0.025891242473585,-0.0066091681001405325,0.24933787411625982,-0.0448137068711764,1.8792330709791334,-0.20865672100000004,1.0,0.08333333333333333,4.810603827978561e-06,-0.001,0.00036568451186579955,-0.01,0.014619381294135286,-0.1
acetone_73,acetone,acetone\acetone_73.csv,Period_III,Day 18,18,Period III Day 18,batch4,new,15.0,0.29411764705882354,0.014805443483796157,-0.0052776904734476195,0.13177859541909026,-0.03062134946536437,0.7363448733908183,-0.15532612579915797,16.0,0.07239819004524888,0.015803386446816448,-0.006474861691107901,0.14152946742161285,-0.038969299339533386,0.73579712491,-0.16099542551848803,2.0,0.009389671361502348,0.001000999,-0.0010107194880195742,0.010099,-0.010394511791831805,0.109,-0.10001337726990574,14.0,0.06167400881057269,0.012812644715275948,-0.007618619292096742,0.11265665680491829,-0.053613836553944916,0.607091349539489,-0.29294922847631666,18.0,0.4090909090909091,0.017818064650908273,-0.0051716813373669755,0.1627268091366102,-0.03193229982727688,1.038492424829858,-0.15479468479915795,0.0,0.0,0.0,-0.001,0.0,-0.01,0.0,-0.1
acetone_74,acetone,acetone\acetone_74.csv,Period_III,Day 19,19,Period III Day 19,batch4,new,28.0,0.5714285714285714,0.026676943877335737,-0.013944280023839264,0.2116605755922111,-0.0865695913299473,1.065624582150443,-0.34132978372308553,30.0,0.1382488479262673,0.028569337818419957,-0.015686170628827687,0.221126961839633,-0.09400104364109542,1.04732215086459,-0.29941103962150273,2.0,0.009345794392523364,0.0019531108968798942,-0.001913163101937441,0.01617290140942288,-0.014109964323531758,0.1006362685441136,-0.10074896573605965,21.0,0.09767441860465116,0.019668876080945193,-0.012270763772109262,0.14536751559557612,-0.0640290836395297,0.6941272012823272,-0.25508733212086976,26.0,0.6046511627906976,0.025577955074794635,-0.009882805616360499,0.22114878917482553,-0.06358865220570241,1.5338000000000003,-0.2786575915821113,1.0,0.07692307692307693,0.00010415856053805372,-0.001,0.004772548511228927,-0.01,0.08202962254919215,-0.1
acetone_75,acetone,acetone\acetone_75.csv,Period_III,Day 19,19,Period III Day 19,batch4,new,40.0,0.8163265306122449,0.03976768668178129,-0.010305221151515203,0.3773749765838926,-0.06344347237399872,2.71634557,-0.2558133945909219,39.0,0.17972350230414746,0.03872202949439027,-0.013522291778495746,0.36310733390928157,-0.08206523963852434,2.4307882230000004,-0.2737357090229061,3.0,0.014084507042253521,0.002991024943094894,-0.0010044619427186366,0.029124439394766506,-0.010159367323408736,0.23015135890000005,-0.10000032191080398,22.0,0.102803738317757,0.021787151503177588,-0.01111854967652233,0.19971235546310437,-0.05971880756035255,1.310035216112185,-0.20512101431425228,41.0,0.9761904761904762,0.040777634765097076,-0.0069795802208980125,0.38832383623944955,-0.04541659931094695,2.5555969054463388,-0.17329462870137094,0.0,0.0,0.0,-9.999999999999159e-07,0.0,-9.99999999999994e-05,0.0,-0.009999999999999995
acetone_76,acetone,acetone\acetone_76.csv,Period_III,Day 19,19,Period III Day 19,batch4,new,34.0,0.7083333333333334,0.031627685730078986,-0.013685367247508788,0.27592961021222007,-0.09132933340060266,1.9190878910184872,-0.3903381840639102,35.0,0.16129032258064516,0.03250708174716552,-0.015163971672434665,0.28419692291072374,-0.09932756708358485,1.6837838228804483,-0.36269286816810886,2.0,0.009389671361502348,0.0010099322493701596,-0.0010029142080812728,0.010934438045261959,-0.010224159175492352,0.15170713682671,-0.10141827208550415,22.0,0.10377358490566038,0.020060986888684892,-0.010637913532226453,0.16921100741931175,-0.056696952301598005,1.143039730188852,-0.23606379987460432,36.0,0.8571428571428571,0.03588617882610297,-0.007619245199107634,0.34877727026605,-0.05355732962287791,2.8028850000000003,-0.25346165271060894,0.0,0.0,0.0,-0.001,0.0,-0.01,0.0,-0.1
acetone_77,acetone,acetone\acetone_77.csv,Period_III,Day 20,20,Period III Day 20,batch4,new,47.0,1.146341463414634,0.046549371502135894,-0.013353465275325705,0.4269970576185171,-0.07904742392843736,2.3900188339657245,-0.28100397602176785,51.0,0.2524752475247525,0.049541275931691484,-0.01763623955519281,0.45611345874084963,-0.09995727280084428,2.5179164123969118,-0.3294046533876709,5.0,0.025510204081632654,0.0039750731138863986,-0.001,0.037573958539398836,-0.01,0.228799699434348,-0.1,24.0,0.11059907834101383,0.02265774567211038,-0.011709643010325448,0.2034570724648582,-0.0637738312268654,1.1817544485324023,-0.26033759313202076,43.0,1.1944444444444444,0.041732870301628935,-0.01016345280988351,0.3940551645166011,-0.06089290089854573,2.5636080113209463,-0.2609587900868287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_78,acetone,acetone\acetone_78.csv,Period_III,Day 20,20,Period III Day 20,batch4,new,31.0,0.7380952380952381,0.030514146519111683,-0.013588857950875093,0.27555026181048603,-0.07949267122942637,1.4506187149733514,-0.29300122523832683,36.0,0.17560975609756097,0.03545949080604472,-0.018347440203619166,0.3097732143272504,-0.10407967943442012,1.5535593097214515,-0.2916818916176795,3.0,0.015151515151515152,0.0029741653279268623,-0.001937726180287522,0.027559449024327054,-0.015151255964555712,0.17371000000000003,-0.10093650741866474,18.0,0.0821917808219178,0.01775714448408682,-0.0141659407144362,0.15752103524287897,-0.07594640312691969,0.7786734451974511,-0.2727148894668231,32.0,0.8648648648648649,0.031725487071772716,-0.01131452429707578,0.293835443724132,-0.07009330544544114,1.5918194772430507,-0.33666686697515386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_79,acetone,acetone\acetone_79.csv,Period_III,Day 20,20,Period III Day 20,batch4,new,23.0,0.5348837209302325,0.022781122229134212,-0.00638754450761988,0.2090890985234051,-0.04313880387693332,1.203873411,-0.17521673200087878,25.0,0.12135922330097088,0.02465360112470879,-0.007862741811206239,0.22007817798655466,-0.04943024725840262,1.2141596810180004,-0.18830447158785574,2.0,0.010050251256281407,0.001994014980014994,-0.001,0.019414801494010002,-0.01,0.15314410000000003,-0.10003381240384307,14.0,0.0639269406392694,0.013873728635578385,-0.007144380360774311,0.12799961607934168,-0.04404847727864371,0.80672989422087,-0.21051430431043938,27.0,0.7105263157894737,0.026852418263884237,-0.007837590564392295,0.2556117177447288,-0.05486832852113693,1.7229621000000002,-0.20986512182684514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_80,acetone,acetone\acetone_80.csv,Period_III,Day 20,20,Period III Day 20,batch4,new,36.0,0.8372093023255814,0.0347708401181449,-0.01088494909945252,0.3278233760685946,-0.06951925195472868,1.9453463557032764,-0.2639298684773331,40.0,0.1941747572815534,0.03952403309344,-0.013548618016262344,0.35502048746850673,-0.07904518347826167,2.0473634154000004,-0.2642427585141663,3.0,0.01507537688442211,0.0029880339400709436,-0.001,0.028833407044279197,-0.01,0.20865672100000004,-0.1,19.0,0.08597285067873303,0.016817022040232717,-0.007438286741419726,0.15259546118830938,-0.04419712863579689,0.9472478442429799,-0.2171586400020506,37.0,0.9487179487179487,0.0368503614146545,-0.008877198152855398,0.35535620500252196,-0.05562566549234637,2.5094745139000003,-0.21596502803932283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_81,acetone,acetone\acetone_81.csv,Period_III,Day 21,21,Period III Day 21,batch4,new,45.0,1.0227272727272727,0.04466675349574033,-0.0128493085288735,0.4181884537650843,-0.08311718750487984,2.4097042933138724,-0.35522922051428674,44.0,0.21153846153846154,0.043294071254821556,-0.015437430694200161,0.39248627563006155,-0.09994899704234171,2.3244664133386834,-0.33229982273367153,3.0,0.015,0.0029702662757755027,-0.0010009801888648294,0.02725151580397675,-0.010081790693759723,0.1559162298878277,-0.1012157665459057,30.0,0.14705882352941177,0.027380097162395402,-0.013832444274090222,0.1981410718444759,-0.07616701851406218,1.0336706051726376,-0.28991840836403937,35.0,0.9210526315789473,0.03475526081872013,-0.00939131568120977,0.32661581714032656,-0.0628069167971239,1.9259897769917154,-0.3190760277698192,1.0,0.09090909090909091,2.9702130370874626e-06,-0.001,0.00027204642163829,-0.01,0.016560999999999992,-0.1
acetone_82,acetone,acetone\acetone_82.csv,Period_III,Day 21,21,Period III Day 21,batch4,new,30.0,0.6666666666666666,0.02951858817791632,-0.009467643912598932,0.2557401610152655,-0.0596200851794023,1.97060658,-0.25211781106765674,36.0,0.1722488038277512,0.034475588638001396,-0.011124098138111462,0.30146065669337735,-0.06917697759136604,1.8439481413418133,-0.25159563641121285,3.0,0.01485148514851485,0.0020068748364201246,-0.001,0.020582051790539797,-0.01,0.2010188619723701,-0.1,21.0,0.10194174757281553,0.019540709705193365,-0.00912385842585664,0.16747206368467255,-0.05315833259782929,1.0338983865414237,-0.2152977138002087,31.0,0.7948717948717948,0.030887263606366785,-0.0056884287599603366,0.2989600964867486,-0.04015190285962666,2.1980633610000004,-0.21019341668556762,1.0,0.09090909090909091,0.001,-3.5776200681309845e-05,0.01,-0.0016347872103971602,0.1,-0.03891248705910457
acetone_83,acetone,acetone\acetone_83.csv,Period_III,Day 21,21,Period III Day 21,batch4,new,49.0,1.065217391304348,0.04879246933062362,-0.015211978842772086,0.46966336202145675,-0.09788663511391008,3.365415870000001,-0.39467021933716606,52.0,0.24528301886792453,0.05060947593351727,-0.017535022284622694,0.45937908949356976,-0.11034539021725029,2.9919465930000007,-0.3763285927899921,3.0,0.014705882352941176,0.002994006996001,-0.0018895340096574832,0.029406960100000004,-0.013085756367427962,0.24661000000000002,-0.1000004478911563,33.0,0.15789473684210525,0.031160466640499554,-0.018194923262739915,0.2470226517008709,-0.09887781847159852,1.529688697653128,-0.345398218040986,43.0,1.075,0.042656374606757926,-0.012305272510455753,0.39684457948493623,-0.08243719066376128,2.90127388,-0.39319606991188016,1.0,0.09090909090909091,0.001,-0.001,0.01,-0.01,0.1,-0.1
acetone_84,acetone,acetone\acetone_84.csv,Period_III,Day 21,21,Period III Day 21,batch4,new,90.0,1.836734693877551,0.08816408110161165,-0.010613068405323618,0.8161081019719683,-0.06683387112456747,4.81984816746481,-0.2598857824854872,85.0,0.38990825688073394,0.0839972522232295,-0.01201153859936897,0.7551270268805752,-0.07224293909920138,4.146061711910002,-0.2634065208443057,6.0,0.028708133971291867,0.004978038086297223,-0.001,0.047838801681305505,-0.01,0.3214766530101755,-0.1,58.0,0.2648401826484018,0.05568489923941644,-0.013145187104674622,0.4865642620678839,-0.07047538150805298,2.790091723921775,-0.23756098033478665,84.0,1.9534883720930232,0.08247369594818765,-0.007860563492312251,0.778868599663672,-0.04923155525691764,4.905966328445461,-0.20000580099638363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_49,air,air\air_49.csv,Period_III,Day 18,18,Period III Day 18,batch4,new,1.0,0.02,7.127262084572644e-05,-0.001,0.0036054722501792326,-0.01,0.0662879121869493,-0.1,1.0,0.0045662100456621,4.303836208533363e-05,-0.001,0.0028303777956793785,-0.01,0.06990593629528322,-0.1,1.0,0.004672897196261682,7.525250677082066e-05,-0.001,0.0037608532803128656,-0.01,0.0732293037432043,-0.1,3.0,0.01327433628318584,0.001993048797579791,-0.001968943908806678,0.01934702690774517,-0.0175949826781664,0.16346795432077102,-0.15204302423399024,1.0,0.023255813953488372,5.106697881649932e-05,-0.001,0.002406421110853791,-0.01,0.05107515723706392,-0.1,1.0,0.08333333333333333,4.537820125688919e-06,-0.001,0.00025629934655213224,-0.01,0.010800997860549139,-0.1
air_50,air,air\air_50.csv,Period_III,Day 18,18,Period III Day 18,batch4,new,2.0,0.0392156862745098,0.0010214996296256382,-0.001,0.010421315238475275,-0.01,0.10000062215273252,-0.1,2.0,0.00909090909090909,0.0010015986079202988,-0.001,0.010021261725906935,-0.01,0.1000000000025887,-0.1,2.0,0.009389671361502348,0.0010058265431551801,-0.0019057432732144516,0.010118251978134858,-0.013716412677231758,0.10014773700095021,-0.10000548457102636,3.0,0.013157894736842105,0.001987338443780036,-0.0019970089870109953,0.01632010139700403,-0.01970887109501,0.14602111804548884,-0.1778051,2.0,0.045454545454545456,0.0010098546039236848,-0.001,0.010177477773016414,-0.01,0.10000021539724625,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_51,air,air\air_51.csv,Period_III,Day 18,18,Period III Day 18,batch4,new,1.0,0.0196078431372549,0.00012232949198024887,-0.001,0.004675670697291797,-0.01,0.06554998047320651,-0.1,1.0,0.004545454545454545,4.921789036187955e-05,-0.001,0.0025079381621395678,-0.01,0.047898219041051286,-0.1,1.0,0.004694835680751174,3.581069481828228e-05,-0.001,0.0014155001562682467,-0.01,0.03164290062467626,-0.1,2.0,0.008771929824561403,0.00015539772222822302,-0.001,0.009621237364246684,-0.01,0.14867929313529235,-0.1,1.0,0.022727272727272728,4.810213351228777e-05,-0.001,0.0017148564502181256,-0.01,0.0381890776089349,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_52,air,air\air_52.csv,Period_III,Day 18,18,Period III Day 18,batch4,new,1.0,0.0196078431372549,0.001,-0.001,0.01,-0.01,0.1,-0.1,1.0,0.004545454545454545,1.89042354277664e-06,-0.001,0.00013116610814491343,-0.01,0.010000049218808371,-0.1,1.0,0.004694835680751174,1.3981211835346289e-05,-0.001,0.0004955195768876399,-0.01,0.016104729884965557,-0.1,2.0,0.008771929824561403,0.0019841894718667552,-0.0010530796468697081,0.018576482562287673,-0.01277654429536721,0.13763014506824267,-0.14147009998264687,1.0,0.022727272727272728,4.92770725253589e-06,-0.001,0.00019968836403577717,-0.01,0.010797664430768725,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_53,air,air\air_53.csv,Period_III,Day 19,19,Period III Day 19,batch4,new,2.0,0.038461538461538464,0.00012193879715109008,-0.001,0.006700502106421006,-0.01,0.09974371186773745,-0.1,2.0,0.009216589861751152,0.00025170850101932836,-0.001,0.009252128187348394,-0.01,0.1009847766663143,-0.1,2.0,0.009345794392523364,0.001,-0.001,0.01,-0.01,0.1,-0.1,4.0,0.017937219730941704,0.00013176800933207894,-0.0019624087962740846,0.008980822031586016,-0.017242823956874855,0.15242190083712115,-0.14264735214067784,2.0,0.044444444444444446,0.001,-0.001,0.01,-0.01,0.1,-0.1,1.0,0.0625,0.00016568551306084288,-4.647149936192678e-05,0.007377851336265489,-0.002153836820261103,0.09465633005120261,-0.054657860892152584
air_54,air,air\air_54.csv,Period_III,Day 19,19,Period III Day 19,batch4,new,2.0,0.04,0.00019350414160080296,-0.001,0.008676921422519246,-0.01,0.09999999176446357,-0.1,1.0,0.004629629629629629,0.00013288867919057266,-0.001,0.007069317143991177,-0.01,0.09997427589934492,-0.1,1.0,0.004694835680751174,0.000201251331195554,-0.001,0.007515424462652241,-0.01,0.09813454848087429,-0.1,4.0,0.0182648401826484,2.0774766717642813e-05,-0.0019081992225339454,0.009423864358738501,-0.015514983363492222,0.1426190822182315,-0.1407561689886262,1.0,0.022727272727272728,0.00019654797445365529,-0.001,0.00862993503791791,-0.01,0.09999999353998172,-0.1,1.0,0.06666666666666667,9.999999999999159e-07,-0.001,9.99999999999994e-05,-0.01,0.009999999999999995,-0.1
air_55,air,air\air_55.csv,Period_III,Day 20,20,Period III Day 20,batch4,new,1.0,0.02631578947368421,0.001,-9.21258795217538e-05,0.01,-0.004346433318038586,0.1,-0.09016456364579539,1.0,0.005050505050505051,0.001,-5.329617500488752e-05,0.01,-0.0029240074883319436,0.1,-0.07609931988892471,2.0,0.010362694300518135,0.0019484242760892166,-0.00017173304841366,0.01591441092002162,-0.00813803416400711,0.10210597221767453,-0.10497811449607754,3.0,0.014285714285714285,0.001970882704332639,-3.754750256831094e-05,0.017747161185763086,-0.005279581153924785,0.15635827260466967,-0.1420520296550674,1.0,0.029411764705882353,0.001,-2.1861137124772664e-05,0.01,-0.0011742945251930568,0.1,-0.04682635073153835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_56,air,air\air_56.csv,Period_III,Day 20,20,Period III Day 20,batch4,new,1.0,0.02631578947368421,0.001,-0.001,0.01,-0.01,0.1,-0.1,2.0,0.01015228426395939,0.0010702216749274966,-0.001,0.013407223677064291,-0.01,0.11486367866623312,-0.1,2.0,0.010362694300518135,0.0019253713683694538,-0.001,0.01526540287173496,-0.01,0.10028865589602967,-0.1,4.0,0.01904761904761905,0.0020546663075340834,-0.001,0.01894985046897519,-0.01,0.15604768169114883,-0.1,1.0,0.029411764705882353,0.001,-0.001,0.01,-0.01,0.1,-0.1,1.0,0.07142857142857142,2.749753881757294e-05,-0.001,0.0008537539409271284,-0.01,0.023290965911965264,-0.1
air_57,air,air\air_57.csv,Period_III,Day 20,20,Period III Day 20,batch4,new,1.0,0.022727272727272728,0.001,-1.2722619820227645e-05,0.01,-0.0010592343257919534,0.1,-0.04070576696080353,1.0,0.004830917874396135,0.00033944828253189567,-1.2786184108829401e-05,0.009773562479580888,-0.0011044873848758269,0.09999999999999976,-0.04640671416717596,1.0,0.005025125628140704,0.00029498288356519264,-3.100925562636331e-05,0.009494276084085441,-0.002373325374455639,0.0999999999987842,-0.05254242016712251,3.0,0.013513513513513514,0.001435555949645467,-0.001,0.0209558612452855,-0.01,0.15454386775657342,-0.10186263833672105,1.0,0.02564102564102564,0.00033320291619012843,-2.990453640205014e-05,0.009639539235074678,-0.002234213134355602,0.09999999999874074,-0.051399207403768736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_58,air,air\air_58.csv,Period_III,Day 20,20,Period III Day 20,batch4,new,1.0,0.022727272727272728,0.00011493718391977087,-0.001,0.005199710643280575,-0.01,0.09868379927035698,-0.1,2.0,0.00966183574879227,0.0010595914823430298,-0.001,0.013205262741681554,-0.01,0.10396771716624002,-0.1,2.0,0.010050251256281407,0.00016031747479485793,-0.001,0.008300687069000242,-0.01,0.10156076210597621,-0.1,4.0,0.018018018018018018,0.002019046906646489,-0.002892464075946154,0.020640175597091335,-0.0223206712189399,0.1579674561965575,-0.191,1.0,0.02564102564102564,0.00022014885963834204,-0.001,0.00858713145851339,-0.01,0.09998376694815315,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
