experiment,family,method,split,seed,epoch,classification_loss,alignment_loss,centroid_loss,total_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,50,0.4684629738330841,0.6887292861938477,0.0,1.1571922302246094,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,60,0.2351099103689193,0.6488732099533081,0.0,0.8839831352233887,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,70,0.0471053421497345,0.618511974811554,0.0,0.6656173467636108,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,80,0.0011357754701748,0.6146984696388245,0.0,0.6158342361450195,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,90,0.0001289939100388,0.6007063984870911,0.0,0.600835382938385,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,100,0.0005133133963681,0.6063098907470703,0.0,0.606823205947876,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,110,5.874370253877714e-05,0.6069251894950867,0.0,0.6069839596748352,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,120,0.0003464862820692,0.6118886470794678,0.0,0.6122351288795471,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,130,0.0002355222823098,0.607791006565094,0.0,0.6080265045166016,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,140,0.006246596109122,0.6053874492645264,0.0,0.6116340160369873,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,150,0.0011206829221919,0.6039382219314575,0.0,0.6050589084625244,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,160,0.0002654782147146,0.6058266162872314,0.0,0.606092095375061,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,170,0.0001610093895578,0.6141576766967773,0.0,0.6143186688423157,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,180,0.0002353505115024,0.6168249845504761,0.0,0.6170603632926941,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,190,0.0101529248058795,0.6171005368232727,0.0,0.6272534728050232,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,200,6.7079410655424e-05,0.6137828826904297,0.0,0.613849937915802,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,210,0.0005299504846334,0.6123555302619934,0.0,0.6128854751586914,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,220,0.0004226144519634,0.609565794467926,0.0,0.6099883913993835,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,230,0.0037944971118122,0.5975379347801208,0.0,0.601332426071167,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,240,3.3755804906832054e-05,0.5934305191040039,0.0,0.5934642553329468,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,3,250,0.0033554700203239,0.6071153283119202,0.0,0.6104707717895508,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,4,1,1.144255757331848,0.6460353136062622,0.0,1.7902910709381104,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,4,10,0.1578243672847747,0.3530187010765075,0.0,0.51084303855896,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,4,20,0.0174824092537164,4.191943168640137,0.0,4.209425449371338,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,4,30,0.2381069809198379,4.541189193725586,0.0,4.779296398162842,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,4,40,0.0715355649590492,4.025548458099365,0.0,4.097084045410156,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,4,50,0.0728587210178375,0.941575825214386,0.0,1.014434576034546,,,
residual54-dann,noncompressive-54D,dann,SI4_train_I_D1_3_val_D4_5_test_D6plus,4,60,0.081910453736782,0.6106559038162231,0.0,0.6925663352012634,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,0,1,1.0944703817367554,0.7230889797210693,0.0,1.8175593614578247,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,0,10,0.5135400891304016,0.6470513343811035,0.0,1.1605913639068604,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,0,20,0.28622227907180786,0.5622077584266663,0.0,0.8484300374984741,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,0,30,0.14662106335163116,0.5398229360580444,0.0,0.6864439845085144,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,0,40,0.09317397326231003,0.4924739897251129,0.0,0.5856479406356812,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,0,50,0.05015802010893822,0.5617516040802002,0.0,0.6119096279144287,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,1,1,1.0371575355529785,0.6974112391471863,0.0,1.7345688343048096,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,1,10,0.5069640874862671,0.6429272890090942,0.0,1.1498913764953613,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,2,1,1.1576519012451172,0.703513503074646,0.0,1.8611654043197632,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,2,10,0.5501428842544556,0.6591217517852783,0.0,1.2092646360397339,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,2,20,0.24998344480991364,0.5358433723449707,0.0,0.7858268022537231,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,3,1,1.1826368570327759,0.6836393475532532,0.0,1.8662762641906738,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,3,10,0.6641498804092407,0.6749157309532166,0.0,1.3390655517578125,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,3,20,0.38361963629722595,0.6910080313682556,0.0,1.0746276378631592,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,3,30,0.2238447368144989,0.47887980937957764,0.0,0.7027245759963989,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,4,1,1.251468300819397,0.6888391971588135,0.0,1.9403074979782104,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,4,10,0.5440208315849304,0.6740661859512329,0.0,1.2180869579315186,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,4,20,0.2701687216758728,0.6531535387039185,0.0,0.9233222603797913,,,
fusion-dann,raw-plus-latent-fusion,dann,SI1_train_I_D1_val_D2_test_D3plus,4,30,0.19801554083824158,0.5869861841201782,0.0,0.7850017547607422,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,1,1.0954078435897827,0.6827459931373596,0.0,1.778153896331787,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,10,0.5238843560218811,0.6382486820220947,0.0,1.162132978439331,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,20,0.22956082224845886,0.5929922461509705,0.0,0.8225530385971069,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,30,0.14404156804084778,0.6519248485565186,0.0,0.795966386795044,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,40,0.06747692823410034,0.568302571773529,0.0,0.6357795000076294,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,50,0.06431819498538971,0.46128928661346436,0.0,0.5256074666976929,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,60,0.030383987352252007,0.61785888671875,0.0,0.6482428908348083,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,70,0.027485543861985207,0.5835638046264648,0.0,0.6110493540763855,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,80,0.01601024717092514,0.5669041872024536,0.0,0.582914412021637,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,90,0.017798127606511116,0.6581943035125732,0.0,0.6759924292564392,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,100,0.015000030398368835,0.48028695583343506,0.0,0.4952870011329651,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,110,0.011866898275911808,0.5797935724258423,0.0,0.5916604995727539,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,1,1.0326577425003052,0.6973361372947693,0.0,1.7299938201904297,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,10,0.5009015202522278,0.6420928835868835,0.0,1.1429944038391113,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,20,0.2504773736000061,0.6148170828819275,0.0,0.8652944564819336,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,30,0.1186714693903923,0.6161327362060547,0.0,0.7348042130470276,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,40,0.08449994772672653,0.6053155064582825,0.0,0.6898154616355896,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,50,0.03823085129261017,0.47535568475723267,0.0,0.5135865211486816,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,60,0.023684069514274597,0.5016903877258301,0.0,0.5253744721412659,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,70,0.03843538835644722,0.4632512629032135,0.0,0.5016866326332092,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,80,0.026407212018966675,0.5249807834625244,0.0,0.5513880252838135,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,90,0.03557753935456276,0.4481664299964905,0.0,0.48374396562576294,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,100,0.021803120151162148,0.5480116009712219,0.0,0.5698147416114807,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,110,0.031146254390478134,0.5027644634246826,0.0,0.5339106917381287,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,120,0.011742798611521721,0.6586403250694275,0.0,0.670383095741272,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,130,0.007241473533213139,0.8024287819862366,0.0,0.8096702694892883,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,140,0.0281282477080822,0.6526493430137634,0.0,0.6807776093482971,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,150,0.00955074280500412,0.4797590672969818,0.0,0.48930981755256653,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,160,0.027309944853186607,0.4784916639328003,0.0,0.5058016180992126,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,1,1.1540459394454956,0.7234634160995483,0.0,1.877509355545044,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,10,0.5455785393714905,0.6566815376281738,0.0,1.2022600173950195,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,20,0.2227044701576233,0.5209237933158875,0.0,0.7436282634735107,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,30,0.10563862323760986,0.5016498565673828,0.0,0.6072884798049927,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,40,0.0666637048125267,0.5034312605857849,0.0,0.5700949430465698,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,50,0.03615724667906761,0.6001656651496887,0.0,0.6363229155540466,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,60,0.03348967805504799,0.5409879684448242,0.0,0.5744776725769043,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,70,0.041943591088056564,0.5327863097190857,0.0,0.5747299194335938,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,80,0.017924023792147636,0.5131609439849854,0.0,0.5310849547386169,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,90,0.018977507948875427,0.5325189232826233,0.0,0.5514964461326599,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,100,0.012041968293488026,0.5337001085281372,0.0,0.5457420945167542,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,110,0.022609291598200798,0.5010258555412292,0.0,0.5236351490020752,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,120,0.01087784394621849,0.49501922726631165,0.0,0.505897045135498,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,130,0.0369257777929306,0.5458635687828064,0.0,0.5827893614768982,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,140,0.040638603270053864,0.6689783930778503,0.0,0.709617018699646,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,150,0.023564696311950684,0.5291311740875244,0.0,0.5526958703994751,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,160,0.004760416224598885,0.5979530811309814,0.0,0.6027135252952576,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,1,1.185566782951355,0.716752290725708,0.0,1.902319073677063,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,10,0.6836426258087158,0.6807255744934082,0.0,1.364368200302124,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,20,0.31484633684158325,0.5899088382720947,0.0,0.904755175113678,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,30,0.16895559430122375,0.5108490586280823,0.0,0.6798046827316284,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,40,0.08593156188726425,0.5502881407737732,0.0,0.6362196803092957,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,50,0.04683593288064003,0.4847918152809143,0.0,0.5316277742385864,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,60,0.029937079176306725,0.48859336972236633,0.0,0.5185304284095764,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,70,0.028746800497174263,0.4932000935077667,0.0,0.521946907043457,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,80,0.018846653401851654,0.48187384009361267,0.0,0.5007205009460449,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,90,0.0234984140843153,0.6018686294555664,0.0,0.6253670454025269,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,100,0.030101144686341286,0.7941213846206665,0.0,0.8242225050926208,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,110,0.027995917946100235,0.58283931016922,0.0,0.6108352541923523,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,120,0.038870684802532196,0.4448004364967346,0.0,0.4836711287498474,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,130,0.025764530524611473,0.5108968019485474,0.0,0.5366613268852234,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,140,0.019219771027565002,0.5307811498641968,0.0,0.5500009059906006,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,150,0.010324021801352501,0.5502035021781921,0.0,0.560527503490448,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,160,0.004776102490723133,0.5651845932006836,0.0,0.5699607133865356,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,170,0.008257328532636166,0.5381540060043335,0.0,0.5464113354682922,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,180,0.011858100071549416,0.5200121402740479,0.0,0.5318702459335327,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,190,0.004624499008059502,0.5178269743919373,0.0,0.5224514603614807,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,200,0.014801234006881714,0.6354120373725891,0.0,0.6502132415771484,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,210,0.005874039605259895,0.54527348279953,0.0,0.5511475205421448,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,220,0.05856945738196373,0.7194984555244446,0.0,0.7780678868293762,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,230,0.016336029395461082,0.6699695587158203,0.0,0.686305582523346,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,240,0.01962166093289852,0.5584439039230347,0.0,0.5780655741691589,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,250,0.04438045993447304,0.5752878189086914,0.0,0.6196683049201965,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,260,0.003131540957838297,0.6159908771514893,0.0,0.6191224455833435,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,270,0.0026346391532570124,0.6928306221961975,0.0,0.6954652667045593,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,280,0.0025509099941700697,0.5251014828681946,0.0,0.527652382850647,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,290,0.0030061749275773764,0.5793325901031494,0.0,0.5823387503623962,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,1,1.246682047843933,0.6732743978500366,0.0,1.9199564456939697,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,10,0.5380191802978516,0.6549952030181885,0.0,1.19301438331604,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,20,0.2762627899646759,0.632439136505127,0.0,0.9087018966674805,,,
fusion-dann,raw-plus-latent-fusion,dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,30,0.127302885055542,0.6031638383865356,0.0,0.7304667234420776,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,1,1.0808066129684448,0.6341750025749207,0.0,1.7149815559387207,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,10,0.5293649435043335,0.5837385654449463,0.0,1.1131035089492798,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,20,0.2778991460800171,0.5587443709373474,0.0,0.8366435170173645,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,30,0.13282321393489838,0.561822772026062,0.0,0.6946460008621216,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,40,0.07175280898809433,0.5327315330505371,0.0,0.6044843196868896,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,50,0.05551425367593765,0.520453691482544,0.0,0.5759679675102234,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,60,0.030451519414782524,0.5446205735206604,0.0,0.5750721096992493,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,70,0.027823425829410553,0.5041425228118896,0.0,0.531965970993042,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,80,0.02460683137178421,0.49082544445991516,0.0,0.5154322981834412,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,90,0.02823355235159397,0.4380057156085968,0.0,0.4662392735481262,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,100,0.02522369474172592,0.4939478635787964,0.0,0.5191715359687805,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,110,0.01574508473277092,0.5269047021865845,0.0,0.5426498055458069,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,120,0.02098308689892292,0.47037273645401,0.0,0.491355836391449,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,130,0.007480128668248653,0.4709496796131134,0.0,0.47842979431152344,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,140,0.010206321254372597,0.46753108501434326,0.0,0.4777373969554901,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,150,0.011037814430892467,0.5211542248725891,0.0,0.532192051410675,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,160,0.01582130417227745,0.5049865245819092,0.0,0.5208078026771545,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,170,0.0258537195622921,0.42952388525009155,0.0,0.45537760853767395,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,180,0.004488664213567972,0.5173794031143188,0.0,0.5218680500984192,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,190,0.007298508659005165,0.6573296189308167,0.0,0.6646281480789185,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,200,0.007941107265651226,0.6176241040229797,0.0,0.625565230846405,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,210,0.02287837117910385,0.5087581276893616,0.0,0.5316364765167236,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,220,0.010061465203762054,0.5343947410583496,0.0,0.5444561839103699,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,230,0.012601960450410843,0.5377050638198853,0.0,0.550307035446167,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,1,1.0265836715698242,0.7045500874519348,0.0,1.7311336994171143,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,10,0.48027303814888,0.6364689469337463,0.0,1.1167420148849487,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,20,0.26466143131256104,0.5933193564414978,0.0,0.8579807877540588,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,30,0.12821879982948303,0.57546466588974,0.0,0.7036834955215454,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,40,0.07610282301902771,0.5639179944992065,0.0,0.6400208473205566,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,50,0.03476613759994507,0.5739988088607788,0.0,0.6087649464607239,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,1,1.1489179134368896,0.7474268674850464,0.0,1.896344780921936,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,10,0.5572705268859863,0.6496272683143616,0.0,1.2068977355957031,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,20,0.25061777234077454,0.5362848043441772,0.0,0.7869025468826294,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,30,0.12941835820674896,0.4753735065460205,0.0,0.6047918796539307,,,
fusion-dann,raw-plus-latent-fusion,dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,40,0.07955124974250793,0.5138401389122009,0.0,0.5933914184570312,,,
