sample_id,label,day_label,day_num,period,batch,source_kind,deltaR_s1,normDeltaR_s1,riseEMA_a0.1_s1,recEMA_a0.1_s1,riseEMA_a0.01_s1,recEMA_a0.01_s1,riseEMA_a0.001_s1,recEMA_a0.001_s1,deltaR_s2,normDeltaR_s2,riseEMA_a0.1_s2,recEMA_a0.1_s2,riseEMA_a0.01_s2,recEMA_a0.01_s2,riseEMA_a0.001_s2,recEMA_a0.001_s2,deltaR_s3,normDeltaR_s3,riseEMA_a0.1_s3,recEMA_a0.1_s3,riseEMA_a0.01_s3,recEMA_a0.01_s3,riseEMA_a0.001_s3,recEMA_a0.001_s3,deltaR_s4,normDeltaR_s4,riseEMA_a0.1_s4,recEMA_a0.1_s4,riseEMA_a0.01_s4,recEMA_a0.01_s4,riseEMA_a0.001_s4,recEMA_a0.001_s4,deltaR_s5,normDeltaR_s5,riseEMA_a0.1_s5,recEMA_a0.1_s5,riseEMA_a0.01_s5,recEMA_a0.01_s5,riseEMA_a0.001_s5,recEMA_a0.001_s5,deltaR_s6,normDeltaR_s6,riseEMA_a0.1_s6,recEMA_a0.1_s6,riseEMA_a0.01_s6,recEMA_a0.01_s6,riseEMA_a0.001_s6,recEMA_a0.001_s6
acetone_73,acetone,Period III Day 18,18,Period_III,batch4,new,0.29411764705882354,0.29411764705882354,0.014438134772368985,-0.003045610309787411,0.0025838940278252987,-0.0006004186169679289,0.0002903028134077679,-0.00010348412693034545,0.07239819004524888,0.07239819004524888,0.0033293987552488694,-0.0007284860883189502,0.0006404048299620493,-0.00017633167121960806,7.150853595844548e-05,-2.9298016701845707e-05,0.009345794392523364,0.009345794392523364,0.0005093457943925232,-0.00046735223023320433,4.719158878504672e-05,-4.857248500855983e-05,4.677565420560747e-06,-4.722988261773712e-06,0.06140350877192982,0.06140350877192982,0.0026626813576293372,-0.0012848650371768274,0.0004941081438812205,-0.000235148405938355,5.619581015471905e-05,-3.341499689516115e-05,0.39999999999999997,0.39999999999999997,0.02307760944066351,-0.0034398818844257324,0.003616151314146895,-0.0007096066628283749,0.00039595699224240607,-0.00011492625194148828,0.0,0.0,0.0,-0.007692307692307693,0.0,-0.0007692307692307693,0.0,-7.692307692307693e-05
acetone_74,acetone,Period III Day 19,19,Period_III,batch4,new,0.56,0.56,0.021312491643008864,-0.00682659567446171,0.004233211511844222,-0.0017313918265989463,0.000533538877546715,-0.0002788856004767857,0.13761467889908258,0.13761467889908258,0.0048042300498375694,-0.001373445135878453,0.0010143438616496928,-0.00043119744789493346,0.00013105200834137584,-7.19549111414114e-05,0.009302325581395349,0.009302325581395349,0.00046807566764704,-0.00046859984063283563,7.522279725312966e-05,-6.562774103968257e-05,9.084236729673929e-06,-8.898433032267166e-06,0.09722222222222221,0.09722222222222221,0.0032135518577885514,-0.0011809598709299526,0.0006729977573869263,-0.0002964309427756006,9.105961148585739e-05,-5.6809091537542904e-05,0.6046511627906976,0.6046511627906976,0.03566976744186047,-0.0064804091065607285,0.005142995097088965,-0.0014788058652488933,0.0005948361645301077,-0.00022983268875256973,0.07142857142857142,0.07142857142857142,0.0058592587535137245,-0.007142857142857143,0.00034089632223063793,-0.0007142857142857143,7.4398971812895145e-06,-7.142857142857142e-05
acetone_75,acetone,Period III Day 19,19,Period_III,batch4,new,0.8163265306122449,0.8163265306122449,0.05543562387755102,-0.005220681522263713,0.007701530134365153,-0.0012947647423265044,0.000811585442485332,-0.00021031063574520847,0.17889908256880735,0.17889908256880735,0.011150404692660553,-0.0012556683900133308,0.0016656299720609249,-0.0003764460533877265,0.00017762398850637736,-6.202886136924654e-05,0.014018691588785045,0.014018691588785045,0.0010754736397196262,-0.00046729122388226147,0.0001360955111904977,-4.7473679081349236e-05,1.3976752070536886e-05,-4.693747395881479e-06,0.10232558139534884,0.10232558139534884,0.006093187051684581,-0.0009540512293686155,0.0009288946765725788,-0.0002777618956295467,0.00010133558838687253,-5.1714184541964426e-05,0.9534883720930233,0.9534883720930233,0.059432486173170644,-0.004030107644217929,0.009030786889289521,-0.0010561999839755105,0.000948317087560397,-0.0001623158190906516,0.0,0.0,0.0,-0.0007692307692307694,0.0,-7.69230769230773e-06,0.0,-7.692307692307567e-08
acetone_76,acetone,Period III Day 19,19,Period_III,batch4,new,0.7083333333333334,0.7083333333333334,0.03998099772955182,-0.008132045501331463,0.005748533546087918,-0.0019026944458458903,0.0006589101193766459,-0.0002851118176564331,0.16129032258064516,0.16129032258064516,0.0077593724556702685,-0.0016713957058438196,0.0013096632392199249,-0.00045773072388748776,0.00014980222003302082,-6.988005379002147e-05,0.009389671361502348,0.009389671361502348,0.0007122400789986385,-0.00047614212246715565,5.133538988385895e-05,-4.800074730278099e-05,4.741465959484317e-06,-4.708517408832267e-06,0.10328638497652581,0.10328638497652581,0.005366383709806818,-0.001108280750584997,0.0007944178752080362,-0.0002661828746553896,9.418303703607932e-05,-4.994325601984245e-05,0.8571428571428571,0.8571428571428571,0.06673535714285715,-0.0060348012550145,0.008304220720620236,-0.0012751745148304257,0.0008544328291929278,-0.00018141059997875346,0.0,0.0,0.0,-0.007692307692307693,0.0,-0.0007692307692307693,0.0,-7.692307692307693e-05
acetone_77,acetone,Period III Day 20,20,Period_III,batch4,new,1.146341463414634,1.146341463414634,0.05829314229184693,-0.006853755512726046,0.010414562380939437,-0.0019279859494740826,0.001135350524442339,-0.0003256942750079441,0.2524752475247525,0.2524752475247525,0.012464932734638176,-0.0016307161058795592,0.0022579874195091565,-0.0004948379841625956,0.0002452538412459974,-8.730811660986526e-05,0.025510204081632654,0.025510204081632654,0.0011673454052772854,-0.000510204081632653,0.00019170387009897366,-5.10204081632653e-05,2.0280985274930608e-05,-5.102040816326531e-06,0.11059907834101383,0.11059907834101383,0.005445873034711532,-0.0011997124107466389,0.0009375901956905907,-0.00029388862316527846,0.00010441357452585426,-5.396148852684535e-05,1.1944444444444444,1.1944444444444444,0.07121133364780408,-0.007248855280189686,0.010945976792127804,-0.0016914694694040474,0.00115924639726747,-0.0002823181336078755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_78,acetone,Period III Day 20,20,Period_III,batch4,new,0.7380952380952381,0.7380952380952381,0.03453854083269884,-0.006976219648531588,0.0065607205192972865,-0.0018926826483196763,0.0007265272980740873,-0.0003235442369255979,0.1764705882352941,0.1764705882352941,0.0076154868123600545,-0.0014298131942043118,0.0015184961486629923,-0.0005101945070314712,0.00017382103336296428,-8.993843237068224e-05,0.015151515151515152,0.015151515151515152,0.0008773232323232325,-0.0005097803404983068,0.00013918913648650023,-7.652149477048343e-05,1.5021037009731631e-05,-9.786495860037988e-06,0.0821917808219178,0.0821917808219178,0.0035555865077509176,-0.0012452734678850368,0.000719274133529128,-0.0003467872288900445,8.108285152551065e-05,-6.468466079651231e-05,0.8648648648648649,0.8648648648648649,0.04302214803359596,-0.009099104512841995,0.007941498479030596,-0.0018944136606875981,0.000857445596534398,-0.0003057979539750215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_79,acetone,Period III Day 20,20,Period_III,batch4,new,0.5227272727272727,0.5227272727272727,0.02736075934090909,-0.003982198454565426,0.004752024966441024,-0.0009804273608393932,0.0005177527779348684,-0.00014517146608227006,0.12019230769230768,0.12019230769230768,0.005837306158740386,-0.0009053099595569987,0.0010580681633968973,-0.00023764541951155102,0.00011852692848417686,-3.780164332310698e-05,0.01,0.01,0.0007657205000000001,-0.0005001690620192154,9.707400747005001e-05,-5e-05,9.97007490007497e-06,-5e-06,0.06334841628959276,0.06334841628959276,0.0036503615123116284,-0.0009525534131694086,0.0005791837831644419,-0.00019931437682644214,6.277705264967595e-05,-3.2327512944680116e-05,0.7105263157894737,0.7105263157894737,0.04534110789473686,-0.005522766363864345,0.006726624151177073,-0.0014439033821351823,0.0007066425858916905,-0.0002062523832734814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_80,acetone,Period III Day 20,20,Period_III,batch4,new,0.8181818181818181,0.8181818181818181,0.04421241717507447,-0.005998406101757569,0.007450531274286239,-0.0015799829989711065,0.0007902463663214752,-0.0002473852068057393,0.1941747572815534,0.1941747572815534,0.00993865735631068,-0.0012827318374474088,0.0017234004246044015,-0.0003837144829041829,0.00019186423831766983,-6.576999037020552e-05,0.01507537688442211,0.01507537688442211,0.0010485262361809046,-0.0005025125628140704,0.0001448914926848201,-5.0251256281407036e-05,1.5015245930004745e-05,-5.025125628140704e-06,0.08520179372197309,0.08520179372197309,0.004247748180461794,-0.000973805560547312,0.0006842845793197729,-0.00019819340195424625,7.5412654888936e-05,-3.335554592564899e-05,0.9487179487179487,0.9487179487179487,0.06434550035641026,-0.005537564821521096,0.00911169756416723,-0.0014262991151883684,0.000944881061914218,-0.00022762046545783066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_81,acetone,Period III Day 21,21,Period_III,batch4,new,1.0,1.0,0.053548984295863834,-0.007893982678095263,0.009293076750335205,-0.0018470486112195522,0.000992594522127563,-0.0002855401895305225,0.21153846153846154,0.21153846153846154,0.011175319294897514,-0.0015975953016041902,0.001886953248221449,-0.00048052402424202746,0.00020814457334048824,-7.421841679903929e-05,0.015,0.015,0.0007795811494391384,-0.0005060788327295284,0.00013625757901988372,-5.0408953468798614e-05,1.4851331378877508e-05,-5.004900944324148e-06,0.14634146341463414,0.14634146341463414,0.005042295634988475,-0.0014142361383611677,0.0009665418138754923,-0.0003715464317759131,0.00013356144957266046,-6.747533792239144e-05,0.9210526315789473,0.9210526315789473,0.050683941499781976,-0.00839673757288998,0.00859515308264017,-0.0016528135999243126,0.0009146121268084246,-0.00024713988634762546,0.08333333333333333,0.08333333333333333,0.0013800833333333339,-0.008333333333333333,2.267053513652431e-05,-0.0008333333333333333,2.475177530906309e-07,-8.333333333333333e-05
acetone_82,acetone,Period III Day 21,21,Period_III,batch4,new,0.6666666666666666,0.6666666666666666,0.04379125733333333,-0.005602618023725704,0.005683114689228119,-0.0013248907817644956,0.0006559686261759183,-0.0002103920869466432,0.17142857142857143,0.17142857142857143,0.008780705434961015,-0.0011980744591010136,0.0014355269366351296,-0.00032941417900650476,0.00016416946970476844,-5.29718958957689e-05,0.01485148514851485,0.01485148514851485,0.000995142881051337,-0.0004950495049504951,0.00010189134549772174,-4.950495049504951e-05,9.935023942673884e-06,-4.950495049504951e-06,0.10144927536231883,0.10144927536231883,0.004994678195852289,-0.001040085573914052,0.0008090437859162924,-0.0002568035391199482,9.439956379320466e-05,-4.4076610752930614e-05,0.7948717948717948,0.7948717948717948,0.056360599000000004,-0.005389574786809424,0.007665643499660219,-0.001029535970759658,0.0007919811181119688,-0.00014585714769129073,0.09090909090909091,0.09090909090909091,0.009090909090909092,-0.0035374988235549604,0.0009090909090909091,-0.00014861701912701473,9.090909090909092e-05,-3.252381880119068e-06
acetone_83,acetone,Period III Day 21,21,Period_III,batch4,new,1.065217391304348,1.065217391304348,0.0731612145652174,-0.008579787376894916,0.010210073087422975,-0.002127970328563263,0.0010607058550135568,-0.00033069519223417583,0.24528301886792453,0.24528301886792453,0.014112955627358493,-0.0017751348716509058,0.0021668824976111777,-0.0005204971236662751,0.00023872394308262874,-8.271236926708828e-05,0.014705882352941176,0.014705882352941176,0.001208872549019608,-0.0004901982739762562,0.00014415176519607843,-6.414586454621549e-05,1.4676504882357845e-05,-9.26242161596806e-06,0.15714285714285717,0.15714285714285717,0.007284231893586323,-0.0016447534192427903,0.001176298341432718,-0.0004708467546266595,0.00014838317447856935,-8.664249172733294e-05,1.075,1.075,0.07253184700000001,-0.009829901747797003,0.009921114487123406,-0.002060929766594032,0.001066409365168948,-0.0003076318127613933,0.08333333333333333,0.08333333333333333,0.008333333333333333,-0.008333333333333333,0.0008333333333333333,-0.0008333333333333333,8.333333333333333e-05,-8.333333333333333e-05
acetone_84,acetone,Period III Day 21,21,Period_III,batch4,new,1.8,1.8,0.09639696334929622,-0.005197715649709743,0.016322162039439363,-0.0013366774224913495,0.001763281622032232,-0.00021226136810647235,0.38990825688073394,0.38990825688073394,0.01901863170600918,-0.0012082867928637877,0.0034638854444063068,-0.0003313896288954194,0.0003853084964368325,-5.5098800914536616e-05,0.02857142857142857,0.02857142857142857,0.0015308412048103597,-0.00047619047619047624,0.0002278038175300262,-4.761904761904763e-05,2.3704943268082006e-05,-4.761904761904762e-06,0.2648401826484018,0.2648401826484018,0.012740144858090297,-0.001084753334862039,0.0022217546213145387,-0.00032180539501394054,0.0002542689462987051,-6.002368540947315e-05,1.9534883720930232,1.9534883720930232,0.11409224019640607,-0.0046512976975903175,0.018113223247992367,-0.0011449198896957592,0.0019179929290276197,-0.00018280380214679651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_85,acetone,Period IV Day 22,22,Period_IV,batch5,new,0.26865671641791045,0.26865671641791045,0.01756119402985075,-0.0027763067419094966,0.0024572994248579943,-0.0005822823153692103,0.0002662650562159941,-8.196074357689757e-05,0.01680672268907563,0.01680672268907563,0.001373109243697479,-0.0004283138517642906,0.00016473521008403358,-7.071020322657594e-05,1.6773138647058824e-05,-8.246636388383307e-06,0.01327433628318584,0.01327433628318584,0.000657748583411062,-0.0006610319408703693,4.760748049095104e-05,-5.3755632275442367e-05,4.459991733192462e-06,-4.53762581405252e-06,0.01532567049808429,0.01532567049808429,0.000604829025501316,-0.0006073817481713907,7.44129311368691e-05,-7.577080784357407e-05,7.643280572445825e-06,-7.66509292298499e-06,0.32142857142857145,0.32142857142857145,0.022082051785714287,-0.002830545176887445,0.0028004262067221238,-0.00048272241680344385,0.00030113454947839957,-6.457317943701019e-05,0.0625,0.0625,0.0006250088223852413,-0.00625,8.40382614592189e-06,-0.000625,1.1871105925192603e-07,-6.25e-05
acetone_86,acetone,Period IV Day 22,22,Period_IV,batch5,new,0.5,0.5,0.021241021623770714,-0.0036839829597188596,0.004146359007143557,-0.0009787627505772238,0.0004721427285626449,-0.00015734817840086984,0.030042918454935622,0.030042918454935622,0.0014133146316419867,-0.00042924542416370587,0.00027353771877140407,-6.119901869649414e-05,2.9757308423047017e-05,-8.233822248978354e-06,0.013392857142857142,0.013392857142857142,0.0006798544873017425,-0.00044677924853621777,0.0001219820788348047,-4.4924028406787155e-05,1.3264448814421758e-05,-4.468549196347426e-06,0.023715415019762848,0.023715415019762848,0.0009701338963508441,-0.0006170527287139766,0.00016458786876957982,-7.768320063306631e-05,1.9388752453594825e-05,-7.906735331091827e-06,0.4716981132075472,0.4716981132075472,0.0203148272290104,-0.0035666341622293757,0.003964373140222249,-0.000851853062241475,0.00044316217308460745,-0.00012324843831546211,0.0625,0.0625,0.0023335418630202097,-0.00625,0.00010549078807180721,-0.000625,2.1872566665631502e-06,-6.25e-05
acetone_87,acetone,Period IV Day 22,22,Period_IV,batch5,new,0.5396825396825398,0.5396825396825398,0.04105092222222223,-0.0044645713627500284,0.005249775796635081,-0.0011512316345883113,0.0005381926490008252,-0.00018974727478249714,0.13304721030042918,0.13304721030042918,0.008319875219356225,-0.001046386109989753,0.0011468241267621221,-0.0003323651697222735,0.00013092765860713565,-5.510273263122062e-05,0.013333333333333334,0.013333333333333334,0.0007360444444444445,-0.00044462428716855496,8.713760044444445e-05,-6.483864034672827e-05,8.871137760004444e-06,-8.555442328003415e-06,0.05138339920948617,0.05138339920948617,0.003087327910277305,-0.0007699451774467958,0.0003976922264426881,-0.00019720510960134427,4.435211674467733e-05,-3.822070564550171e-05,0.41509433962264153,0.41509433962264153,0.033221132075471706,-0.0038138270555195487,0.0040428028584528295,-0.0010342138861664598,0.00041400130103801894,-0.00015729605433756786,0.0625,0.0625,0.00625,-0.001786306071394221,0.000625,-5.5595822724110165e-05,6.25e-05,-1.1243238390497447e-06
acetone_88,acetone,Period IV Day 22,22,Period_IV,batch5,new,0.4482758620689655,0.4482758620689655,0.027262640689655178,-0.004370330495210202,0.004063307375421705,-0.000867063700376671,0.0004438846498971134,-0.00011471232261295533,0.11842105263157894,0.11842105263157894,0.006311952833377194,-0.0009872950190295507,0.0010645640016534552,-0.00023991831805390343,0.00011716086621656213,-3.0022345458879457e-05,0.004545454545454545,0.004545454545454545,0.00045454545454545455,-0.0004638037946582758,4.545454545454545e-05,-5.615282762625479e-05,4.5454545454545455e-06,-4.729359727991018e-06,0.05737704918032786,0.05737704918032786,0.0027500032991853167,-0.0008464885065031088,0.0004516991740321666,-0.00014868672508952922,5.0662163503645583e-05,-2.2891161568613518e-05,0.5510204081632653,0.5510204081632653,0.04194540983265307,-0.0045981622062821175,0.0053470996800163186,-0.0007242872334149923,0.0005493512568070921,-8.121755539550374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_89,acetone,Period IV Day 23,23,Period_IV,batch5,new,0.6041666666666666,0.6041666666666666,0.029526792276701484,-0.006262684670831705,0.005126896291560287,-0.0014603911146340285,0.0005942380915908818,-0.00023838384707140217,0.14761904761904762,0.14761904761904762,0.006367338571428572,-0.0012153976587831556,0.001262119600694333,-0.00037602845885222747,0.00014530177848309187,-6.689277564736125e-05,0.014423076923076924,0.014423076923076924,0.0009134615384615386,-0.00048132851935548196,0.00010047952253210729,-6.847273319298685e-05,1.3858411953058575e-05,-9.211344393279059e-06,0.07692307692307693,0.07692307692307693,0.0029053792906503628,-0.0009592004701719114,0.000566840384598874,-0.00024542308324496977,7.435662929423007e-05,-4.890097671246e-05,0.575,0.575,0.03876675585429178,-0.005094628273087714,0.005438785040445114,-0.0011490792071582165,0.0005718089332533944,-0.00019691874382665817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_90,acetone,Period IV Day 23,23,Period_IV,batch5,new,0.653061224489796,0.653061224489796,0.04888512731947968,-0.005585439888262803,0.006306100481326874,-0.0013083860317285628,0.0006507796262581522,-0.00021624457956531622,0.16113744075829384,0.16113744075829384,0.01053595233786585,-0.0012286083795370873,0.0014628722081222714,-0.00034307091500998467,0.00015958583786263012,-5.84340688172761e-05,0.009615384615384616,0.009615384615384616,0.0008701923076923077,-0.0002479396685678714,9.51971153846154e-05,-5.6083081381071165e-06,9.605774038461538e-06,-6.181728852934309e-08,0.06410256410256411,0.06410256410256411,0.002509793066962894,-0.0008897139756888086,0.00041094093253575114,-0.00017754721398317754,5.7450887379476466e-05,-3.0758324335361085e-05,0.5,0.5,0.03311025,-0.0049839937908317655,0.004545405610037461,-0.0009414990303213556,0.0004952485516583249,-0.0001555639885972707,0.06666666666666667,0.06666666666666667,0.0012067295760769666,-0.006666666666666667,1.755361433812021e-05,-0.0006666666666666666,2.520854115812063e-07,-6.666666666666667e-05
acetone_91,acetone,Period IV Day 23,23,Period_IV,batch5,new,0.7999999999999999,0.7999999999999999,0.04573171631131756,-0.005417572129962442,0.0072869486985918455,-0.0012878285781506601,0.0007813523187150171,-0.00019979041951174713,0.1991150442477876,0.1991150442477876,0.009812822079646018,-0.0012375033093152438,0.0016612103062918285,-0.00036527291908011614,0.0001946164164798155,-5.731506929647956e-05,0.009009009009009009,0.009009009009009009,0.0007459909909909911,-0.000481339695194701,8.831513558558559e-05,-4.656424517248251e-05,8.991018000004505e-06,-4.5222186987869185e-06,0.09716599190283401,0.09716599190283401,0.004524208939801093,-0.0010002394173237756,0.000806550761960446,-0.0002483673092135556,9.511342321052242e-05,-3.876167656535866e-05,0.86,0.86,0.0582367958,-0.006264083842103455,0.008105329970429493,-0.001192563691939314,0.0008549155906580245,-0.00016693918316506662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_92,acetone,Period IV Day 23,23,Period_IV,batch5,new,1.1864406779661016,1.1864406779661016,0.06525612262393267,-0.00540033355579983,0.010782995617748408,-0.0011585919442980398,0.001175125457144258,-0.000184031774316212,0.2743362831858407,0.2743362831858407,0.014298625482787614,-0.001276631805513109,0.0024637590269914627,-0.00033515284319252494,0.00027134449361998,-5.225274222803286e-05,0.018018018018018018,0.018018018018018018,0.0009150365133373874,-0.0004887579601533288,0.00012939080330758924,-7.137925560084921e-05,1.3455063433590135e-05,-8.776182735624943e-06,0.13008130081300812,0.13008130081300812,0.0058242935063276225,-0.0010469329969569274,0.0011603213853568389,-0.00025149860572994326,0.00012859121715936038,-4.4123522947551945e-05,1.2653061224489797,1.2653061224489797,0.06282166046865406,-0.005335624098377107,0.01161496445400157,-0.001063942977443848,0.001254461451290054,-0.00016482804838242383,0.0,0.0,0.0,-0.006666666666666667,0.0,-0.0006666666666666666,0.0,-6.666666666666667e-05
acetone_93,acetone,Period IV Day 24,24,Period_IV,batch5,new,0.9016393442622951,0.9016393442622951,0.05396287377049182,-0.004266026036670818,0.00832100050576019,-0.0008708756889311368,0.0008944086657302262,-0.00012048726691037747,0.19913419913419914,0.19913419913419914,0.010795277355559265,-0.0009819194145355616,0.0018409190465180124,-0.00025013976429748947,0.00019756967200815166,-3.3482481937563224e-05,0.013157894736842105,0.013157894736842105,0.0010059698728070176,-0.00043993293753246396,0.00012773067964569866,-6.889476521684908e-05,1.3118521750219118e-05,-8.533044718542911e-06,0.11020408163265306,0.11020408163265306,0.0060736759597922445,-0.0008031856486351883,0.0010256746696077016,-0.00018265716268403987,0.00010941147218010372,-2.620013689908558e-05,0.9607843137254902,0.9607843137254902,0.0636975111576038,-0.0037960618311852303,0.009021824970345206,-0.0007386334011530593,0.0009547457933046547,-9.519107853906699e-05,0.06666666666666667,0.06666666666666667,0.006666666666666667,0.0,0.0006666666666666666,0.0,6.666666666666667e-05,0.0
