mode,split_id,group,classifier,case,removed_sensor,n_features,accuracy,balanced_accuracy,macro_f1,delta_balanced_accuracy_vs_all,delta_macro_f1_vs_all
stratified_random_holdout,91,,lda,without_s1,s1,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,-0.015151515151515138,-0.017480813463596867
stratified_random_holdout,91,,lda,without_s2,s2,45,0.9333333333333333,0.9393939393939394,0.9334946099651983,0.015151515151515138,0.013543717560934088
stratified_random_holdout,91,,lda,without_s3,s3,45,0.9,0.9090909090909092,0.8985879332477534,0.045454545454545414,0.04845039427837894
stratified_random_holdout,91,,lda,without_s4,s4,45,0.95,0.9545454545454546,0.9470383275261324,0.0,0.0
stratified_random_holdout,91,,lda,without_s5,s5,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,-0.015151515151515138,-0.017480813463596867
stratified_random_holdout,91,,lda,without_s6,s6,45,0.95,0.9545454545454546,0.9470383275261324,0.0,0.0
stratified_random_holdout,91,,gnb,all,,54,0.9,0.9090909090909092,0.9083333333333333,0.0,0.0
stratified_random_holdout,91,,gnb,without_s1,s1,45,0.9,0.9090909090909092,0.9083333333333333,0.0,0.0
stratified_random_holdout,91,,gnb,without_s2,s2,45,0.8666666666666667,0.8787878787878788,0.8764912280701754,0.030303030303030387,0.031842105263157894
stratified_random_holdout,91,,gnb,without_s3,s3,45,0.8833333333333333,0.8939393939393939,0.893444040823387,0.015151515151515249,0.014889292509946306
stratified_random_holdout,91,,gnb,without_s4,s4,45,0.9,0.9090909090909092,0.9083333333333333,0.0,0.0
stratified_random_holdout,91,,gnb,without_s5,s5,45,0.9,0.9090909090909092,0.9083333333333333,0.0,0.0
stratified_random_holdout,91,,gnb,without_s6,s6,45,0.8833333333333333,0.8939393939393939,0.893444040823387,0.015151515151515249,0.014889292509946306
stratified_random_holdout,91,,centroid,all,,54,0.8166666666666667,0.8333333333333334,0.8189792663476875,0.0,0.0
stratified_random_holdout,91,,centroid,without_s1,s1,45,0.8333333333333334,0.8484848484848486,0.8356567093409198,-0.015151515151515249,-0.016677442993232372
stratified_random_holdout,91,,centroid,without_s2,s2,45,0.85,0.8636363636363636,0.8516138516138515,-0.030303030303030276,-0.03263458526616403
stratified_random_holdout,91,,centroid,without_s3,s3,45,0.8,0.8181818181818182,0.8042168042168042,0.015151515151515138,0.01476246213088328
stratified_random_holdout,91,,centroid,without_s4,s4,45,0.8333333333333334,0.8484848484848485,0.8348659364571237,-0.015151515151515138,-0.01588667010943623
stratified_random_holdout,91,,centroid,without_s5,s5,45,0.8333333333333334,0.8484848484848486,0.8356567093409198,-0.015151515151515249,-0.016677442993232372
stratified_random_holdout,91,,centroid,without_s6,s6,45,0.8333333333333334,0.8484848484848486,0.8356567093409198,-0.015151515151515249,-0.016677442993232372
stratified_random_holdout,92,,lda,all,,54,0.9333333333333333,0.9393939393939394,0.930820781076028,0.0,0.0
stratified_random_holdout,92,,lda,without_s1,s1,45,0.9333333333333333,0.9393939393939394,0.930820781076028,0.0,0.0
stratified_random_holdout,92,,lda,without_s2,s2,45,0.9333333333333333,0.9393939393939394,0.9318868123746172,0.0,-0.0010660312985892872
stratified_random_holdout,92,,lda,without_s3,s3,45,0.9166666666666666,0.9242424242424242,0.9122199122199123,0.015151515151515249,0.01860086885611567
stratified_random_holdout,92,,lda,without_s4,s4,45,0.95,0.9545454545454546,0.9478036175710595,-0.015151515151515138,-0.016982836495031517
stratified_random_holdout,92,,lda,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.930820781076028,0.0,0.0
stratified_random_holdout,92,,lda,without_s6,s6,45,0.9333333333333333,0.9393939393939394,0.930820781076028,0.0,0.0
stratified_random_holdout,92,,gnb,all,,54,0.8333333333333334,0.8484848484848485,0.8472222222222222,0.0,0.0
stratified_random_holdout,92,,gnb,without_s1,s1,45,0.8333333333333334,0.8484848484848486,0.8481711525189786,-1.1102230246251565e-16,-0.0009489302967563562
stratified_random_holdout,92,,gnb,without_s2,s2,45,0.8,0.8181818181818182,0.8166666666666668,0.030303030303030276,0.030555555555555447
stratified_random_holdout,92,,gnb,without_s3,s3,45,0.8166666666666667,0.8333333333333334,0.832554921293894,0.015151515151515138,0.014667300928328242
stratified_random_holdout,92,,gnb,without_s4,s4,45,0.9,0.9090909090909092,0.9073684210526315,-0.06060606060606066,-0.06014619883040928
stratified_random_holdout,92,,gnb,without_s5,s5,45,0.8333333333333334,0.8484848484848486,0.8481711525189786,-1.1102230246251565e-16,-0.0009489302967563562
stratified_random_holdout,92,,gnb,without_s6,s6,45,0.8333333333333334,0.8484848484848486,0.8481711525189786,-1.1102230246251565e-16,-0.0009489302967563562
stratified_random_holdout,92,,centroid,all,,54,0.85,0.8636363636363636,0.8472222222222222,0.0,0.0
stratified_random_holdout,92,,centroid,without_s1,s1,45,0.8166666666666667,0.8333333333333334,0.8153233324858039,0.030303030303030276,0.0318988897364183
stratified_random_holdout,92,,centroid,without_s2,s2,45,0.8166666666666667,0.8333333333333334,0.8173580557301486,0.030303030303030276,0.029864166492073574
stratified_random_holdout,92,,centroid,without_s3,s3,45,0.7833333333333333,0.8030303030303031,0.7934356351236147,0.06060606060606055,0.05378658709860751
stratified_random_holdout,92,,centroid,without_s4,s4,45,0.85,0.8636363636363636,0.8472222222222222,0.0,0.0
stratified_random_holdout,92,,centroid,without_s5,s5,45,0.8333333333333334,0.8484848484848485,0.8290598290598291,0.015151515151515138,0.018162393162393098
stratified_random_holdout,92,,centroid,without_s6,s6,45,0.85,0.8636363636363636,0.8472222222222222,0.0,0.0
stratified_random_holdout,93,,lda,all,,54,0.9333333333333333,0.9393939393939394,0.9322997416020672,0.0,0.0
stratified_random_holdout,93,,lda,without_s1,s1,45,0.95,0.9545454545454546,0.9478036175710595,-0.015151515151515138,-0.015503875968992276
stratified_random_holdout,93,,lda,without_s2,s2,45,0.9,0.9090909090909092,0.9009228497600591,0.030303030303030276,0.03137689184200809
stratified_random_holdout,93,,lda,without_s3,s3,45,0.9166666666666666,0.9242424242424243,0.9146916951795,0.015151515151515138,0.017608046422567192
stratified_random_holdout,93,,lda,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9322997416020672,0.0,0.0
stratified_random_holdout,93,,lda,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9308207810760277,0.0,0.0014789605260394634
stratified_random_holdout,93,,lda,without_s6,s6,45,0.9333333333333333,0.9393939393939394,0.9322997416020672,0.0,0.0
stratified_random_holdout,93,,gnb,all,,54,0.8833333333333333,0.8939393939393939,0.8925518925518926,0.0,0.0
stratified_random_holdout,93,,gnb,without_s1,s1,45,0.8833333333333333,0.8939393939393939,0.8925518925518926,0.0,0.0
stratified_random_holdout,93,,gnb,without_s2,s2,45,0.7833333333333333,0.8030303030303031,0.7898989898989899,0.09090909090909083,0.10265290265290272
stratified_random_holdout,93,,gnb,without_s3,s3,45,0.85,0.8636363636363636,0.8618524332810047,0.030303030303030276,0.030699459270887908
stratified_random_holdout,93,,gnb,without_s4,s4,45,0.9166666666666666,0.9242424242424242,0.9232513518227803,-0.030303030303030276,-0.030699459270887686
stratified_random_holdout,93,,gnb,without_s5,s5,45,0.8833333333333333,0.8939393939393939,0.8925518925518926,0.0,0.0
stratified_random_holdout,93,,gnb,without_s6,s6,45,0.8833333333333333,0.8939393939393939,0.8925518925518926,0.0,0.0
stratified_random_holdout,93,,centroid,all,,54,0.8166666666666667,0.8333333333333334,0.8153233324858039,0.0,0.0
stratified_random_holdout,93,,centroid,without_s1,s1,45,0.8166666666666667,0.8333333333333334,0.8142450142450142,0.0,0.001078318240789744
stratified_random_holdout,93,,centroid,without_s2,s2,45,0.8,0.8181818181818182,0.7964856399639008,0.015151515151515138,0.01883769252190315
stratified_random_holdout,93,,centroid,without_s3,s3,45,0.7666666666666667,0.787878787878788,0.7751072501072501,0.045454545454545414,0.040216082378553786
stratified_random_holdout,93,,centroid,without_s4,s4,45,0.85,0.8636363636363636,0.8492822966507177,-0.030303030303030276,-0.03395896416491384
stratified_random_holdout,93,,centroid,without_s5,s5,45,0.8333333333333334,0.8484848484848485,0.8312354908099588,-0.015151515151515138,-0.015912158324154935
stratified_random_holdout,93,,centroid,without_s6,s6,45,0.8166666666666667,0.8333333333333334,0.8153233324858039,0.0,0.0
stratified_random_holdout,94,,lda,all,,54,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,94,,lda,without_s1,s1,45,0.9833333333333333,0.9848484848484849,0.9848406546080964,0.0,-0.002693602693602637
stratified_random_holdout,94,,lda,without_s2,s2,45,0.9833333333333333,0.9848484848484849,0.9848406546080964,0.0,-0.002693602693602637
stratified_random_holdout,94,,lda,without_s3,s3,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.015151515151515138,0.017627910924764567
stratified_random_holdout,94,,lda,without_s4,s4,45,1.0,1.0,1.0,-0.015151515151515138,-0.017852948085506193
stratified_random_holdout,94,,lda,without_s5,s5,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.015151515151515138,0.017627910924764567
stratified_random_holdout,94,,lda,without_s6,s6,45,1.0,1.0,1.0,-0.015151515151515138,-0.017852948085506193
stratified_random_holdout,94,,gnb,all,,54,0.9,0.9034090909090909,0.9069302386572252,0.0,0.0
stratified_random_holdout,94,,gnb,without_s1,s1,45,0.8666666666666667,0.8674242424242425,0.8746031746031746,0.0359848484848484,0.032327064054050614
stratified_random_holdout,94,,gnb,without_s2,s2,45,0.8333333333333334,0.8428030303030303,0.8466321356761956,0.06060606060606066,0.060298102981029666
stratified_random_holdout,94,,gnb,without_s3,s3,45,0.8666666666666667,0.8731060606060607,0.8770127314437306,0.030303030303030276,0.02991750721349462
stratified_random_holdout,94,,gnb,without_s4,s4,45,0.9166666666666666,0.9185606060606061,0.9220402871741239,-0.015151515151515138,-0.015110048516898678
stratified_random_holdout,94,,gnb,without_s5,s5,45,0.8666666666666667,0.8674242424242425,0.8746031746031746,0.0359848484848484,0.032327064054050614
stratified_random_holdout,94,,gnb,without_s6,s6,45,0.9166666666666666,0.9242424242424243,0.9238886005881336,-0.02083333333333337,-0.016958361930908383
stratified_random_holdout,94,,centroid,all,,54,0.8833333333333333,0.8939393939393939,0.890253599828068,0.0,0.0
stratified_random_holdout,94,,centroid,without_s1,s1,45,0.9166666666666666,0.9242424242424243,0.9211046636578551,-0.030303030303030387,-0.030851063829787195
stratified_random_holdout,94,,centroid,without_s2,s2,45,0.9,0.9090909090909092,0.905684754521964,-0.015151515151515249,-0.015431154693895999
stratified_random_holdout,94,,centroid,without_s3,s3,45,0.85,0.8636363636363636,0.8597402597402598,0.030303030303030276,0.03051334008780815
stratified_random_holdout,94,,centroid,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,-0.045454545454545525,-0.04863528906082082
stratified_random_holdout,94,,centroid,without_s5,s5,45,0.9166666666666666,0.9242424242424243,0.9211046636578551,-0.030303030303030387,-0.030851063829787195
stratified_random_holdout,94,,centroid,without_s6,s6,45,0.9,0.9090909090909092,0.9083333333333333,-0.015151515151515249,-0.018079733505265372
stratified_random_holdout,95,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,95,,lda,without_s1,s1,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,95,,lda,without_s2,s2,45,0.95,0.9545454545454546,0.9493676258382141,0.015151515151515138,0.01552065505553879
stratified_random_holdout,95,,lda,without_s3,s3,45,0.9333333333333333,0.9393939393939394,0.930820781076028,0.030303030303030276,0.034067499817724944
stratified_random_holdout,95,,lda,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,95,,lda,without_s5,s5,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,95,,lda,without_s6,s6,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,95,,gnb,all,,54,0.85,0.8636363636363636,0.8629994810586403,0.0,0.0
stratified_random_holdout,95,,gnb,without_s1,s1,45,0.85,0.8636363636363636,0.8629994810586403,0.0,0.0
stratified_random_holdout,95,,gnb,without_s2,s2,45,0.8166666666666667,0.8333333333333334,0.8311529740101169,0.030303030303030276,0.03184650704852343
stratified_random_holdout,95,,gnb,without_s3,s3,45,0.85,0.8636363636363636,0.8629994810586403,0.0,0.0
stratified_random_holdout,95,,gnb,without_s4,s4,45,0.8833333333333333,0.893939393939394,0.8938845822566753,-0.030303030303030387,-0.030885101198035003
stratified_random_holdout,95,,gnb,without_s5,s5,45,0.85,0.8636363636363636,0.8629994810586403,0.0,0.0
stratified_random_holdout,95,,gnb,without_s6,s6,45,0.85,0.8636363636363636,0.8629994810586403,0.0,0.0
stratified_random_holdout,95,,centroid,all,,54,0.8833333333333333,0.8939393939393939,0.8843915343915344,0.0,0.0
stratified_random_holdout,95,,centroid,without_s1,s1,45,0.8833333333333333,0.8939393939393939,0.8843915343915344,0.0,0.0
stratified_random_holdout,95,,centroid,without_s2,s2,45,0.8833333333333333,0.893939393939394,0.8835978835978837,-1.1102230246251565e-16,0.0007936507936506798
stratified_random_holdout,95,,centroid,without_s3,s3,45,0.85,0.8636363636363636,0.8587572436989191,0.030303030303030276,0.025634290692615247
stratified_random_holdout,95,,centroid,without_s4,s4,45,0.9,0.9090909090909092,0.8990567425054096,-0.015151515151515249,-0.014665208113875172
stratified_random_holdout,95,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878789,0.8675084175084176,0.015151515151515027,0.016883116883116833
stratified_random_holdout,95,,centroid,without_s6,s6,45,0.8666666666666667,0.8787878787878789,0.8681212507299464,0.015151515151515027,0.016270283661588003
stratified_random_holdout,96,,lda,all,,54,0.9166666666666666,0.9242424242424243,0.9138696836371255,0.0,0.0
stratified_random_holdout,96,,lda,without_s1,s1,45,0.9,0.9090909090909092,0.8968814403330927,0.015151515151515138,0.016988243304032813
stratified_random_holdout,96,,lda,without_s2,s2,45,0.9166666666666666,0.9242424242424243,0.9144781144781146,0.0,-0.0006084308409890493
stratified_random_holdout,96,,lda,without_s3,s3,45,0.8666666666666667,0.8787878787878788,0.8648287385129491,0.045454545454545525,0.04904094512417645
stratified_random_holdout,96,,lda,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9308207810760277,-0.015151515151515138,-0.01695109743890222
stratified_random_holdout,96,,lda,without_s5,s5,45,0.9,0.9090909090909092,0.8985879332477534,0.015151515151515138,0.015281750389372073
stratified_random_holdout,96,,lda,without_s6,s6,45,0.9,0.9090909090909092,0.8981620718462824,0.015151515151515138,0.015707611790843123
stratified_random_holdout,96,,gnb,all,,54,0.8666666666666667,0.8731060606060606,0.8760849186655637,0.0,0.0
stratified_random_holdout,96,,gnb,without_s1,s1,45,0.8666666666666667,0.8731060606060606,0.8760849186655637,0.0,0.0
stratified_random_holdout,96,,gnb,without_s2,s2,45,0.8,0.8125,0.8104113329919781,0.06060606060606055,0.06567358567358561
stratified_random_holdout,96,,gnb,without_s3,s3,45,0.8666666666666667,0.8731060606060606,0.8760849186655637,0.0,0.0
stratified_random_holdout,96,,gnb,without_s4,s4,45,0.9166666666666666,0.9185606060606061,0.9219003730524468,-0.045454545454545525,-0.04581545438688306
stratified_random_holdout,96,,gnb,without_s5,s5,45,0.8833333333333333,0.8882575757575758,0.8916282642089094,-0.015151515151515249,-0.015543345543345688
stratified_random_holdout,96,,gnb,without_s6,s6,45,0.8666666666666667,0.8731060606060606,0.8760849186655637,0.0,0.0
stratified_random_holdout,96,,centroid,all,,54,0.85,0.8636363636363636,0.850369812426116,0.0,0.0
stratified_random_holdout,96,,centroid,without_s1,s1,45,0.8166666666666667,0.8333333333333334,0.8174275588909735,0.030303030303030276,0.03294225353514246
stratified_random_holdout,96,,centroid,without_s2,s2,45,0.8,0.8181818181818182,0.8005028284098051,0.045454545454545414,0.049866984016310845
stratified_random_holdout,96,,centroid,without_s3,s3,45,0.7833333333333333,0.8030303030303031,0.7880090616932723,0.06060606060606055,0.06236075073284364
stratified_random_holdout,96,,centroid,without_s4,s4,45,0.8666666666666667,0.8787878787878789,0.8661872003335418,-0.015151515151515249,-0.015817387907425817
stratified_random_holdout,96,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878789,0.8667653667653669,-0.015151515151515249,-0.016395554339250884
stratified_random_holdout,96,,centroid,without_s6,s6,45,0.8333333333333334,0.8484848484848486,0.8356567093409198,0.015151515151515027,0.014713103085196133
stratified_random_holdout,97,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,97,,lda,without_s1,s1,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,97,,lda,without_s2,s2,45,0.9333333333333333,0.9393939393939394,0.9322997416020672,0.030303030303030276,0.0325885392916857
stratified_random_holdout,97,,lda,without_s3,s3,45,0.9,0.9090909090909092,0.8985879332477534,0.06060606060606055,0.06630034764599946
stratified_random_holdout,97,,lda,without_s4,s4,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,97,,lda,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9312169312169312,0.030303030303030276,0.03367134967682173
stratified_random_holdout,97,,lda,without_s6,s6,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,97,,gnb,all,,54,0.8833333333333333,0.8882575757575758,0.8916282642089094,0.0,0.0
stratified_random_holdout,97,,gnb,without_s1,s1,45,0.8666666666666667,0.8731060606060606,0.8767811871667104,0.015151515151515249,0.014847077042199008
stratified_random_holdout,97,,gnb,without_s2,s2,45,0.8,0.8125,0.8104113329919781,0.0757575757575758,0.0812169312169313
stratified_random_holdout,97,,gnb,without_s3,s3,45,0.8833333333333333,0.8882575757575758,0.8916282642089094,0.0,0.0
stratified_random_holdout,97,,gnb,without_s4,s4,45,0.8833333333333333,0.8882575757575758,0.8916282642089094,0.0,0.0
stratified_random_holdout,97,,gnb,without_s5,s5,45,0.8833333333333333,0.8882575757575758,0.8916282642089094,0.0,0.0
stratified_random_holdout,97,,gnb,without_s6,s6,45,0.8833333333333333,0.8882575757575758,0.8916282642089094,0.0,0.0
stratified_random_holdout,97,,centroid,all,,54,0.8833333333333333,0.8939393939393939,0.8819168819168818,0.0,0.0
stratified_random_holdout,97,,centroid,without_s1,s1,45,0.8833333333333333,0.8939393939393939,0.8813775643641005,0.0,0.0005393175527812488
stratified_random_holdout,97,,centroid,without_s2,s2,45,0.8666666666666667,0.8787878787878789,0.8648228648228647,0.015151515151515027,0.017094017094017033
stratified_random_holdout,97,,centroid,without_s3,s3,45,0.8166666666666667,0.8333333333333334,0.8220417263895524,0.06060606060606055,0.05987515552732936
stratified_random_holdout,97,,centroid,without_s4,s4,45,0.8833333333333333,0.8939393939393939,0.8815628815628815,0.0,0.000354000354000239
stratified_random_holdout,97,,centroid,without_s5,s5,45,0.8833333333333333,0.8939393939393939,0.8819168819168818,0.0,0.0
stratified_random_holdout,97,,centroid,without_s6,s6,45,0.8666666666666667,0.8787878787878789,0.8652863389705495,0.015151515151515027,0.01663054294633226
stratified_random_holdout,98,,lda,all,,54,0.9833333333333333,0.9791666666666666,0.9818399044205496,0.0,0.0
stratified_random_holdout,98,,lda,without_s1,s1,45,0.9833333333333333,0.9791666666666666,0.9818399044205496,0.0,0.0
stratified_random_holdout,98,,lda,without_s2,s2,45,0.9166666666666666,0.912878787878788,0.9185185185185185,0.06628787878787867,0.06332138590203107
stratified_random_holdout,98,,lda,without_s3,s3,45,0.95,0.9545454545454546,0.9478036175710595,0.024621212121212044,0.034036286849490116
stratified_random_holdout,98,,lda,without_s4,s4,45,0.9833333333333333,0.9791666666666666,0.9818399044205496,0.0,0.0
stratified_random_holdout,98,,lda,without_s5,s5,45,0.9666666666666667,0.9640151515151515,0.9640151515151515,0.015151515151515138,0.01782475290539809
stratified_random_holdout,98,,lda,without_s6,s6,45,1.0,1.0,1.0,-0.02083333333333337,-0.01816009557945042
stratified_random_holdout,98,,gnb,all,,54,0.9333333333333333,0.9337121212121212,0.9370792901477402,0.0,0.0
stratified_random_holdout,98,,gnb,without_s1,s1,45,0.9166666666666666,0.912878787878788,0.9193739284331618,0.02083333333333326,0.01770536171457837
stratified_random_holdout,98,,gnb,without_s2,s2,45,0.8666666666666667,0.8731060606060606,0.8760849186655637,0.06060606060606066,0.06099437148217646
stratified_random_holdout,98,,gnb,without_s3,s3,45,0.9333333333333333,0.9337121212121212,0.9370792901477402,0.0,0.0
stratified_random_holdout,98,,gnb,without_s4,s4,45,0.95,0.9488636363636364,0.9520977002102603,-0.015151515151515138,-0.015018410062520138
stratified_random_holdout,98,,gnb,without_s5,s5,45,0.9333333333333333,0.9337121212121212,0.9370792901477402,0.0,0.0
stratified_random_holdout,98,,gnb,without_s6,s6,45,0.9333333333333333,0.9337121212121212,0.9370792901477402,0.0,0.0
stratified_random_holdout,98,,centroid,all,,54,0.9,0.9090909090909092,0.9021961212199009,0.0,0.0
stratified_random_holdout,98,,centroid,without_s1,s1,45,0.9,0.9090909090909092,0.9021961212199009,0.0,0.0
stratified_random_holdout,98,,centroid,without_s2,s2,45,0.8666666666666667,0.8787878787878789,0.8716297359052021,0.030303030303030276,0.030566385314698796
stratified_random_holdout,98,,centroid,without_s3,s3,45,0.9166666666666666,0.9242424242424243,0.9211046636578551,-0.015151515151515138,-0.018908542437954257
stratified_random_holdout,98,,centroid,without_s4,s4,45,0.9166666666666666,0.9242424242424243,0.9180733162830349,-0.015151515151515138,-0.01587719506313401
stratified_random_holdout,98,,centroid,without_s5,s5,45,0.9166666666666666,0.9242424242424243,0.9158730158730158,-0.015151515151515138,-0.013676894653114946
stratified_random_holdout,98,,centroid,without_s6,s6,45,0.9,0.9090909090909092,0.9021961212199009,0.0,0.0
stratified_random_holdout,99,,lda,all,,54,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,99,,lda,without_s1,s1,45,1.0,1.0,1.0,-0.015151515151515138,-0.017852948085506193
stratified_random_holdout,99,,lda,without_s2,s2,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,99,,lda,without_s3,s3,45,0.9166666666666666,0.9242424242424243,0.9146916951795,0.06060606060606055,0.06745535673499381
stratified_random_holdout,99,,lda,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.015151515151515138,0.017258771020740915
stratified_random_holdout,99,,lda,without_s5,s5,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.015151515151515138,0.017258771020740915
stratified_random_holdout,99,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.015151515151515138,0.017627910924764567
stratified_random_holdout,99,,gnb,all,,54,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,99,,gnb,without_s1,s1,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,99,,gnb,without_s2,s2,45,0.8,0.8181818181818182,0.8035714285714285,0.12121212121212122,0.13531746031746028
stratified_random_holdout,99,,gnb,without_s3,s3,45,0.9166666666666666,0.9242424242424243,0.9238886005881336,0.015151515151515138,0.015000288300755171
stratified_random_holdout,99,,gnb,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,99,,gnb,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,99,,gnb,without_s6,s6,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,99,,centroid,all,,54,0.85,0.8636363636363636,0.8523603695228409,0.0,0.0
stratified_random_holdout,99,,centroid,without_s1,s1,45,0.8333333333333334,0.8484848484848485,0.8348659364571237,0.015151515151515138,0.017494433065717185
stratified_random_holdout,99,,centroid,without_s2,s2,45,0.85,0.8636363636363636,0.8504715241557347,0.0,0.0018888453671062067
stratified_random_holdout,99,,centroid,without_s3,s3,45,0.7666666666666667,0.787878787878788,0.772424598511555,0.07575757575757569,0.0799357710112859
stratified_random_holdout,99,,centroid,without_s4,s4,45,0.8833333333333333,0.893939393939394,0.882861931699141,-0.030303030303030387,-0.030501562176300068
stratified_random_holdout,99,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878789,0.8683760683760684,-0.015151515151515249,-0.01601569885322751
stratified_random_holdout,99,,centroid,without_s6,s6,45,0.8333333333333334,0.8484848484848485,0.8360701126658574,0.015151515151515138,0.016290256856983487
leave_collection_date_out,0,2026-05-14,lda,all,,54,1.0,1.0,1.0,0.0,0.0
leave_collection_date_out,0,2026-05-14,lda,without_s1,s1,45,1.0,1.0,1.0,0.0,0.0
leave_collection_date_out,0,2026-05-14,lda,without_s2,s2,45,0.9090909090909091,0.9333333333333332,0.9326599326599326,0.06666666666666676,0.06734006734006737
leave_collection_date_out,0,2026-05-14,lda,without_s3,s3,45,1.0,1.0,1.0,0.0,0.0
leave_collection_date_out,0,2026-05-14,lda,without_s4,s4,45,1.0,1.0,1.0,0.0,0.0
leave_collection_date_out,0,2026-05-14,lda,without_s5,s5,45,1.0,1.0,1.0,0.0,0.0
leave_collection_date_out,0,2026-05-14,lda,without_s6,s6,45,1.0,1.0,1.0,0.0,0.0
leave_collection_date_out,0,2026-05-14,gnb,all,,54,0.9090909090909091,0.9333333333333332,0.9326599326599326,0.0,0.0
leave_collection_date_out,0,2026-05-14,gnb,without_s1,s1,45,0.8181818181818182,0.8666666666666667,0.861111111111111,0.06666666666666654,0.07154882154882158
leave_collection_date_out,0,2026-05-14,gnb,without_s2,s2,45,1.0,1.0,1.0,-0.06666666666666676,-0.06734006734006737
leave_collection_date_out,0,2026-05-14,gnb,without_s3,s3,45,0.8181818181818182,0.8666666666666667,0.861111111111111,0.06666666666666654,0.07154882154882158
leave_collection_date_out,0,2026-05-14,gnb,without_s4,s4,45,1.0,1.0,1.0,-0.06666666666666676,-0.06734006734006737
leave_collection_date_out,0,2026-05-14,gnb,without_s5,s5,45,0.8181818181818182,0.8666666666666667,0.861111111111111,0.06666666666666654,0.07154882154882158
leave_collection_date_out,0,2026-05-14,gnb,without_s6,s6,45,0.7272727272727273,0.7999999999999999,0.7802197802197802,0.1333333333333333,0.1524401524401524
leave_collection_date_out,0,2026-05-14,centroid,all,,54,0.9090909090909091,0.9333333333333332,0.9326599326599326,0.0,0.0
leave_collection_date_out,0,2026-05-14,centroid,without_s1,s1,45,0.9090909090909091,0.9333333333333332,0.9326599326599326,0.0,0.0
leave_collection_date_out,0,2026-05-14,centroid,without_s2,s2,45,1.0,1.0,1.0,-0.06666666666666676,-0.06734006734006737
leave_collection_date_out,0,2026-05-14,centroid,without_s3,s3,45,0.7272727272727273,0.7999999999999999,0.7802197802197802,0.1333333333333333,0.1524401524401524
leave_collection_date_out,0,2026-05-14,centroid,without_s4,s4,45,1.0,1.0,1.0,-0.06666666666666676,-0.06734006734006737
leave_collection_date_out,0,2026-05-14,centroid,without_s5,s5,45,1.0,1.0,1.0,-0.06666666666666676,-0.06734006734006737
leave_collection_date_out,0,2026-05-14,centroid,without_s6,s6,45,0.7272727272727273,0.7999999999999999,0.7802197802197802,0.1333333333333333,0.1524401524401524
leave_collection_date_out,1,2026-05-15,lda,all,,54,0.9230769230769231,0.9333333333333332,0.9153439153439153,0.0,0.0
leave_collection_date_out,1,2026-05-15,lda,without_s1,s1,45,0.9230769230769231,0.9333333333333332,0.9153439153439153,0.0,0.0
