epoch,L,Ld,Ld_cdan,Lc,backward_loss_scalar,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,conditional_alignment_strength,seed
75,0.0019821994937956333,0.0,0.26777365803718567,0.0,0.26975587010383606,1.0,0.9230769230769231,0.7170731707317073,0.9174917491749175,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
80,0.0026001748628914356,0.0,0.2642329931259155,0.0,0.2668331563472748,1.0,0.8846153846153846,0.7219512195121951,0.9141914191419142,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
85,0.001055703847669065,0.0,0.2843589782714844,0.0,0.2854146957397461,1.0,0.8461538461538461,0.7170731707317073,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
90,0.006908593699336052,0.0,0.31092607975006104,0.0,0.31783467531204224,1.0,0.8076923076923077,0.7073170731707317,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
95,0.0013455240987241268,0.0,0.39992183446884155,0.0,0.4012673497200012,1.0,0.7692307692307693,0.7024390243902439,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
100,0.017624802887439728,0.0,0.34512630105018616,0.0,0.3627510964870453,1.0,0.7692307692307693,0.6878048780487804,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
105,0.0037022356409579515,0.0,0.3274487555027008,0.0,0.33115097880363464,1.0,0.8461538461538461,0.6780487804878049,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
110,0.0010038557229563594,0.0,0.3389354348182678,0.0,0.33993929624557495,1.0,0.8461538461538461,0.6731707317073171,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
115,0.00301858177408576,0.0,0.43145081400871277,0.0,0.43446940183639526,1.0,0.8076923076923077,0.6390243902439025,0.7920792079207921,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
120,0.013611840084195137,0.0,0.38171324133872986,0.0,0.39532509446144104,1.0,0.8076923076923077,0.624390243902439,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
125,0.010926499031484127,0.0,0.20862220227718353,0.0,0.21954870223999023,1.0,0.7307692307692307,0.6292682926829268,0.9306930693069307,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
130,0.0011233888799324632,0.0,0.22624564170837402,0.0,0.227369025349617,1.0,0.7307692307692307,0.6195121951219512,0.9306930693069307,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
135,0.0017383672529831529,0.0,0.2850969135761261,0.0,0.28683528304100037,1.0,0.6153846153846154,0.6097560975609756,0.9207920792079208,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
140,0.006083163898438215,0.0,0.29972997307777405,0.0,0.30581313371658325,1.0,0.5769230769230769,0.6048780487804878,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
145,0.0005997323314659297,0.0,0.26887139678001404,0.0,0.269471138715744,1.0,0.6923076923076923,0.6292682926829268,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
150,0.0006912271492183208,0.0,0.25152385234832764,0.0,0.25221508741378784,1.0,0.7692307692307693,0.6292682926829268,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
155,0.012601264752447605,0.0,0.2582990825176239,0.0,0.27090033888816833,1.0,0.8076923076923077,0.6439024390243903,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
160,0.0008632411481812596,0.0,0.24725349247455597,0.0,0.24811673164367676,1.0,0.7307692307692307,0.6292682926829268,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
165,0.0032463015522807837,0.0,0.24123725295066833,0.0,0.2444835603237152,1.0,0.7692307692307693,0.6390243902439025,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
170,0.28760215640068054,0.0,0.24318231642246246,0.0,0.5307844877243042,1.0,0.7307692307692307,0.6390243902439025,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
175,0.0007573220646008849,0.0,0.24380740523338318,0.0,0.2445647269487381,1.0,0.7692307692307693,0.6341463414634146,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
180,0.029882457107305527,0.0,0.2643245756626129,0.0,0.29420703649520874,1.0,0.7307692307692307,0.6341463414634146,0.8943894389438944,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
185,0.02442769706249237,0.0,0.24732869863510132,0.0,0.2717564105987549,1.0,0.8076923076923077,0.6390243902439025,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
190,0.0006349817849695683,0.0,0.2544434666633606,0.0,0.25507843494415283,1.0,0.8076923076923077,0.6487804878048781,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
195,0.0018127767834812403,0.0,0.2542819678783417,0.0,0.256094753742218,1.0,0.8076923076923077,0.6536585365853659,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
200,0.0013923585647717118,0.0,0.25352656841278076,0.0,0.2549189329147339,1.0,0.7692307692307693,0.6585365853658537,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
205,0.0005400271620601416,0.0,0.27830979228019714,0.0,0.2788498103618622,1.0,0.7692307692307693,0.6634146341463415,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
210,0.000780765840318054,0.0,0.2655509114265442,0.0,0.26633167266845703,1.0,0.7692307692307693,0.6634146341463415,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
215,0.0005434618215076625,0.0,0.26849931478500366,0.0,0.2690427899360657,1.0,0.7692307692307693,0.6585365853658537,0.9174917491749175,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
220,0.0016840823227539659,0.0,0.2510802745819092,0.0,0.25276434421539307,1.0,0.7692307692307693,0.6634146341463415,0.9141914191419142,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
225,0.000371403933968395,0.0,0.2523103356361389,0.0,0.2526817321777344,1.0,0.8076923076923077,0.6682926829268293,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
230,0.00031379974097944796,0.0,0.2646217346191406,0.0,0.26493552327156067,1.0,0.8076923076923077,0.6682926829268293,0.9174917491749175,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
235,0.0013102153316140175,0.0,0.28035399317741394,0.0,0.2816642224788666,1.0,0.8076923076923077,0.6682926829268293,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
240,0.0034196830820292234,0.0,0.26309868693351746,0.0,0.26651838421821594,1.0,0.8076923076923077,0.6682926829268293,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
245,0.04086324945092201,0.0,0.2714761793613434,0.0,0.3123394250869751,1.0,0.8076923076923077,0.6829268292682927,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
250,0.008265153504908085,0.0,0.28936734795570374,0.0,0.29763251543045044,1.0,0.7307692307692307,0.6682926829268293,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
255,0.013832170516252518,0.0,0.30173826217651367,0.0,0.3155704438686371,1.0,0.7307692307692307,0.6585365853658537,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
260,0.0979413390159607,0.0,0.30293983221054077,0.0,0.40088117122650146,1.0,0.7307692307692307,0.6585365853658537,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
265,0.0015604535583406687,0.0,0.30355989933013916,0.0,0.3051203489303589,1.0,0.7692307692307693,0.6731707317073171,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
270,0.026699360460042953,0.0,0.2923871576786041,0.0,0.3190865218639374,1.0,0.8076923076923077,0.6682926829268293,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
275,0.0021432891953736544,0.0,0.2753615081310272,0.0,0.2775048017501831,1.0,0.8076923076923077,0.6780487804878049,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
280,0.016487594693899155,0.0,0.2500331997871399,0.0,0.26652079820632935,1.0,0.8076923076923077,0.6878048780487804,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
285,0.006146339699625969,0.0,0.24687348306179047,0.0,0.2530198097229004,1.0,0.7307692307692307,0.6878048780487804,0.9207920792079208,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
290,0.005887036677449942,0.0,0.2386922538280487,0.0,0.2445792853832245,1.0,0.7307692307692307,0.6878048780487804,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
295,0.00020071736071258783,0.0,0.26675403118133545,0.0,0.2669547498226166,1.0,0.8076923076923077,0.6829268292682927,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
300,9.87891253316775e-05,0.0,0.27856746315956116,0.0,0.27866625785827637,1.0,0.7692307692307693,0.6829268292682927,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
305,0.0002936043601948768,0.0,0.2910405397415161,0.0,0.2913341522216797,1.0,0.7692307692307693,0.6731707317073171,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
310,0.0004896724713034928,0.0,0.31358978152275085,0.0,0.3140794634819031,1.0,0.8076923076923077,0.6682926829268293,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
315,0.0008201973396353424,0.0,0.3058505058288574,0.0,0.3066706955432892,1.0,0.8461538461538461,0.6878048780487804,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
320,0.019452717155218124,0.0,0.3070708215236664,0.0,0.3265235424041748,1.0,0.8076923076923077,0.6829268292682927,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
325,0.00010303972521796823,0.0,0.28217342495918274,0.0,0.282276451587677,1.0,0.8461538461538461,0.6731707317073171,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
330,0.00035131225013174117,0.0,0.3014475107192993,0.0,0.30179882049560547,1.0,0.7692307692307693,0.6731707317073171,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
335,6.3179453718476e-05,0.0,0.2895839810371399,0.0,0.2896471619606018,1.0,0.7692307692307693,0.6634146341463415,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
340,0.0013409663224592805,0.0,0.2994191646575928,0.0,0.3007601201534271,1.0,0.8076923076923077,0.6634146341463415,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
345,0.0015162574127316475,0.0,0.29445749521255493,0.0,0.2959737479686737,1.0,0.7692307692307693,0.6731707317073171,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
350,0.03192081302404404,0.0,0.3089832663536072,0.0,0.3409040868282318,0.9666666666666667,0.8076923076923077,0.6878048780487804,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
355,0.030301865190267563,0.0,0.301214337348938,0.0,0.33151620626449585,1.0,0.8076923076923077,0.6878048780487804,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
360,0.008463071659207344,0.0,0.3033342659473419,0.0,0.3117973506450653,1.0,0.9230769230769231,0.6780487804878049,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
365,0.18268057703971863,0.0,0.28942015767097473,0.0,0.47210073471069336,1.0,0.8461538461538461,0.6829268292682927,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
370,0.01307691354304552,0.0,0.29167675971984863,0.0,0.3047536611557007,1.0,0.7692307692307693,0.6878048780487804,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
375,0.0007047391263768077,0.0,0.2854764461517334,0.0,0.28618118166923523,1.0,0.7692307692307693,0.6390243902439025,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
380,0.0002809532452374697,0.0,0.27080780267715454,0.0,0.27108874917030334,1.0,0.7692307692307693,0.6829268292682927,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
385,0.001902107265777886,0.0,0.2755438983440399,0.0,0.2774460017681122,1.0,0.8461538461538461,0.6926829268292682,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
390,0.0022588574793189764,0.0,0.2747022807598114,0.0,0.27696114778518677,1.0,0.8461538461538461,0.697560975609756,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
395,0.0008380484650842845,0.0,0.2825380861759186,0.0,0.28337612748146057,1.0,0.8461538461538461,0.7024390243902439,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
400,0.00946691632270813,0.0,0.29630762338638306,0.0,0.3057745397090912,1.0,0.8461538461538461,0.7024390243902439,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-UDA,0.5,,0
1,1.1152091026306152,0.0,0.5977544188499451,0.0,1.712963581085205,0.5277777777777778,0.38461538461538464,0.3853658536585366,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
5,0.8200321793556213,0.0,0.48028403520584106,0.0,1.3003162145614624,0.6666666666666666,0.5769230769230769,0.6487804878048781,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
10,0.5470919609069824,0.0,0.3759773075580597,0.0,0.9230692386627197,0.7638888888888888,0.6538461538461539,0.8097560975609757,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
15,0.310090035200119,0.0,0.36367467045783997,0.0,0.673764705657959,0.9444444444444444,0.9615384615384616,0.9121951219512195,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
20,0.1729608178138733,0.0,0.3197547197341919,0.0,0.4927155375480652,0.9444444444444444,0.9230769230769231,0.8975609756097561,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
25,0.0918002650141716,0.0,0.3141137361526489,0.0,0.4059140086174011,0.9722222222222222,0.9230769230769231,0.8829268292682927,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
30,0.04313633218407631,0.0,0.2925862967967987,0.0,0.3357226252555847,0.9861111111111112,0.8846153846153846,0.8731707317073171,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
35,0.02218683995306492,0.0,0.28644001483917236,0.0,0.30862686038017273,1.0,0.8846153846153846,0.8682926829268293,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
40,0.015795594081282616,0.0,0.2828333079814911,0.0,0.29862889647483826,1.0,0.8461538461538461,0.8634146341463415,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
45,0.006195771507918835,0.0,0.29357874393463135,0.0,0.29977452754974365,1.0,0.8076923076923077,0.8585365853658536,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
50,0.003918190952390432,0.0,0.31785425543785095,0.0,0.3217724561691284,1.0,0.8846153846153846,0.8536585365853658,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
55,0.003053464461117983,0.0,0.3307713568210602,0.0,0.3338248133659363,1.0,0.8846153846153846,0.8829268292682927,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
60,0.001807806664146483,0.0,0.3017493784427643,0.0,0.3035571873188019,1.0,0.9230769230769231,0.8731707317073171,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
65,0.003355796914547682,0.0,0.2995833158493042,0.0,0.30293911695480347,1.0,0.9230769230769231,0.8878048780487805,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
70,0.007124820724129677,0.0,0.2853337526321411,0.0,0.29245856404304504,1.0,0.9230769230769231,0.8731707317073171,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
75,0.0014194699469953775,0.0,0.2755110263824463,0.0,0.2769305109977722,1.0,0.9230769230769231,0.8829268292682927,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
80,0.0014944985741749406,0.0,0.25843754410743713,0.0,0.2599320411682129,1.0,0.8846153846153846,0.8731707317073171,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
85,0.0044281198643147945,0.0,0.26325905323028564,0.0,0.2676871716976166,1.0,0.8846153846153846,0.8731707317073171,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
90,0.0009735642815940082,0.0,0.2909125089645386,0.0,0.2918860614299774,1.0,0.8846153846153846,0.8731707317073171,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
95,0.000749264087062329,0.0,0.31946173310279846,0.0,0.3202109932899475,1.0,0.8461538461538461,0.8878048780487805,0.8910891089108911,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
100,0.003966967575252056,0.0,0.3897673487663269,0.0,0.39373430609703064,1.0,0.8846153846153846,0.8731707317073171,0.8877887788778878,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
105,0.003130462719127536,0.0,0.39192119240760803,0.0,0.39505165815353394,1.0,0.8846153846153846,0.8731707317073171,0.8910891089108911,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
110,0.0015756107168272138,0.0,0.38792937994003296,0.0,0.389504998922348,1.0,0.8461538461538461,0.8634146341463415,0.8943894389438944,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
115,0.0016617642249912024,0.0,0.32003942131996155,0.0,0.32170119881629944,1.0,0.8076923076923077,0.8682926829268293,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
120,0.0022580500226467848,0.0,0.25786349177360535,0.0,0.26012155413627625,1.0,0.8846153846153846,0.8780487804878049,0.9141914191419142,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
125,0.001557365176267922,0.0,0.24584031105041504,0.0,0.24739767611026764,1.0,0.8846153846153846,0.8780487804878049,0.9174917491749175,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
130,0.0009234578465111554,0.0,0.25747185945510864,0.0,0.25839531421661377,1.0,0.8846153846153846,0.8878048780487805,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
135,0.0010314733954146504,0.0,0.27024784684181213,0.0,0.27127933502197266,1.0,0.8846153846153846,0.8878048780487805,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
140,0.0016980699729174376,0.0,0.2884233891963959,0.0,0.290121465921402,1.0,0.9230769230769231,0.8926829268292683,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
145,0.0006807425525039434,0.0,0.29765021800994873,0.0,0.29833096265792847,1.0,0.9230769230769231,0.9073170731707317,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
150,0.009260033257305622,0.0,0.29261261224746704,0.0,0.3018726408481598,1.0,0.8846153846153846,0.926829268292683,0.8910891089108911,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
155,0.004870602861046791,0.0,0.30913016200065613,0.0,0.3140007555484772,1.0,0.9230769230769231,0.9121951219512195,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
160,0.0008212308748625219,0.0,0.31992843747138977,0.0,0.3207496702671051,1.0,0.9230769230769231,0.9073170731707317,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
165,0.0010521444492042065,0.0,0.3227846622467041,0.0,0.3238368034362793,1.0,0.9230769230769231,0.9219512195121952,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
170,0.0009800656698644161,0.0,0.3128359317779541,0.0,0.31381601095199585,1.0,0.9230769230769231,0.9073170731707317,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
175,0.0004441082710400224,0.0,0.2912173569202423,0.0,0.29166147112846375,1.0,0.9230769230769231,0.9024390243902439,0.9141914191419142,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
180,0.00023690440866630524,0.0,0.26272228360176086,0.0,0.26295918226242065,1.0,0.9230769230769231,0.8975609756097561,0.9174917491749175,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
185,0.0016284579178318381,0.0,0.27033403515815735,0.0,0.2719624936580658,1.0,0.9230769230769231,0.8829268292682927,0.9174917491749175,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
190,0.0005719686741940677,0.0,0.25923269987106323,0.0,0.2598046660423279,1.0,0.8461538461538461,0.8682926829268293,0.9174917491749175,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
195,0.00015177430759649724,0.0,0.26474934816360474,0.0,0.26490113139152527,1.0,0.8461538461538461,0.8682926829268293,0.9174917491749175,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
200,0.000371787027688697,0.0,0.2915629744529724,0.0,0.2919347584247589,1.0,0.8461538461538461,0.8634146341463415,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
205,0.0004943048115819693,0.0,0.3492201864719391,0.0,0.3497144877910614,1.0,0.8461538461538461,0.8682926829268293,0.8844884488448845,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
210,0.0007038665353320539,0.0,0.361503005027771,0.0,0.3622068762779236,1.0,0.8461538461538461,0.8878048780487805,0.8943894389438944,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
215,0.0022741099819540977,0.0,0.3264029622077942,0.0,0.32867705821990967,1.0,0.8076923076923077,0.9073170731707317,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
220,0.0005690221441909671,0.0,0.33132755756378174,0.0,0.33189657330513,1.0,0.8076923076923077,0.9073170731707317,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
225,0.0002741200150921941,0.0,0.29212313890457153,0.0,0.29239726066589355,1.0,0.8846153846153846,0.8926829268292683,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
230,0.0001458440674468875,0.0,0.2969515919685364,0.0,0.29709744453430176,1.0,0.8461538461538461,0.8682926829268293,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
235,0.00023057586804497987,0.0,0.29673269391059875,0.0,0.29696327447891235,1.0,0.8461538461538461,0.8585365853658536,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
240,0.0013498726766556501,0.0,0.2671085596084595,0.0,0.26845842599868774,1.0,0.8461538461538461,0.8585365853658536,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
245,0.024763988330960274,0.0,0.27902528643608093,0.0,0.30378928780555725,1.0,0.8461538461538461,0.8536585365853658,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
250,0.0006156779127195477,0.0,0.2900877594947815,0.0,0.2907034456729889,1.0,0.8461538461538461,0.8780487804878049,0.9141914191419142,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
255,0.000632812618277967,0.0,0.2756255865097046,0.0,0.2762584090232849,1.0,0.8461538461538461,0.8829268292682927,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
260,0.0028667040169239044,0.0,0.26272404193878174,0.0,0.26559075713157654,1.0,0.8076923076923077,0.8731707317073171,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
265,0.0015982649056240916,0.0,0.25868839025497437,0.0,0.2602866590023041,1.0,0.8461538461538461,0.8585365853658536,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
270,0.0019019865430891514,0.0,0.265455037355423,0.0,0.2673570215702057,1.0,0.8461538461538461,0.8439024390243902,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
275,0.029706815257668495,0.0,0.23708291351795197,0.0,0.2667897343635559,1.0,0.8461538461538461,0.848780487804878,0.9174917491749175,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
280,0.00212497659958899,0.0,0.2539854645729065,0.0,0.25611042976379395,1.0,0.8461538461538461,0.848780487804878,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
285,0.0002446355065330863,0.0,0.2602596580982208,0.0,0.2605043053627014,1.0,0.8076923076923077,0.848780487804878,0.9141914191419142,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
290,0.0003654260654002428,0.0,0.2707543671131134,0.0,0.2711198031902313,1.0,0.8076923076923077,0.8439024390243902,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,CDAN-semi,0.2,,0
