mode,split_id,group,classifier,case,removed_sensor,n_original_point_columns,accuracy,balanced_accuracy,macro_f1,delta_balanced_accuracy_vs_all,delta_macro_f1_vs_all
original_points_stratified_random_holdout,96,,original_points_centroid,without_s5,s5,3600,0.8166666666666667,0.8333333333333334,0.8165728580362727,0.015151515151515138,0.017094017094017033
original_points_stratified_random_holdout,96,,original_points_centroid,without_s6,s6,3600,0.8333333333333334,0.8484848484848485,0.8336668751302897,0.0,0.0
original_points_stratified_random_holdout,96,,original_points_gnb,all,,4320,0.6166666666666667,0.6231060606060606,0.6158799184891074,0.0,0.0
original_points_stratified_random_holdout,96,,original_points_gnb,without_s1,s1,3600,0.6,0.6079545454545454,0.5985857950974229,0.015151515151515138,0.017294123391684457
original_points_stratified_random_holdout,96,,original_points_gnb,without_s2,s2,3600,0.6333333333333333,0.6439393939393939,0.6314208945787892,-0.02083333333333337,-0.015540976089681857
original_points_stratified_random_holdout,96,,original_points_gnb,without_s3,s3,3600,0.6333333333333333,0.6439393939393939,0.6332704797821077,-0.02083333333333337,-0.017390561293000317
original_points_stratified_random_holdout,96,,original_points_gnb,without_s4,s4,3600,0.65,0.6590909090909091,0.6486171486171486,-0.03598484848484851,-0.032737230128041195
original_points_stratified_random_holdout,96,,original_points_gnb,without_s5,s5,3600,0.6166666666666667,0.6231060606060606,0.6158799184891074,0.0,0.0
original_points_stratified_random_holdout,96,,original_points_gnb,without_s6,s6,3600,0.8833333333333333,0.8825757575757575,0.8892911010558069,-0.2594696969696969,-0.2734111825666995
original_points_stratified_random_holdout,97,,original_points_centroid,all,,4320,0.8166666666666667,0.8333333333333334,0.8172096908939014,0.0,0.0
original_points_stratified_random_holdout,97,,original_points_centroid,without_s1,s1,3600,0.8,0.8181818181818182,0.8013503013503014,0.015151515151515138,0.0158593895436
original_points_stratified_random_holdout,97,,original_points_centroid,without_s2,s2,3600,0.7666666666666667,0.7878787878787877,0.7669793621013133,0.045454545454545636,0.05023032879258804
original_points_stratified_random_holdout,97,,original_points_centroid,without_s3,s3,3600,0.7833333333333333,0.8030303030303031,0.785907335907336,0.030303030303030276,0.03130235498656542
original_points_stratified_random_holdout,97,,original_points_centroid,without_s4,s4,3600,0.8666666666666667,0.8787878787878788,0.8657806962685011,-0.045454545454545414,-0.048571005374599685
original_points_stratified_random_holdout,97,,original_points_centroid,without_s5,s5,3600,0.8166666666666667,0.8333333333333334,0.8177719193631066,0.0,-0.0005622284692051727
original_points_stratified_random_holdout,97,,original_points_centroid,without_s6,s6,3600,0.8,0.8181818181818182,0.8003335417969565,0.015151515151515138,0.016876149096944904
original_points_stratified_random_holdout,97,,original_points_gnb,all,,4320,0.75,0.7215909090909092,0.7271981504959356,0.0,0.0
original_points_stratified_random_holdout,97,,original_points_gnb,without_s1,s1,3600,0.7166666666666667,0.6912878787878789,0.6970040466091366,0.030303030303030276,0.030194103886798995
original_points_stratified_random_holdout,97,,original_points_gnb,without_s2,s2,3600,0.5833333333333334,0.5700757575757576,0.5858045336306206,0.1515151515151516,0.14139361686531504
original_points_stratified_random_holdout,97,,original_points_gnb,without_s3,s3,3600,0.7,0.6761363636363636,0.6855284674630816,0.045454545454545525,0.04166968303285401
original_points_stratified_random_holdout,97,,original_points_gnb,without_s4,s4,3600,0.7333333333333333,0.706439393939394,0.7124020968239285,0.015151515151515138,0.014796053672007092
original_points_stratified_random_holdout,97,,original_points_gnb,without_s5,s5,3600,0.75,0.7215909090909092,0.7271981504959356,0.0,0.0
original_points_stratified_random_holdout,97,,original_points_gnb,without_s6,s6,3600,0.9166666666666666,0.9242424242424243,0.9238886005881336,-0.20265151515151514,-0.196690450092198
original_points_stratified_random_holdout,98,,original_points_centroid,all,,4320,0.7833333333333333,0.8030303030303031,0.7838827838827839,0.0,0.0
original_points_stratified_random_holdout,98,,original_points_centroid,without_s1,s1,3600,0.7666666666666667,0.7821969696969697,0.7674067125286635,0.02083333333333337,0.016476071354120325
original_points_stratified_random_holdout,98,,original_points_centroid,without_s2,s2,3600,0.7166666666666667,0.7424242424242423,0.7155067155067156,0.060606060606060774,0.06837606837606824
original_points_stratified_random_holdout,98,,original_points_centroid,without_s3,s3,3600,0.8333333333333334,0.8484848484848485,0.8340942255576401,-0.045454545454545414,-0.05021144167485625
original_points_stratified_random_holdout,98,,original_points_centroid,without_s4,s4,3600,0.8166666666666667,0.8333333333333334,0.8161471576105722,-0.030303030303030276,-0.03226437372778834
original_points_stratified_random_holdout,98,,original_points_centroid,without_s5,s5,3600,0.7833333333333333,0.7973484848484849,0.7836668751302898,0.005681818181818232,0.00021590875249410946
original_points_stratified_random_holdout,98,,original_points_centroid,without_s6,s6,3600,0.8166666666666667,0.8333333333333334,0.8169214510677926,-0.030303030303030276,-0.0330386671850087
original_points_stratified_random_holdout,98,,original_points_gnb,all,,4320,0.65,0.6420454545454546,0.6404976404976405,0.0,0.0
original_points_stratified_random_holdout,98,,original_points_gnb,without_s1,s1,3600,0.65,0.6420454545454546,0.6404976404976405,0.0,0.0
original_points_stratified_random_holdout,98,,original_points_gnb,without_s2,s2,3600,0.6333333333333333,0.6268939393939394,0.6279638490164806,0.015151515151515138,0.01253379148115985
original_points_stratified_random_holdout,98,,original_points_gnb,without_s3,s3,3600,0.65,0.6420454545454546,0.6413255360623782,0.0,-0.000827895564737724
original_points_stratified_random_holdout,98,,original_points_gnb,without_s4,s4,3600,0.6666666666666666,0.6571969696969697,0.6530214424951267,-0.015151515151515138,-0.012523801997486261
original_points_stratified_random_holdout,98,,original_points_gnb,without_s5,s5,3600,0.6333333333333333,0.6212121212121212,0.6186620397146713,0.02083333333333337,0.0218356007829692
original_points_stratified_random_holdout,98,,original_points_gnb,without_s6,s6,3600,0.9166666666666666,0.912878787878788,0.9182539682539682,-0.27083333333333337,-0.27775632775632775
original_points_stratified_random_holdout,99,,original_points_centroid,all,,4320,0.8333333333333334,0.8484848484848485,0.8327228327228328,0.0,0.0
original_points_stratified_random_holdout,99,,original_points_centroid,without_s1,s1,3600,0.8333333333333334,0.8484848484848485,0.8327228327228328,0.0,0.0
original_points_stratified_random_holdout,99,,original_points_centroid,without_s2,s2,3600,0.85,0.8636363636363636,0.8495205336668751,-0.015151515151515138,-0.016797700944042315
original_points_stratified_random_holdout,99,,original_points_centroid,without_s3,s3,3600,0.7666666666666667,0.787878787878788,0.7671803240958687,0.06060606060606055,0.06554250862696409
original_points_stratified_random_holdout,99,,original_points_centroid,without_s4,s4,3600,0.85,0.8636363636363636,0.8495205336668751,-0.015151515151515138,-0.016797700944042315
original_points_stratified_random_holdout,99,,original_points_centroid,without_s5,s5,3600,0.8166666666666667,0.8333333333333334,0.8165937043985826,0.015151515151515138,0.016129128324250175
original_points_stratified_random_holdout,99,,original_points_centroid,without_s6,s6,3600,0.8166666666666667,0.8333333333333334,0.8165937043985826,0.015151515151515138,0.016129128324250175
original_points_stratified_random_holdout,99,,original_points_gnb,all,,4320,0.6833333333333333,0.6609848484848485,0.6720998475121415,0.0,0.0
original_points_stratified_random_holdout,99,,original_points_gnb,without_s1,s1,3600,0.6833333333333333,0.6609848484848485,0.6720998475121415,0.0,0.0
original_points_stratified_random_holdout,99,,original_points_gnb,without_s2,s2,3600,0.6666666666666666,0.6458333333333334,0.6507130021073316,0.015151515151515138,0.02138684540480984
original_points_stratified_random_holdout,99,,original_points_gnb,without_s3,s3,3600,0.6833333333333333,0.6609848484848485,0.6720998475121415,0.0,0.0
original_points_stratified_random_holdout,99,,original_points_gnb,without_s4,s4,3600,0.6833333333333333,0.6609848484848485,0.6720998475121415,0.0,0.0
original_points_stratified_random_holdout,99,,original_points_gnb,without_s5,s5,3600,0.6833333333333333,0.6609848484848485,0.6720998475121415,0.0,0.0
original_points_stratified_random_holdout,99,,original_points_gnb,without_s6,s6,3600,0.8666666666666667,0.8731060606060607,0.8767893993700446,-0.21212121212121215,-0.20468955185790316
original_points_leave_collection_date_out,0,2026-05-14,original_points_centroid,all,,4320,0.9090909090909091,0.9333333333333332,0.9326599326599326,0.0,0.0
original_points_leave_collection_date_out,0,2026-05-14,original_points_centroid,without_s1,s1,3600,0.8181818181818182,0.8666666666666667,0.861111111111111,0.06666666666666654,0.07154882154882158
original_points_leave_collection_date_out,0,2026-05-14,original_points_centroid,without_s2,s2,3600,1.0,1.0,1.0,-0.06666666666666676,-0.06734006734006737
original_points_leave_collection_date_out,0,2026-05-14,original_points_centroid,without_s3,s3,3600,0.8181818181818182,0.8666666666666667,0.861111111111111,0.06666666666666654,0.07154882154882158
original_points_leave_collection_date_out,0,2026-05-14,original_points_centroid,without_s4,s4,3600,1.0,1.0,1.0,-0.06666666666666676,-0.06734006734006737
original_points_leave_collection_date_out,0,2026-05-14,original_points_centroid,without_s5,s5,3600,0.8181818181818182,0.8666666666666667,0.861111111111111,0.06666666666666654,0.07154882154882158
original_points_leave_collection_date_out,0,2026-05-14,original_points_centroid,without_s6,s6,3600,0.7272727272727273,0.7999999999999999,0.7802197802197802,0.1333333333333333,0.1524401524401524
original_points_leave_collection_date_out,0,2026-05-14,original_points_gnb,all,,4320,0.5454545454545454,0.6666666666666666,0.6336996336996338,0.0,0.0
original_points_leave_collection_date_out,0,2026-05-14,original_points_gnb,without_s1,s1,3600,0.5454545454545454,0.6666666666666666,0.6336996336996338,0.0,0.0
original_points_leave_collection_date_out,0,2026-05-14,original_points_gnb,without_s2,s2,3600,0.6363636363636364,0.7333333333333334,0.6825396825396827,-0.06666666666666676,-0.04884004884004889
original_points_leave_collection_date_out,0,2026-05-14,original_points_gnb,without_s3,s3,3600,0.5454545454545454,0.6666666666666666,0.6336996336996338,0.0,0.0
original_points_leave_collection_date_out,0,2026-05-14,original_points_gnb,without_s4,s4,3600,0.6363636363636364,0.7333333333333334,0.6825396825396827,-0.06666666666666676,-0.04884004884004889
original_points_leave_collection_date_out,0,2026-05-14,original_points_gnb,without_s5,s5,3600,0.5454545454545454,0.6666666666666666,0.6336996336996338,0.0,0.0
original_points_leave_collection_date_out,0,2026-05-14,original_points_gnb,without_s6,s6,3600,0.6363636363636364,0.7333333333333334,0.6825396825396827,-0.06666666666666676,-0.04884004884004889
original_points_leave_collection_date_out,1,2026-05-15,original_points_centroid,all,,4320,0.9230769230769231,0.9333333333333332,0.9153439153439153,0.0,0.0
original_points_leave_collection_date_out,1,2026-05-15,original_points_centroid,without_s1,s1,3600,0.8461538461538461,0.8222222222222223,0.8222222222222223,0.11111111111111094,0.09312169312169305
original_points_leave_collection_date_out,1,2026-05-15,original_points_centroid,without_s2,s2,3600,0.9230769230769231,0.9333333333333332,0.9153439153439153,0.0,0.0
original_points_leave_collection_date_out,1,2026-05-15,original_points_centroid,without_s3,s3,3600,0.8461538461538461,0.8666666666666667,0.861111111111111,0.06666666666666654,0.0542328042328043
original_points_leave_collection_date_out,1,2026-05-15,original_points_centroid,without_s4,s4,3600,0.9230769230769231,0.9333333333333332,0.9153439153439153,0.0,0.0
original_points_leave_collection_date_out,1,2026-05-15,original_points_centroid,without_s5,s5,3600,0.9230769230769231,0.9333333333333332,0.9153439153439153,0.0,0.0
original_points_leave_collection_date_out,1,2026-05-15,original_points_centroid,without_s6,s6,3600,0.9230769230769231,0.9333333333333332,0.9153439153439153,0.0,0.0
original_points_leave_collection_date_out,1,2026-05-15,original_points_gnb,all,,4320,0.6923076923076923,0.6444444444444445,0.6444444444444445,0.0,0.0
original_points_leave_collection_date_out,1,2026-05-15,original_points_gnb,without_s1,s1,3600,0.6923076923076923,0.6444444444444445,0.6444444444444445,0.0,0.0
original_points_leave_collection_date_out,1,2026-05-15,original_points_gnb,without_s2,s2,3600,0.7692307692307693,0.7555555555555555,0.773076923076923,-0.11111111111111105,-0.1286324786324785
original_points_leave_collection_date_out,1,2026-05-15,original_points_gnb,without_s3,s3,3600,0.7692307692307693,0.7555555555555555,0.7666666666666666,-0.11111111111111105,-0.12222222222222212
original_points_leave_collection_date_out,1,2026-05-15,original_points_gnb,without_s4,s4,3600,0.8461538461538461,0.8222222222222223,0.8363636363636364,-0.1777777777777778,-0.19191919191919193
original_points_leave_collection_date_out,1,2026-05-15,original_points_gnb,without_s5,s5,3600,0.6923076923076923,0.6444444444444445,0.6444444444444445,0.0,0.0
original_points_leave_collection_date_out,1,2026-05-15,original_points_gnb,without_s6,s6,3600,0.7692307692307693,0.7555555555555555,0.7666666666666666,-0.11111111111111105,-0.12222222222222212
original_points_leave_collection_date_out,2,2026-05-19,original_points_centroid,all,,4320,0.9166666666666666,0.9333333333333332,0.8962962962962964,0.0,0.0
original_points_leave_collection_date_out,2,2026-05-19,original_points_centroid,without_s1,s1,3600,0.9166666666666666,0.9333333333333332,0.8962962962962964,0.0,0.0
original_points_leave_collection_date_out,2,2026-05-19,original_points_centroid,without_s2,s2,3600,0.75,0.8000000000000002,0.7555555555555555,0.13333333333333308,0.14074074074074083
original_points_leave_collection_date_out,2,2026-05-19,original_points_centroid,without_s3,s3,3600,0.9166666666666666,0.9333333333333332,0.8962962962962964,0.0,0.0
original_points_leave_collection_date_out,2,2026-05-19,original_points_centroid,without_s4,s4,3600,1.0,1.0,1.0,-0.06666666666666676,-0.10370370370370363
original_points_leave_collection_date_out,2,2026-05-19,original_points_centroid,without_s5,s5,3600,0.9166666666666666,0.9333333333333332,0.8962962962962964,0.0,0.0
original_points_leave_collection_date_out,2,2026-05-19,original_points_centroid,without_s6,s6,3600,0.9166666666666666,0.9333333333333332,0.8962962962962964,0.0,0.0
original_points_leave_collection_date_out,2,2026-05-19,original_points_gnb,all,,4320,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,2,2026-05-19,original_points_gnb,without_s1,s1,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,2,2026-05-19,original_points_gnb,without_s2,s2,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,2,2026-05-19,original_points_gnb,without_s3,s3,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,2,2026-05-19,original_points_gnb,without_s4,s4,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,2,2026-05-19,original_points_gnb,without_s5,s5,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,2,2026-05-19,original_points_gnb,without_s6,s6,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,3,2026-05-20,original_points_centroid,all,,4320,0.6666666666666666,0.7333333333333334,0.6551226551226551,0.0,0.0
original_points_leave_collection_date_out,3,2026-05-20,original_points_centroid,without_s1,s1,3600,0.6666666666666666,0.7333333333333334,0.6551226551226551,0.0,0.0
original_points_leave_collection_date_out,3,2026-05-20,original_points_centroid,without_s2,s2,3600,0.8333333333333334,0.8666666666666667,0.8148148148148149,-0.1333333333333333,-0.15969215969215977
original_points_leave_collection_date_out,3,2026-05-20,original_points_centroid,without_s3,s3,3600,0.6666666666666666,0.7333333333333334,0.6476190476190476,0.0,0.007503607503607457
original_points_leave_collection_date_out,3,2026-05-20,original_points_centroid,without_s4,s4,3600,0.75,0.7999999999999999,0.7367724867724869,-0.06666666666666654,-0.08164983164983175
original_points_leave_collection_date_out,3,2026-05-20,original_points_centroid,without_s5,s5,3600,0.6666666666666666,0.7333333333333334,0.6793650793650795,0.0,-0.0242424242424244
original_points_leave_collection_date_out,3,2026-05-20,original_points_centroid,without_s6,s6,3600,0.6666666666666666,0.7333333333333334,0.6551226551226551,0.0,0.0
original_points_leave_collection_date_out,3,2026-05-20,original_points_gnb,all,,4320,0.5833333333333334,0.5666666666666668,0.604040404040404,0.0,0.0
original_points_leave_collection_date_out,3,2026-05-20,original_points_gnb,without_s1,s1,3600,0.5833333333333334,0.5666666666666668,0.604040404040404,0.0,0.0
original_points_leave_collection_date_out,3,2026-05-20,original_points_gnb,without_s2,s2,3600,0.5,0.5,0.537037037037037,0.06666666666666676,0.06700336700336706
original_points_leave_collection_date_out,3,2026-05-20,original_points_gnb,without_s3,s3,3600,0.5,0.5,0.537037037037037,0.06666666666666676,0.06700336700336706
original_points_leave_collection_date_out,3,2026-05-20,original_points_gnb,without_s4,s4,3600,0.6666666666666666,0.6333333333333334,0.6646464646464646,-0.06666666666666665,-0.06060606060606055
original_points_leave_collection_date_out,3,2026-05-20,original_points_gnb,without_s5,s5,3600,0.5833333333333334,0.5666666666666668,0.604040404040404,0.0,0.0
original_points_leave_collection_date_out,3,2026-05-20,original_points_gnb,without_s6,s6,3600,0.8333333333333334,0.8666666666666667,0.861111111111111,-0.29999999999999993,-0.257070707070707
original_points_leave_collection_date_out,4,2026-05-21,original_points_centroid,all,,4320,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,4,2026-05-21,original_points_centroid,without_s1,s1,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,4,2026-05-21,original_points_centroid,without_s2,s2,3600,0.9333333333333333,0.9444444444444445,0.9440559440559441,0.05555555555555547,0.05594405594405594
original_points_leave_collection_date_out,4,2026-05-21,original_points_centroid,without_s3,s3,3600,0.9333333333333333,0.9444444444444445,0.9440559440559441,0.05555555555555547,0.05594405594405594
original_points_leave_collection_date_out,4,2026-05-21,original_points_centroid,without_s4,s4,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,4,2026-05-21,original_points_centroid,without_s5,s5,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,4,2026-05-21,original_points_centroid,without_s6,s6,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,4,2026-05-21,original_points_gnb,all,,4320,0.8,0.7222222222222223,0.7307692307692307,0.0,0.0
original_points_leave_collection_date_out,4,2026-05-21,original_points_gnb,without_s1,s1,3600,0.8,0.7222222222222223,0.7307692307692307,0.0,0.0
original_points_leave_collection_date_out,4,2026-05-21,original_points_gnb,without_s2,s2,3600,0.7333333333333333,0.6666666666666666,0.6833333333333332,0.05555555555555569,0.04743589743589749
original_points_leave_collection_date_out,4,2026-05-21,original_points_gnb,without_s3,s3,3600,0.8,0.7222222222222223,0.7307692307692307,0.0,0.0
original_points_leave_collection_date_out,4,2026-05-21,original_points_gnb,without_s4,s4,3600,0.8,0.7222222222222223,0.7307692307692307,0.0,0.0
original_points_leave_collection_date_out,4,2026-05-21,original_points_gnb,without_s5,s5,3600,0.8,0.7222222222222223,0.7307692307692307,0.0,0.0
original_points_leave_collection_date_out,4,2026-05-21,original_points_gnb,without_s6,s6,3600,0.9333333333333333,0.9444444444444445,0.9440559440559441,-0.2222222222222222,-0.21328671328671334
original_points_leave_collection_date_out,5,2026-05-22,original_points_centroid,all,,4320,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,5,2026-05-22,original_points_centroid,without_s1,s1,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,5,2026-05-22,original_points_centroid,without_s2,s2,3600,0.9285714285714286,0.9444444444444445,0.9440559440559441,0.05555555555555547,0.05594405594405594
original_points_leave_collection_date_out,5,2026-05-22,original_points_centroid,without_s3,s3,3600,0.9285714285714286,0.9444444444444445,0.9440559440559441,0.05555555555555547,0.05594405594405594
original_points_leave_collection_date_out,5,2026-05-22,original_points_centroid,without_s4,s4,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,5,2026-05-22,original_points_centroid,without_s5,s5,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,5,2026-05-22,original_points_centroid,without_s6,s6,3600,1.0,1.0,1.0,0.0,0.0
original_points_leave_collection_date_out,5,2026-05-22,original_points_gnb,all,,4320,0.9285714285714286,0.8333333333333334,0.8632478632478632,0.0,0.0
original_points_leave_collection_date_out,5,2026-05-22,original_points_gnb,without_s1,s1,3600,0.9285714285714286,0.8333333333333334,0.8632478632478632,0.0,0.0
original_points_leave_collection_date_out,5,2026-05-22,original_points_gnb,without_s2,s2,3600,0.8571428571428571,0.7777777777777778,0.810966810966811,0.05555555555555558,0.052281052281052176
original_points_leave_collection_date_out,5,2026-05-22,original_points_gnb,without_s3,s3,3600,0.9285714285714286,0.8333333333333334,0.8632478632478632,0.0,0.0
original_points_leave_collection_date_out,5,2026-05-22,original_points_gnb,without_s4,s4,3600,0.9285714285714286,0.8333333333333334,0.8632478632478632,0.0,0.0
original_points_leave_collection_date_out,5,2026-05-22,original_points_gnb,without_s5,s5,3600,0.9285714285714286,0.8333333333333334,0.8632478632478632,0.0,0.0
original_points_leave_collection_date_out,5,2026-05-22,original_points_gnb,without_s6,s6,3600,0.9285714285714286,0.8333333333333334,0.8632478632478632,0.0,0.0
original_points_leave_collection_date_out,6,2026-05-23,original_points_centroid,all,,4320,0.8333333333333334,0.5555555555555555,0.5523809523809523,0.0,0.0
original_points_leave_collection_date_out,6,2026-05-23,original_points_centroid,without_s1,s1,3600,0.8333333333333334,0.5555555555555555,0.5523809523809523,0.0,0.0
original_points_leave_collection_date_out,6,2026-05-23,original_points_centroid,without_s2,s2,3600,0.5,0.3333333333333333,0.2222222222222222,0.22222222222222215,0.3301587301587301
original_points_leave_collection_date_out,6,2026-05-23,original_points_centroid,without_s3,s3,3600,0.8333333333333334,0.5555555555555555,0.5523809523809523,0.0,0.0
original_points_leave_collection_date_out,6,2026-05-23,original_points_centroid,without_s4,s4,3600,0.8333333333333334,0.5555555555555555,0.5523809523809523,0.0,0.0
original_points_leave_collection_date_out,6,2026-05-23,original_points_centroid,without_s5,s5,3600,0.8333333333333334,0.5555555555555555,0.5523809523809523,0.0,0.0
original_points_leave_collection_date_out,6,2026-05-23,original_points_centroid,without_s6,s6,3600,0.8333333333333334,0.5555555555555555,0.5523809523809523,0.0,0.0
original_points_leave_collection_date_out,6,2026-05-23,original_points_gnb,all,,4320,0.6666666666666666,0.4444444444444444,0.4166666666666667,0.0,0.0
original_points_leave_collection_date_out,6,2026-05-23,original_points_gnb,without_s1,s1,3600,0.6666666666666666,0.4444444444444444,0.4166666666666667,0.0,0.0
original_points_leave_collection_date_out,6,2026-05-23,original_points_gnb,without_s2,s2,3600,0.8333333333333334,0.5555555555555555,0.5523809523809523,-0.11111111111111105,-0.13571428571428562
original_points_leave_collection_date_out,6,2026-05-23,original_points_gnb,without_s3,s3,3600,0.6666666666666666,0.4444444444444444,0.4166666666666667,0.0,0.0
original_points_leave_collection_date_out,6,2026-05-23,original_points_gnb,without_s4,s4,3600,0.8333333333333334,0.5555555555555555,0.5523809523809523,-0.11111111111111105,-0.13571428571428562
original_points_leave_collection_date_out,6,2026-05-23,original_points_gnb,without_s5,s5,3600,0.6666666666666666,0.4444444444444444,0.4166666666666667,0.0,0.0
original_points_leave_collection_date_out,6,2026-05-23,original_points_gnb,without_s6,s6,3600,0.6666666666666666,0.4444444444444444,0.4166666666666667,0.0,0.0
original_points_leave_collection_date_out,7,2026-05-24,original_points_centroid,all,,4320,0.875,0.8888888888888888,0.8857142857142858,0.0,0.0
original_points_leave_collection_date_out,7,2026-05-24,original_points_centroid,without_s1,s1,3600,0.875,0.8888888888888888,0.8857142857142858,0.0,0.0
original_points_leave_collection_date_out,7,2026-05-24,original_points_centroid,without_s2,s2,3600,0.75,0.7777777777777778,0.75,0.11111111111111105,0.1357142857142858
original_points_leave_collection_date_out,7,2026-05-24,original_points_centroid,without_s3,s3,3600,0.625,0.6666666666666666,0.6222222222222222,0.2222222222222222,0.26349206349206356
original_points_leave_collection_date_out,7,2026-05-24,original_points_centroid,without_s4,s4,3600,0.875,0.8888888888888888,0.8857142857142858,0.0,0.0
original_points_leave_collection_date_out,7,2026-05-24,original_points_centroid,without_s5,s5,3600,0.875,0.8888888888888888,0.8857142857142858,0.0,0.0
original_points_leave_collection_date_out,7,2026-05-24,original_points_centroid,without_s6,s6,3600,0.875,0.8888888888888888,0.8857142857142858,0.0,0.0
original_points_leave_collection_date_out,7,2026-05-24,original_points_gnb,all,,4320,0.875,0.8888888888888888,0.8857142857142858,0.0,0.0
original_points_leave_collection_date_out,7,2026-05-24,original_points_gnb,without_s1,s1,3600,0.875,0.8888888888888888,0.8857142857142858,0.0,0.0
original_points_leave_collection_date_out,7,2026-05-24,original_points_gnb,without_s2,s2,3600,0.75,0.7777777777777778,0.75,0.11111111111111105,0.1357142857142858
original_points_leave_collection_date_out,7,2026-05-24,original_points_gnb,without_s3,s3,3600,0.875,0.8888888888888888,0.8857142857142858,0.0,0.0
original_points_leave_collection_date_out,7,2026-05-24,original_points_gnb,without_s4,s4,3600,0.875,0.8888888888888888,0.8857142857142858,0.0,0.0
original_points_leave_collection_date_out,7,2026-05-24,original_points_gnb,without_s5,s5,3600,0.875,0.8888888888888888,0.8857142857142858,0.0,0.0
original_points_leave_collection_date_out,7,2026-05-24,original_points_gnb,without_s6,s6,3600,0.875,0.8888888888888888,0.8857142857142858,0.0,0.0
original_points_leave_collection_date_out,8,2026-05-26,original_points_centroid,all,,4320,0.16666666666666666,0.3333333333333333,0.10256410256410257,0.0,0.0
original_points_leave_collection_date_out,8,2026-05-26,original_points_centroid,without_s1,s1,3600,0.16666666666666666,0.3333333333333333,0.10256410256410257,0.0,0.0
original_points_leave_collection_date_out,8,2026-05-26,original_points_centroid,without_s2,s2,3600,0.16666666666666666,0.3333333333333333,0.10256410256410257,0.0,0.0
original_points_leave_collection_date_out,8,2026-05-26,original_points_centroid,without_s3,s3,3600,0.16666666666666666,0.3333333333333333,0.10256410256410257,0.0,0.0
original_points_leave_collection_date_out,8,2026-05-26,original_points_centroid,without_s4,s4,3600,0.25,0.39999999999999997,0.2136752136752137,-0.06666666666666665,-0.11111111111111112
original_points_leave_collection_date_out,8,2026-05-26,original_points_centroid,without_s5,s5,3600,0.16666666666666666,0.3333333333333333,0.10256410256410257,0.0,0.0
original_points_leave_collection_date_out,8,2026-05-26,original_points_centroid,without_s6,s6,3600,0.16666666666666666,0.3333333333333333,0.10256410256410257,0.0,0.0
original_points_leave_collection_date_out,8,2026-05-26,original_points_gnb,all,,4320,0.75,0.7999999999999999,0.7979797979797979,0.0,0.0
original_points_leave_collection_date_out,8,2026-05-26,original_points_gnb,without_s1,s1,3600,0.5833333333333334,0.6666666666666666,0.5925925925925926,0.1333333333333333,0.20538720538720534
original_points_leave_collection_date_out,8,2026-05-26,original_points_gnb,without_s2,s2,3600,0.5833333333333334,0.6666666666666666,0.6336996336996338,0.1333333333333333,0.16428016428016412
original_points_leave_collection_date_out,8,2026-05-26,original_points_gnb,without_s3,s3,3600,0.6666666666666666,0.7333333333333334,0.7222222222222222,0.06666666666666654,0.07575757575757569
original_points_leave_collection_date_out,8,2026-05-26,original_points_gnb,without_s4,s4,3600,0.8333333333333334,0.8666666666666667,0.8666666666666668,-0.06666666666666676,-0.06868686868686891
original_points_leave_collection_date_out,8,2026-05-26,original_points_gnb,without_s5,s5,3600,0.8333333333333334,0.8666666666666667,0.8666666666666668,-0.06666666666666676,-0.06868686868686891
original_points_leave_collection_date_out,8,2026-05-26,original_points_gnb,without_s6,s6,3600,0.8333333333333334,0.8666666666666667,0.861111111111111,-0.06666666666666676,-0.06313131313131315
original_points_leave_collection_date_out,9,2026-05-27,original_points_centroid,all,,4320,0.3,0.4166666666666667,0.24444444444444446,0.0,0.0
original_points_leave_collection_date_out,9,2026-05-27,original_points_centroid,without_s1,s1,3600,0.3,0.4166666666666667,0.24444444444444446,0.0,0.0
original_points_leave_collection_date_out,9,2026-05-27,original_points_centroid,without_s2,s2,3600,0.4,0.5,0.4000000000000001,-0.08333333333333331,-0.1555555555555556
original_points_leave_collection_date_out,9,2026-05-27,original_points_centroid,without_s3,s3,3600,0.3,0.4166666666666667,0.24444444444444446,0.0,0.0
original_points_leave_collection_date_out,9,2026-05-27,original_points_centroid,without_s4,s4,3600,0.4,0.5,0.4000000000000001,-0.08333333333333331,-0.1555555555555556
