epoch,class_loss,domain_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,seed
110,0.00020173103257548064,0.987615168094635,0.9878168702125549,1.0,0.8666666666666667,0.8909090909090909,0.4090909090909091,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
115,0.0004921011859551072,0.6846279501914978,0.6851200461387634,1.0,0.9,0.9181818181818182,0.6363636363636364,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
120,0.0007564570987597108,0.6900912523269653,0.6908476948738098,1.0,0.8666666666666667,0.8818181818181818,0.7272727272727273,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
125,0.00020412920275703073,0.7080277800559998,0.7082319259643555,1.0,0.8666666666666667,0.8909090909090909,0.6818181818181818,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
130,0.0017275660065934062,0.7682953476905823,0.7700229287147522,1.0,0.8666666666666667,0.8818181818181818,0.6818181818181818,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
135,0.0004601796390488744,0.7119133472442627,0.7123735547065735,1.0,0.8666666666666667,0.8181818181818182,0.6363636363636364,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
140,0.00023474426416214556,0.6927800178527832,0.6930147409439087,1.0,0.6666666666666666,0.8090909090909091,0.6590909090909091,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
145,0.0008801872027106583,0.6234819889068604,0.6243621706962585,1.0,0.9,0.8727272727272727,0.7045454545454546,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
150,0.05210275948047638,0.5806993842124939,0.6328021287918091,1.0,0.7666666666666667,0.8272727272727273,0.7045454545454546,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
155,3.896811176673509e-05,0.5372434854507446,0.5372824668884277,1.0,0.7,0.8090909090909091,0.75,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
160,0.0002497238456271589,0.6330087780952454,0.6332585215568542,1.0,0.7333333333333333,0.8090909090909091,0.7272727272727273,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
165,0.0004566331335809082,0.5877746939659119,0.5882313251495361,1.0,0.6333333333333333,0.7727272727272727,0.6818181818181818,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
170,0.0001698926353128627,0.5898103713989258,0.5899802446365356,1.0,0.8,0.8636363636363636,0.7272727272727273,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
175,9.50525063672103e-05,0.5262167453765869,0.5263118147850037,1.0,0.8666666666666667,0.8727272727272727,0.7954545454545454,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
180,0.0005023535923101008,0.5346662402153015,0.5351685881614685,1.0,0.7666666666666667,0.8090909090909091,0.75,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
185,0.0013194415951147676,0.6765897870063782,0.677909255027771,1.0,0.6333333333333333,0.7818181818181819,0.7727272727272727,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
190,0.0002768640697468072,0.5094084143638611,0.5096852779388428,1.0,0.7,0.7818181818181819,0.7727272727272727,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
195,0.0001287615014007315,0.536105751991272,0.5362344980239868,1.0,0.7333333333333333,0.8,0.7045454545454546,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
200,1.2218719120937749e-06,0.5420586466789246,0.5420598387718201,1.0,0.8666666666666667,0.8636363636363636,0.6818181818181818,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
205,0.0010712523944675922,0.6736350655555725,0.6747063398361206,1.0,0.9666666666666667,0.9818181818181818,0.7272727272727273,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
210,4.245113359502284e-06,0.6149070858955383,0.6149113178253174,1.0,0.9333333333333333,0.9545454545454546,0.6590909090909091,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
215,6.35258766124025e-06,0.6380672454833984,0.6380736231803894,1.0,0.8666666666666667,0.8909090909090909,0.6590909090909091,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
220,2.3993459763005376e-05,0.7408891916275024,0.7409132122993469,1.0,0.9666666666666667,0.9181818181818182,0.5909090909090909,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
225,2.20800711758784e-06,0.6944761276245117,0.6944783329963684,1.0,0.8666666666666667,0.8454545454545455,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
230,0.027928339317440987,0.78583163022995,0.813759982585907,1.0,0.8,0.8272727272727273,0.5454545454545454,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
235,2.223700903414283e-05,0.6913105845451355,0.6913328170776367,1.0,0.9,0.8727272727272727,0.6136363636363636,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
240,0.0006590565317310393,0.670078694820404,0.6707377433776855,1.0,0.8666666666666667,0.8818181818181818,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
245,0.00019806568161584437,0.6534696221351624,0.653667688369751,1.0,0.8666666666666667,0.8818181818181818,0.6136363636363636,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
250,4.097601413377561e-05,0.6845332384109497,0.6845741868019104,1.0,0.8666666666666667,0.8727272727272727,0.5909090909090909,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
255,4.765420271723997e-06,0.6568615436553955,0.6568663120269775,1.0,0.8333333333333334,0.8272727272727273,0.6136363636363636,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
260,0.0009770557517185807,0.6627312898635864,0.6637083292007446,1.0,0.8,0.8090909090909091,0.6136363636363636,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
265,3.340477405799902e-06,0.6701352596282959,0.6701385974884033,1.0,0.8,0.8181818181818182,0.5909090909090909,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
270,4.764397090184502e-05,0.6839073896408081,0.6839550137519836,1.0,0.8,0.8090909090909091,0.5454545454545454,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
275,7.65043751016492e-06,0.6878974437713623,0.6879050731658936,1.0,0.8,0.8090909090909091,0.5454545454545454,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
280,1.7448463040636852e-05,0.6926620006561279,0.6926794648170471,1.0,0.8,0.8090909090909091,0.5454545454545454,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
285,9.935850357578602e-06,0.6844964623451233,0.6845064163208008,1.0,0.8,0.8090909090909091,0.5227272727272727,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
290,0.00011687458027154207,0.6824426054954529,0.6825594902038574,1.0,0.8,0.8090909090909091,0.5454545454545454,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
295,1.1483282833069097e-05,0.670254111289978,0.6702656149864197,1.0,0.8,0.8181818181818182,0.5909090909090909,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
300,0.00026549657923169434,0.6956575512886047,0.6959230303764343,1.0,0.8,0.8181818181818182,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
305,1.3740393114858307e-05,0.6739878058433533,0.6740015745162964,1.0,0.8,0.8181818181818182,0.5454545454545454,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
310,1.9469092876533978e-05,0.6716713309288025,0.671690821647644,1.0,0.8,0.8181818181818182,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
315,1.0772507266665343e-05,0.6887390613555908,0.6887498497962952,1.0,0.8,0.8181818181818182,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
320,7.425106105074519e-06,0.6610845923423767,0.6610920429229736,1.0,0.8,0.8181818181818182,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
325,5.724143193219788e-06,0.6792809963226318,0.6792867183685303,1.0,0.8,0.8272727272727273,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
330,4.933169293508399e-06,0.6907289028167725,0.6907338500022888,1.0,0.8,0.8272727272727273,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
335,4.0798831832944416e-06,0.6867368221282959,0.6867408752441406,1.0,0.8,0.8272727272727273,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
340,3.795468273892766e-06,0.6826314926147461,0.6826353073120117,1.0,0.8333333333333334,0.8272727272727273,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
345,3.532700930009014e-06,0.6885003447532654,0.6885038614273071,1.0,0.8333333333333334,0.8272727272727273,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
350,3.3810042623372283e-06,0.6810805201530457,0.6810839176177979,1.0,0.8666666666666667,0.8272727272727273,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
355,2.2468284441856667e-05,0.6753389239311218,0.6753613948822021,1.0,0.8666666666666667,0.8272727272727273,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
360,0.000994043075479567,0.6810513138771057,0.6820453405380249,1.0,0.8666666666666667,0.8454545454545455,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
365,1.0837088666448835e-06,0.6825072765350342,0.6825083494186401,1.0,0.8666666666666667,0.8454545454545455,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
370,1.0436904631205834e-05,0.6867373585700989,0.6867477893829346,1.0,0.8666666666666667,0.8454545454545455,0.5909090909090909,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
375,1.7610053646421875e-06,0.6873360872268677,0.6873378753662109,1.0,0.8666666666666667,0.8454545454545455,0.5681818181818182,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
380,1.197502911054471e-06,0.686686635017395,0.6866878271102905,1.0,0.8666666666666667,0.8454545454545455,0.5909090909090909,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
385,5.090313607070129e-06,0.6635464429855347,0.6635515093803406,1.0,0.8666666666666667,0.8454545454545455,0.6363636363636364,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
390,4.743749741464853e-06,0.6498521566390991,0.6498569250106812,1.0,0.8666666666666667,0.8454545454545455,0.5909090909090909,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
395,0.0009257010533474386,0.6263383030891418,0.6272640228271484,1.0,0.8666666666666667,0.8454545454545455,0.6818181818181818,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
400,4.987647571397247e-06,0.6020548939704895,0.6020599007606506,1.0,0.8666666666666667,0.8454545454545455,0.6590909090909091,D5_semi_day1_2_val_day3_5,binary_without_air,DANN-semi,0.05,23
1,1.074225902557373,0.0,1.074225902557373,0.4666666666666667,0.5833333333333334,0.5,0.717948717948718,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
5,0.7914963364601135,0.0,0.7914963364601135,0.6333333333333333,0.625,0.5769230769230769,0.5897435897435898,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
10,0.5948104858398438,0.0,0.5948104858398438,0.7,0.6666666666666666,0.6153846153846154,0.38461538461538464,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
15,0.42237168550491333,0.0,0.42237168550491333,0.8666666666666667,0.6666666666666666,0.6538461538461539,0.358974358974359,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
20,0.25059303641319275,0.0,0.25059303641319275,0.9,0.7083333333333334,0.6346153846153846,0.41025641025641024,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
25,0.14299531280994415,0.0,0.14299531280994415,0.9,0.7916666666666666,0.6153846153846154,0.38461538461538464,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
30,0.0826861560344696,0.0,0.0826861560344696,1.0,0.7916666666666666,0.6730769230769231,0.38461538461538464,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
35,0.03709297254681587,0.0,0.03709297254681587,1.0,0.7916666666666666,0.6923076923076923,0.358974358974359,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
40,0.049097850918769836,0.0,0.049097850918769836,1.0,0.7916666666666666,0.6923076923076923,0.3333333333333333,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
45,0.009388839825987816,0.0,0.009388839825987816,1.0,0.7916666666666666,0.6923076923076923,0.358974358974359,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
50,0.034964945167303085,0.0,0.034964945167303085,1.0,0.7916666666666666,0.6923076923076923,0.28205128205128205,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
55,0.04679134488105774,0.0,0.04679134488105774,1.0,0.8333333333333334,0.7692307692307693,0.3333333333333333,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
60,0.008072074502706528,0.0,0.008072074502706528,1.0,0.7916666666666666,0.7307692307692307,0.3333333333333333,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
65,0.005219634622335434,0.0,0.005219634622335434,1.0,0.7916666666666666,0.7115384615384616,0.3333333333333333,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
70,0.005799501668661833,0.0,0.005799501668661833,1.0,0.7916666666666666,0.7115384615384616,0.358974358974359,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
75,0.010137039236724377,0.0,0.010137039236724377,1.0,0.7916666666666666,0.8269230769230769,0.3076923076923077,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
80,0.0016778522403910756,0.0,0.0016778522403910756,1.0,0.7916666666666666,0.8269230769230769,0.3076923076923077,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
85,0.0016155110206454992,0.0,0.0016155110206454992,1.0,0.7916666666666666,0.8076923076923077,0.28205128205128205,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
90,0.0024447396863251925,0.0,0.0024447396863251925,1.0,0.7916666666666666,0.8076923076923077,0.3076923076923077,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
95,0.001248902059160173,0.0,0.001248902059160173,1.0,0.75,0.7884615384615384,0.3076923076923077,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
100,0.002164098434150219,0.0,0.002164098434150219,1.0,0.7916666666666666,0.7115384615384616,0.3076923076923077,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
105,0.003458768595010042,0.0,0.003458768595010042,1.0,0.7916666666666666,0.6730769230769231,0.3076923076923077,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
110,0.0009708590223453939,0.0,0.0009708590223453939,1.0,0.75,0.6730769230769231,0.3076923076923077,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
115,0.0006365455337800086,0.0,0.0006365455337800086,1.0,0.75,0.6730769230769231,0.3076923076923077,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
120,0.0004438192117959261,0.0,0.0004438192117959261,1.0,0.75,0.6730769230769231,0.3076923076923077,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
125,0.0014692225959151983,0.0,0.0014692225959151983,1.0,0.75,0.6730769230769231,0.3076923076923077,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
130,0.00031934617436490953,0.0,0.00031934617436490953,1.0,0.75,0.6730769230769231,0.28205128205128205,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
135,0.0016825104830786586,0.0,0.0016825104830786586,1.0,0.75,0.6730769230769231,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
140,0.0004089170543011278,0.0,0.0004089170543011278,1.0,0.7916666666666666,0.6730769230769231,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
145,0.0004956214688718319,0.0,0.0004956214688718319,1.0,0.7916666666666666,0.6923076923076923,0.28205128205128205,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
150,0.0011922325938940048,0.0,0.0011922325938940048,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
155,0.0003088109369855374,0.0,0.0003088109369855374,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
160,0.001168468501418829,0.0,0.001168468501418829,1.0,0.75,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
165,0.0011834502220153809,0.0,0.0011834502220153809,1.0,0.75,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
170,0.0003875259717460722,0.0,0.0003875259717460722,1.0,0.75,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
175,0.0006105807260610163,0.0,0.0006105807260610163,1.0,0.75,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
180,0.00042999687138944864,0.0,0.00042999687138944864,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
185,9.013061935547739e-05,0.0,9.013061935547739e-05,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
190,0.0010256983805447817,0.0,0.0010256983805447817,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
195,6.708789442200214e-05,0.0,6.708789442200214e-05,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
200,0.00011304816143820062,0.0,0.00011304816143820062,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
205,0.00012627438991330564,0.0,0.00012627438991330564,1.0,0.7916666666666666,0.7115384615384616,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
210,7.884289516368881e-05,0.0,7.884289516368881e-05,1.0,0.7916666666666666,0.7115384615384616,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
215,0.0001446309470338747,0.0,0.0001446309470338747,1.0,0.7916666666666666,0.7115384615384616,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
220,7.229430048028007e-05,0.0,7.229430048028007e-05,1.0,0.7916666666666666,0.7115384615384616,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
225,0.00012614327715709805,0.0,0.00012614327715709805,1.0,0.7916666666666666,0.7307692307692307,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
230,0.00023280915047507733,0.0,0.00023280915047507733,1.0,0.7916666666666666,0.7307692307692307,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
235,0.0005230648093856871,0.0,0.0005230648093856871,1.0,0.7916666666666666,0.75,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
240,8.073480421444401e-05,0.0,8.073480421444401e-05,1.0,0.7916666666666666,0.75,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
245,7.030768028926104e-05,0.0,7.030768028926104e-05,1.0,0.7916666666666666,0.7692307692307693,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
250,0.00012788179446943104,0.0,0.00012788179446943104,1.0,0.7916666666666666,0.7692307692307693,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
255,9.150979167316109e-05,0.0,9.150979167316109e-05,1.0,0.7916666666666666,0.7692307692307693,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
260,5.5901466112118214e-05,0.0,5.5901466112118214e-05,1.0,0.75,0.7884615384615384,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
265,0.00011640816228464246,0.0,0.00011640816228464246,1.0,0.75,0.7884615384615384,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
270,7.688655750826001e-05,0.0,7.688655750826001e-05,1.0,0.75,0.7884615384615384,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
275,0.001543488702736795,0.0,0.001543488702736795,1.0,0.75,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
280,0.0001238656259374693,0.0,0.0001238656259374693,1.0,0.75,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
285,9.668892016634345e-05,0.0,9.668892016634345e-05,1.0,0.7916666666666666,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
290,0.00022827027714811265,0.0,0.00022827027714811265,1.0,0.7916666666666666,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
295,0.00014754977019038051,0.0,0.00014754977019038051,1.0,0.7916666666666666,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
300,0.00013578453217633069,0.0,0.00013578453217633069,1.0,0.75,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
305,8.60745640238747e-05,0.0,8.60745640238747e-05,1.0,0.75,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
310,0.00019920918566640466,0.0,0.00019920918566640466,1.0,0.75,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
315,0.0014013369800522923,0.0,0.0014013369800522923,1.0,0.75,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
320,0.00011946784798055887,0.0,0.00011946784798055887,1.0,0.75,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
325,5.1405713747953996e-05,0.0,5.1405713747953996e-05,1.0,0.75,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
330,0.0008203066536225379,0.0,0.0008203066536225379,1.0,0.75,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
335,0.0001296663685934618,0.0,0.0001296663685934618,1.0,0.75,0.8076923076923077,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
340,4.4616139348363504e-05,0.0,4.4616139348363504e-05,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
345,0.00013189758465159684,0.0,0.00013189758465159684,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
350,5.107625838718377e-05,0.0,5.107625838718377e-05,1.0,0.7916666666666666,0.7115384615384616,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
355,9.344436693936586e-05,0.0,9.344436693936586e-05,1.0,0.7916666666666666,0.7115384615384616,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
360,3.744307832675986e-05,0.0,3.744307832675986e-05,1.0,0.7916666666666666,0.7115384615384616,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
365,0.00019874435383826494,0.0,0.00019874435383826494,1.0,0.7916666666666666,0.7115384615384616,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
370,0.0006221549701876938,0.0,0.0006221549701876938,1.0,0.7916666666666666,0.6730769230769231,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
375,9.086256613954902e-05,0.0,9.086256613954902e-05,1.0,0.7916666666666666,0.6730769230769231,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
380,0.00010136648779734969,0.0,0.00010136648779734969,1.0,0.7916666666666666,0.6730769230769231,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
385,7.507757982239127e-05,0.0,7.507757982239127e-05,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
390,0.0001788899680832401,0.0,0.0001788899680832401,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
395,0.0004352235409896821,0.0,0.0004352235409896821,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
400,0.0010698647238314152,0.0,0.0010698647238314152,1.0,0.7916666666666666,0.6923076923076923,0.2564102564102564,D6_semi_day12_val_day13_14,three_class_with_air,MLP source only,0.0,23
1,1.074225902557373,0.6772103309631348,1.7514362335205078,0.43333333333333335,0.5833333333333334,0.5192307692307693,0.7692307692307693,D6_semi_day12_val_day13_14,three_class_with_air,DANN-UDA,0.2,23
5,0.7935587167739868,0.5913327932357788,1.3848915100097656,0.6333333333333333,0.625,0.5769230769230769,0.7692307692307693,D6_semi_day12_val_day13_14,three_class_with_air,DANN-UDA,0.2,23
10,0.5910398960113525,0.5010880827903748,1.092128038406372,0.7,0.6666666666666666,0.6153846153846154,0.7692307692307693,D6_semi_day12_val_day13_14,three_class_with_air,DANN-UDA,0.2,23
15,0.4052514433860779,0.5154479146003723,0.9206993579864502,0.8666666666666667,0.7083333333333334,0.6346153846153846,0.7692307692307693,D6_semi_day12_val_day13_14,three_class_with_air,DANN-UDA,0.2,23
20,0.2384854108095169,0.5064658522605896,0.7449512481689453,0.9,0.7083333333333334,0.6346153846153846,0.7692307692307693,D6_semi_day12_val_day13_14,three_class_with_air,DANN-UDA,0.2,23
25,0.1438780426979065,0.46884816884994507,0.6127262115478516,0.9,0.75,0.6538461538461539,0.7692307692307693,D6_semi_day12_val_day13_14,three_class_with_air,DANN-UDA,0.2,23
30,0.06086781248450279,0.46096131205558777,0.5218291282653809,1.0,0.7916666666666666,0.6346153846153846,0.7692307692307693,D6_semi_day12_val_day13_14,three_class_with_air,DANN-UDA,0.2,23
