samples_per_class,repeat,model,accuracy,train_files,test_n
3,81,Logistic Regression,0.5,alcohol_o3.csv;alcohol_o8.csv;alcohol_o2.csv;acetone_o6.csv;acetone_o7.csv;acetone_o8.csv,14
3,81,kNN,0.5714285714285714,alcohol_o3.csv;alcohol_o8.csv;alcohol_o2.csv;acetone_o6.csv;acetone_o7.csv;acetone_o8.csv,14
3,81,Random Forest,0.5,alcohol_o3.csv;alcohol_o8.csv;alcohol_o2.csv;acetone_o6.csv;acetone_o7.csv;acetone_o8.csv,14
3,81,RBF LS-SVM,0.5,alcohol_o3.csv;alcohol_o8.csv;alcohol_o2.csv;acetone_o6.csv;acetone_o7.csv;acetone_o8.csv,14
3,82,LDA,0.7857142857142857,alcohol_o1.csv;alcohol_o10.csv;alcohol_o9.csv;acetone_o9.csv;acetone_o12.csv;acetone_o11.csv,14
3,82,Logistic Regression,0.7857142857142857,alcohol_o1.csv;alcohol_o10.csv;alcohol_o9.csv;acetone_o9.csv;acetone_o12.csv;acetone_o11.csv,14
3,82,kNN,0.9285714285714286,alcohol_o1.csv;alcohol_o10.csv;alcohol_o9.csv;acetone_o9.csv;acetone_o12.csv;acetone_o11.csv,14
3,82,Random Forest,0.6428571428571429,alcohol_o1.csv;alcohol_o10.csv;alcohol_o9.csv;acetone_o9.csv;acetone_o12.csv;acetone_o11.csv,14
3,82,RBF LS-SVM,0.9285714285714286,alcohol_o1.csv;alcohol_o10.csv;alcohol_o9.csv;acetone_o9.csv;acetone_o12.csv;acetone_o11.csv,14
3,83,LDA,0.5714285714285714,alcohol_o2.csv;alcohol_o3.csv;alcohol_o11.csv;acetone_o4.csv;acetone_o12.csv;acetone_o3.csv,14
3,83,Logistic Regression,0.5714285714285714,alcohol_o2.csv;alcohol_o3.csv;alcohol_o11.csv;acetone_o4.csv;acetone_o12.csv;acetone_o3.csv,14
3,83,kNN,0.5,alcohol_o2.csv;alcohol_o3.csv;alcohol_o11.csv;acetone_o4.csv;acetone_o12.csv;acetone_o3.csv,14
3,83,Random Forest,0.7142857142857143,alcohol_o2.csv;alcohol_o3.csv;alcohol_o11.csv;acetone_o4.csv;acetone_o12.csv;acetone_o3.csv,14
3,83,RBF LS-SVM,0.5714285714285714,alcohol_o2.csv;alcohol_o3.csv;alcohol_o11.csv;acetone_o4.csv;acetone_o12.csv;acetone_o3.csv,14
3,84,LDA,0.5,alcohol_o1.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o11.csv;acetone_o8.csv;acetone_o4.csv,14
3,84,Logistic Regression,0.5,alcohol_o1.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o11.csv;acetone_o8.csv;acetone_o4.csv,14
3,84,kNN,0.9285714285714286,alcohol_o1.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o11.csv;acetone_o8.csv;acetone_o4.csv,14
3,84,Random Forest,0.7142857142857143,alcohol_o1.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o11.csv;acetone_o8.csv;acetone_o4.csv,14
3,84,RBF LS-SVM,0.5,alcohol_o1.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o11.csv;acetone_o8.csv;acetone_o4.csv,14
3,85,LDA,0.5714285714285714,alcohol_o1.csv;alcohol_o5.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o6.csv;acetone_o10.csv,14
3,85,Logistic Regression,0.7142857142857143,alcohol_o1.csv;alcohol_o5.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o6.csv;acetone_o10.csv,14
3,85,kNN,0.7142857142857143,alcohol_o1.csv;alcohol_o5.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o6.csv;acetone_o10.csv,14
3,85,Random Forest,0.5,alcohol_o1.csv;alcohol_o5.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o6.csv;acetone_o10.csv,14
3,85,RBF LS-SVM,0.8571428571428571,alcohol_o1.csv;alcohol_o5.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o6.csv;acetone_o10.csv,14
3,86,LDA,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o2.csv;acetone_o10.csv;acetone_o1.csv;acetone_o2.csv,14
3,86,Logistic Regression,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o2.csv;acetone_o10.csv;acetone_o1.csv;acetone_o2.csv,14
3,86,kNN,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o2.csv;acetone_o10.csv;acetone_o1.csv;acetone_o2.csv,14
3,86,Random Forest,0.9285714285714286,alcohol_o11.csv;alcohol_o7.csv;alcohol_o2.csv;acetone_o10.csv;acetone_o1.csv;acetone_o2.csv,14
3,86,RBF LS-SVM,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o2.csv;acetone_o10.csv;acetone_o1.csv;acetone_o2.csv,14
3,87,LDA,0.7857142857142857,alcohol_o4.csv;alcohol_o3.csv;alcohol_o11.csv;acetone_o9.csv;acetone_o5.csv;acetone_o10.csv,14
3,87,Logistic Regression,0.7857142857142857,alcohol_o4.csv;alcohol_o3.csv;alcohol_o11.csv;acetone_o9.csv;acetone_o5.csv;acetone_o10.csv,14
3,87,kNN,0.6428571428571429,alcohol_o4.csv;alcohol_o3.csv;alcohol_o11.csv;acetone_o9.csv;acetone_o5.csv;acetone_o10.csv,14
3,87,Random Forest,0.8571428571428571,alcohol_o4.csv;alcohol_o3.csv;alcohol_o11.csv;acetone_o9.csv;acetone_o5.csv;acetone_o10.csv,14
3,87,RBF LS-SVM,0.7857142857142857,alcohol_o4.csv;alcohol_o3.csv;alcohol_o11.csv;acetone_o9.csv;acetone_o5.csv;acetone_o10.csv,14
3,88,LDA,0.5714285714285714,alcohol_o1.csv;alcohol_o5.csv;alcohol_o6.csv;acetone_o2.csv;acetone_o11.csv;acetone_o3.csv,14
3,88,Logistic Regression,0.5714285714285714,alcohol_o1.csv;alcohol_o5.csv;alcohol_o6.csv;acetone_o2.csv;acetone_o11.csv;acetone_o3.csv,14
3,88,kNN,0.7857142857142857,alcohol_o1.csv;alcohol_o5.csv;alcohol_o6.csv;acetone_o2.csv;acetone_o11.csv;acetone_o3.csv,14
3,88,Random Forest,0.5,alcohol_o1.csv;alcohol_o5.csv;alcohol_o6.csv;acetone_o2.csv;acetone_o11.csv;acetone_o3.csv,14
3,88,RBF LS-SVM,0.5714285714285714,alcohol_o1.csv;alcohol_o5.csv;alcohol_o6.csv;acetone_o2.csv;acetone_o11.csv;acetone_o3.csv,14
3,89,LDA,0.6428571428571429,alcohol_o8.csv;alcohol_o1.csv;alcohol_o3.csv;acetone_o2.csv;acetone_o11.csv;acetone_o5.csv,14
3,89,Logistic Regression,0.7857142857142857,alcohol_o8.csv;alcohol_o1.csv;alcohol_o3.csv;acetone_o2.csv;acetone_o11.csv;acetone_o5.csv,14
3,89,kNN,0.6428571428571429,alcohol_o8.csv;alcohol_o1.csv;alcohol_o3.csv;acetone_o2.csv;acetone_o11.csv;acetone_o5.csv,14
3,89,Random Forest,0.7142857142857143,alcohol_o8.csv;alcohol_o1.csv;alcohol_o3.csv;acetone_o2.csv;acetone_o11.csv;acetone_o5.csv,14
3,89,RBF LS-SVM,0.7857142857142857,alcohol_o8.csv;alcohol_o1.csv;alcohol_o3.csv;acetone_o2.csv;acetone_o11.csv;acetone_o5.csv,14
3,90,LDA,0.5,alcohol_o7.csv;alcohol_o6.csv;alcohol_o10.csv;acetone_o1.csv;acetone_o2.csv;acetone_o8.csv,14
3,90,Logistic Regression,0.5,alcohol_o7.csv;alcohol_o6.csv;alcohol_o10.csv;acetone_o1.csv;acetone_o2.csv;acetone_o8.csv,14
3,90,kNN,0.5,alcohol_o7.csv;alcohol_o6.csv;alcohol_o10.csv;acetone_o1.csv;acetone_o2.csv;acetone_o8.csv,14
3,90,Random Forest,0.9285714285714286,alcohol_o7.csv;alcohol_o6.csv;alcohol_o10.csv;acetone_o1.csv;acetone_o2.csv;acetone_o8.csv,14
3,90,RBF LS-SVM,0.9285714285714286,alcohol_o7.csv;alcohol_o6.csv;alcohol_o10.csv;acetone_o1.csv;acetone_o2.csv;acetone_o8.csv,14
3,91,LDA,0.7142857142857143,alcohol_o4.csv;alcohol_o12.csv;alcohol_o2.csv;acetone_o8.csv;acetone_o5.csv;acetone_o2.csv,14
3,91,Logistic Regression,0.7142857142857143,alcohol_o4.csv;alcohol_o12.csv;alcohol_o2.csv;acetone_o8.csv;acetone_o5.csv;acetone_o2.csv,14
3,91,kNN,0.6428571428571429,alcohol_o4.csv;alcohol_o12.csv;alcohol_o2.csv;acetone_o8.csv;acetone_o5.csv;acetone_o2.csv,14
3,91,Random Forest,0.5714285714285714,alcohol_o4.csv;alcohol_o12.csv;alcohol_o2.csv;acetone_o8.csv;acetone_o5.csv;acetone_o2.csv,14
3,91,RBF LS-SVM,0.5714285714285714,alcohol_o4.csv;alcohol_o12.csv;alcohol_o2.csv;acetone_o8.csv;acetone_o5.csv;acetone_o2.csv,14
3,92,LDA,0.5,alcohol_o9.csv;alcohol_o2.csv;alcohol_o11.csv;acetone_o7.csv;acetone_o12.csv;acetone_o9.csv,14
3,92,Logistic Regression,0.5,alcohol_o9.csv;alcohol_o2.csv;alcohol_o11.csv;acetone_o7.csv;acetone_o12.csv;acetone_o9.csv,14
3,92,kNN,0.5,alcohol_o9.csv;alcohol_o2.csv;alcohol_o11.csv;acetone_o7.csv;acetone_o12.csv;acetone_o9.csv,14
3,92,Random Forest,0.7857142857142857,alcohol_o9.csv;alcohol_o2.csv;alcohol_o11.csv;acetone_o7.csv;acetone_o12.csv;acetone_o9.csv,14
3,92,RBF LS-SVM,0.5,alcohol_o9.csv;alcohol_o2.csv;alcohol_o11.csv;acetone_o7.csv;acetone_o12.csv;acetone_o9.csv,14
3,93,LDA,0.7857142857142857,alcohol_o2.csv;alcohol_o5.csv;alcohol_o4.csv;acetone_o8.csv;acetone_o9.csv;acetone_o12.csv,14
3,93,Logistic Regression,0.7857142857142857,alcohol_o2.csv;alcohol_o5.csv;alcohol_o4.csv;acetone_o8.csv;acetone_o9.csv;acetone_o12.csv,14
3,93,kNN,0.9285714285714286,alcohol_o2.csv;alcohol_o5.csv;alcohol_o4.csv;acetone_o8.csv;acetone_o9.csv;acetone_o12.csv,14
3,93,Random Forest,0.8571428571428571,alcohol_o2.csv;alcohol_o5.csv;alcohol_o4.csv;acetone_o8.csv;acetone_o9.csv;acetone_o12.csv,14
3,93,RBF LS-SVM,0.7857142857142857,alcohol_o2.csv;alcohol_o5.csv;alcohol_o4.csv;acetone_o8.csv;acetone_o9.csv;acetone_o12.csv,14
3,94,LDA,0.8571428571428571,alcohol_o4.csv;alcohol_o3.csv;alcohol_o8.csv;acetone_o12.csv;acetone_o8.csv;acetone_o11.csv,14
3,94,Logistic Regression,0.7857142857142857,alcohol_o4.csv;alcohol_o3.csv;alcohol_o8.csv;acetone_o12.csv;acetone_o8.csv;acetone_o11.csv,14
3,94,kNN,0.8571428571428571,alcohol_o4.csv;alcohol_o3.csv;alcohol_o8.csv;acetone_o12.csv;acetone_o8.csv;acetone_o11.csv,14
3,94,Random Forest,0.8571428571428571,alcohol_o4.csv;alcohol_o3.csv;alcohol_o8.csv;acetone_o12.csv;acetone_o8.csv;acetone_o11.csv,14
3,94,RBF LS-SVM,0.7142857142857143,alcohol_o4.csv;alcohol_o3.csv;alcohol_o8.csv;acetone_o12.csv;acetone_o8.csv;acetone_o11.csv,14
3,95,LDA,0.5,alcohol_o10.csv;alcohol_o1.csv;alcohol_o12.csv;acetone_o7.csv;acetone_o10.csv;acetone_o12.csv,14
3,95,Logistic Regression,0.5,alcohol_o10.csv;alcohol_o1.csv;alcohol_o12.csv;acetone_o7.csv;acetone_o10.csv;acetone_o12.csv,14
3,95,kNN,0.5,alcohol_o10.csv;alcohol_o1.csv;alcohol_o12.csv;acetone_o7.csv;acetone_o10.csv;acetone_o12.csv,14
3,95,Random Forest,0.9285714285714286,alcohol_o10.csv;alcohol_o1.csv;alcohol_o12.csv;acetone_o7.csv;acetone_o10.csv;acetone_o12.csv,14
3,95,RBF LS-SVM,0.5,alcohol_o10.csv;alcohol_o1.csv;alcohol_o12.csv;acetone_o7.csv;acetone_o10.csv;acetone_o12.csv,14
3,96,LDA,0.5714285714285714,alcohol_o1.csv;alcohol_o4.csv;alcohol_o5.csv;acetone_o9.csv;acetone_o3.csv;acetone_o12.csv,14
3,96,Logistic Regression,0.7142857142857143,alcohol_o1.csv;alcohol_o4.csv;alcohol_o5.csv;acetone_o9.csv;acetone_o3.csv;acetone_o12.csv,14
3,96,kNN,0.9285714285714286,alcohol_o1.csv;alcohol_o4.csv;alcohol_o5.csv;acetone_o9.csv;acetone_o3.csv;acetone_o12.csv,14
3,96,Random Forest,0.7142857142857143,alcohol_o1.csv;alcohol_o4.csv;alcohol_o5.csv;acetone_o9.csv;acetone_o3.csv;acetone_o12.csv,14
3,96,RBF LS-SVM,0.6428571428571429,alcohol_o1.csv;alcohol_o4.csv;alcohol_o5.csv;acetone_o9.csv;acetone_o3.csv;acetone_o12.csv,14
3,97,LDA,0.5,alcohol_o10.csv;alcohol_o4.csv;alcohol_o6.csv;acetone_o8.csv;acetone_o10.csv;acetone_o6.csv,14
3,97,Logistic Regression,0.5,alcohol_o10.csv;alcohol_o4.csv;alcohol_o6.csv;acetone_o8.csv;acetone_o10.csv;acetone_o6.csv,14
3,97,kNN,0.6428571428571429,alcohol_o10.csv;alcohol_o4.csv;alcohol_o6.csv;acetone_o8.csv;acetone_o10.csv;acetone_o6.csv,14
3,97,Random Forest,0.6428571428571429,alcohol_o10.csv;alcohol_o4.csv;alcohol_o6.csv;acetone_o8.csv;acetone_o10.csv;acetone_o6.csv,14
3,97,RBF LS-SVM,0.5,alcohol_o10.csv;alcohol_o4.csv;alcohol_o6.csv;acetone_o8.csv;acetone_o10.csv;acetone_o6.csv,14
3,98,LDA,0.5,alcohol_o1.csv;alcohol_o12.csv;alcohol_o7.csv;acetone_o7.csv;acetone_o5.csv;acetone_o12.csv,14
3,98,Logistic Regression,0.5714285714285714,alcohol_o1.csv;alcohol_o12.csv;alcohol_o7.csv;acetone_o7.csv;acetone_o5.csv;acetone_o12.csv,14
3,98,kNN,0.5714285714285714,alcohol_o1.csv;alcohol_o12.csv;alcohol_o7.csv;acetone_o7.csv;acetone_o5.csv;acetone_o12.csv,14
3,98,Random Forest,0.6428571428571429,alcohol_o1.csv;alcohol_o12.csv;alcohol_o7.csv;acetone_o7.csv;acetone_o5.csv;acetone_o12.csv,14
3,98,RBF LS-SVM,0.5,alcohol_o1.csv;alcohol_o12.csv;alcohol_o7.csv;acetone_o7.csv;acetone_o5.csv;acetone_o12.csv,14
3,99,LDA,0.6428571428571429,alcohol_o5.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o5.csv;acetone_o3.csv;acetone_o6.csv,14
3,99,Logistic Regression,0.6428571428571429,alcohol_o5.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o5.csv;acetone_o3.csv;acetone_o6.csv,14
3,99,kNN,0.6428571428571429,alcohol_o5.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o5.csv;acetone_o3.csv;acetone_o6.csv,14
3,99,Random Forest,0.7142857142857143,alcohol_o5.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o5.csv;acetone_o3.csv;acetone_o6.csv,14
3,99,RBF LS-SVM,0.5,alcohol_o5.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o5.csv;acetone_o3.csv;acetone_o6.csv,14
