epoch,L,Ld,backward_loss_scalar,class_loss,domain_loss,total_loss,effective_feature_objective,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,domain_discriminator_balanced_accuracy,domain_majority_baseline,split,task,variant,architecture,lambda,seed,seed_values
210,0.026121782138943672,0.20830944180488586,0.2344312220811844,0.026121782138943672,0.20830944180488586,0.2344312220811844,-0.07803293876349926,1.0,0.6,0.8168498168498168,0.9362416107382551,0.6563369963369964,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
215,0.005196109414100647,0.22241945564746857,0.2276155650615692,0.005196109414100647,0.22241945564746857,0.2276155650615692,-0.10601361840963364,1.0,0.6,0.8058608058608059,0.9228187919463087,0.5763369963369963,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
220,0.020165855064988136,0.22229331731796265,0.24245917797088623,0.020165855064988136,0.22229331731796265,0.24245917797088623,-0.09098080359399319,1.0,0.8,0.8021978021978022,0.9261744966442953,0.5963369963369963,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
225,0.002733310218900442,0.2349361926317215,0.23766949772834778,0.002733310218900442,0.2349361926317215,0.23766949772834778,-0.1147347860969603,1.0,0.8,0.7838827838827839,0.9295302013422819,0.6163369963369963,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
230,0.0023268023505806923,0.2138620913028717,0.21618889272212982,0.0023268023505806923,0.2138620913028717,0.21618889272212982,-0.10460424330085516,1.0,0.8,0.7875457875457875,0.9295302013422819,0.5981684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
235,0.028697950765490532,0.23781411349773407,0.26651206612586975,0.028697950765490532,0.23781411349773407,0.26651206612586975,-0.0902091059833765,1.0,0.8,0.7912087912087912,0.9295302013422819,0.5981684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
240,0.0032730342354625463,0.22262665629386902,0.22589969635009766,0.0032730342354625463,0.22262665629386902,0.22589969635009766,-0.10804029391147196,1.0,0.8,0.7728937728937729,0.9228187919463087,0.5581684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
245,0.0012363346759229898,0.22251197695732117,0.2237483114004135,0.0012363346759229898,0.22251197695732117,0.2237483114004135,-0.1100196538027376,1.0,0.8,0.7728937728937729,0.9228187919463087,0.5581684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
250,0.001861227909103036,0.22803375124931335,0.2298949807882309,0.001861227909103036,0.22803375124931335,0.2298949807882309,-0.11215564771555364,1.0,0.8,0.7582417582417582,0.9194630872483222,0.5563369963369964,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
255,0.0009173727012239397,0.25370919704437256,0.2546265721321106,0.0009173727012239397,0.25370919704437256,0.2546265721321106,-0.12593722582096234,1.0,0.8,0.7582417582417582,0.9161073825503355,0.5363369963369964,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
260,0.0008061762200668454,0.24815243482589722,0.24895861744880676,0.0008061762200668454,0.24815243482589722,0.24895861744880676,-0.12327004119288176,1.0,0.8,0.7545787545787546,0.9194630872483222,0.5563369963369964,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
265,0.005556637421250343,0.29382291436195374,0.2993795573711395,0.005556637421250343,0.29382291436195374,0.2993795573711395,-0.14135481975972652,1.0,0.8,0.7472527472527473,0.912751677852349,0.4981684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
270,0.011551709845662117,0.26460179686546326,0.2761535048484802,0.011551709845662117,0.26460179686546326,0.2761535048484802,-0.12074918858706951,1.0,0.8,0.7509157509157509,0.912751677852349,0.4981684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
275,0.001687963493168354,0.2610761523246765,0.2627641260623932,0.001687963493168354,0.2610761523246765,0.2627641260623932,-0.1288501126691699,1.0,0.8,0.7545787545787546,0.9161073825503355,0.5363369963369964,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
280,0.002424036618322134,0.24761714041233063,0.2500411868095398,0.002424036618322134,0.24761714041233063,0.2500411868095398,-0.12138453358784318,1.0,0.8,0.7619047619047619,0.9194630872483222,0.5381684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
285,0.004508098587393761,0.25336453318595886,0.25787264108657837,0.004508098587393761,0.25336453318595886,0.25787264108657837,-0.12217416800558567,1.0,0.8,0.7692307692307693,0.9228187919463087,0.5581684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
290,0.0017086697043851018,0.25651413202285767,0.2582227885723114,0.0017086697043851018,0.25651413202285767,0.2582227885723114,-0.12654839630704373,1.0,0.8,0.7765567765567766,0.9228187919463087,0.5581684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
295,0.002316986210644245,0.25061219930648804,0.2529291808605194,0.002316986210644245,0.25061219930648804,0.2529291808605194,-0.12298911344259977,1.0,0.8,0.7875457875457875,0.9194630872483222,0.5381684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
300,0.0011368552222847939,0.235935240983963,0.23707209527492523,0.0011368552222847939,0.235935240983963,0.23707209527492523,-0.11683076526969671,1.0,0.8,0.7912087912087912,0.9261744966442953,0.5781684981684981,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
305,0.012927068397402763,0.2468833476305008,0.2598104178905487,0.012927068397402763,0.2468833476305008,0.2598104178905487,-0.11051460541784763,1.0,0.8,0.7985347985347986,0.9228187919463087,0.5581684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
310,0.0019128608983010054,0.2592400908470154,0.2611529529094696,0.0019128608983010054,0.2592400908470154,0.2611529529094696,-0.12770718452520669,1.0,0.8,0.8095238095238095,0.912751677852349,0.4981684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
315,0.0033723777160048485,0.27236148715019226,0.2757338583469391,0.0033723777160048485,0.27236148715019226,0.2757338583469391,-0.13280836585909128,1.0,0.8,0.8095238095238095,0.9194630872483222,0.52,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
320,0.0007749071228317916,0.25882381200790405,0.2595987319946289,0.0007749071228317916,0.25882381200790405,0.2595987319946289,-0.12863699888112023,1.0,0.8,0.8058608058608059,0.9228187919463087,0.54,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
325,0.0006555340951308608,0.23863723874092102,0.23929277062416077,0.0006555340951308608,0.23863723874092102,0.23929277062416077,-0.11866308527532965,1.0,0.8,0.8168498168498168,0.9194630872483222,0.52,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
330,0.0007366915815509856,0.26242348551750183,0.26316016912460327,0.0007366915815509856,0.26242348551750183,0.26316016912460327,-0.13047505117719993,1.0,0.8,0.8058608058608059,0.9194630872483222,0.5381684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
335,0.004420252982527018,0.2544998526573181,0.2589201033115387,0.004420252982527018,0.2544998526573181,0.2589201033115387,-0.12282967334613204,1.0,0.8,0.8095238095238095,0.9194630872483222,0.5381684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
340,0.0005398846114985645,0.2429737150669098,0.24351359903812408,0.0005398846114985645,0.2429737150669098,0.24351359903812408,-0.12094697292195633,1.0,0.8,0.8021978021978022,0.9228187919463087,0.54,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
345,0.0006440617144107819,0.2545807659626007,0.2552248239517212,0.0006440617144107819,0.2545807659626007,0.2552248239517212,-0.12664632126688957,1.0,0.8,0.7875457875457875,0.9194630872483222,0.5381684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
350,0.01781868003308773,0.25626328587532043,0.2740819752216339,0.01781868003308773,0.25626328587532043,0.2740819752216339,-0.11031296290457249,1.0,0.8,0.7912087912087912,0.912751677852349,0.5163369963369964,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
355,0.0045726969838142395,0.26710253953933716,0.2716752290725708,0.0045726969838142395,0.26710253953933716,0.2716752290725708,-0.12897857278585434,1.0,0.8,0.7875457875457875,0.9194630872483222,0.52,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
360,0.0005188489449210465,0.2627357542514801,0.2632546126842499,0.0005188489449210465,0.2627357542514801,0.2632546126842499,-0.130849028180819,1.0,0.8,0.7692307692307693,0.9194630872483222,0.52,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
365,0.003495902521535754,0.2462647408246994,0.24976064264774323,0.003495902521535754,0.2462647408246994,0.24976064264774323,-0.11963646789081395,1.0,0.8,0.7692307692307693,0.9161073825503355,0.5363369963369964,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
370,0.01377077866345644,0.25767290592193604,0.2714436948299408,0.01377077866345644,0.25767290592193604,0.2714436948299408,-0.11506567429751158,1.0,0.8,0.7655677655677655,0.912751677852349,0.5163369963369964,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
375,0.008907390758395195,0.2706553041934967,0.27956268191337585,0.008907390758395195,0.2706553041934967,0.27956268191337585,-0.12642026133835316,1.0,0.8,0.7545787545787546,0.912751677852349,0.5163369963369964,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
380,0.0007821893668733537,0.24324066936969757,0.24402286112308502,0.0007821893668733537,0.24324066936969757,0.24402286112308502,-0.12083814531797543,1.0,0.6,0.7545787545787546,0.9161073825503355,0.5181684981684982,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
385,0.0010335256811231375,0.2561899721622467,0.2572234869003296,0.0010335256811231375,0.2561899721622467,0.2572234869003296,-0.12706146040000021,1.0,0.6,0.7655677655677655,0.9093959731543624,0.49633699633699635,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
390,0.008115926757454872,0.25442805886268616,0.2625439763069153,0.008115926757454872,0.25442805886268616,0.2625439763069153,-0.1190981026738882,1.0,0.6,0.7619047619047619,0.912751677852349,0.5163369963369964,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
395,0.01575695164501667,0.2624668776988983,0.27822384238243103,0.01575695164501667,0.2624668776988983,0.27822384238243103,-0.11547648720443249,1.0,0.4,0.7472527472527473,0.9093959731543624,0.49633699633699635,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
400,0.002555340528488159,0.24314793944358826,0.24570327997207642,0.002555340528488159,0.24314793944358826,0.24570327997207642,-0.11901862919330597,1.0,0.4,0.7326007326007326,0.9093959731543624,0.49633699633699635,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
1,1.1089441776275635,0.0,1.1089441776275635,1.1089441776275635,0.0,1.1089441776275635,1.1089441776275635,0.6,0.4,0.46886446886446886,0.931740614334471,0.5,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
5,0.6576888561248779,0.0,0.6576888561248779,0.6576888561248779,0.0,0.6576888561248779,0.6576888561248779,0.65,0.5,0.575091575091575,0.931740614334471,0.5,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
10,0.46611642837524414,0.0,0.46611642837524414,0.46611642837524414,0.0,0.46611642837524414,0.46611642837524414,0.85,0.7,0.6190476190476191,0.931740614334471,0.5,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
15,0.4059375822544098,0.0,0.4059375822544098,0.4059375822544098,0.0,0.4059375822544098,0.4059375822544098,0.9,0.7,0.6556776556776557,0.931740614334471,0.5,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
20,0.2720639705657959,0.0,0.2720639705657959,0.2720639705657959,0.0,0.2720639705657959,0.2720639705657959,0.9,0.7,0.6886446886446886,0.931740614334471,0.5,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
25,0.26587265729904175,0.0,0.26587265729904175,0.26587265729904175,0.0,0.26587265729904175,0.26587265729904175,0.95,0.7,0.7106227106227107,0.931740614334471,0.5,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
30,0.17930981516838074,0.0,0.17930981516838074,0.17930981516838074,0.0,0.17930981516838074,0.17930981516838074,0.95,0.7,0.706959706959707,0.931740614334471,0.5,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
35,0.0939665213227272,0.0,0.0939665213227272,0.0939665213227272,0.0,0.0939665213227272,0.0939665213227272,0.95,0.7,0.7326007326007326,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
40,0.11865925788879395,0.0,0.11865925788879395,0.11865925788879395,0.0,0.11865925788879395,0.11865925788879395,1.0,0.7,0.7545787545787546,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
45,0.0721793919801712,0.0,0.0721793919801712,0.0721793919801712,0.0,0.0721793919801712,0.0721793919801712,1.0,0.7,0.7692307692307693,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
50,0.03441957011818886,0.0,0.03441957011818886,0.03441957011818886,0.0,0.03441957011818886,0.03441957011818886,1.0,0.7,0.7948717948717948,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
55,0.023687904700636864,0.0,0.023687904700636864,0.023687904700636864,0.0,0.023687904700636864,0.023687904700636864,1.0,0.7,0.8021978021978022,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
60,0.029296930879354477,0.0,0.029296930879354477,0.029296930879354477,0.0,0.029296930879354477,0.029296930879354477,1.0,0.6,0.8021978021978022,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
65,0.02902946248650551,0.0,0.02902946248650551,0.02902946248650551,0.0,0.02902946248650551,0.02902946248650551,1.0,0.6,0.8058608058608059,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
70,0.026391977444291115,0.0,0.026391977444291115,0.026391977444291115,0.0,0.026391977444291115,0.026391977444291115,1.0,0.6,0.8241758241758241,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
75,0.048113495111465454,0.0,0.048113495111465454,0.048113495111465454,0.0,0.048113495111465454,0.048113495111465454,1.0,0.7,0.8168498168498168,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
80,0.009036527015268803,0.0,0.009036527015268803,0.009036527015268803,0.0,0.009036527015268803,0.009036527015268803,1.0,0.7,0.8241758241758241,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
85,0.007175797130912542,0.0,0.007175797130912542,0.007175797130912542,0.0,0.007175797130912542,0.007175797130912542,1.0,0.7,0.8168498168498168,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
90,0.009274208918213844,0.0,0.009274208918213844,0.009274208918213844,0.0,0.009274208918213844,0.009274208918213844,1.0,0.7,0.8168498168498168,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
95,0.0213164072483778,0.0,0.0213164072483778,0.0213164072483778,0.0,0.0213164072483778,0.0213164072483778,1.0,0.7,0.8131868131868132,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
100,0.005599392112344503,0.0,0.005599392112344503,0.005599392112344503,0.0,0.005599392112344503,0.005599392112344503,1.0,0.7,0.8205128205128205,0.9283276450511946,0.4981684981684982,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
