architecture,split,variant,probe_variant,method,mode,seed,best_epoch,alignment_strength,centroid_strength,adversarial_strength,final_training,label_usage,latent_dimension,logistic_params,neural_test_accuracy,lr_train_accuracy,lr_test_accuracy,lr_test_balanced_accuracy,lr_test_macro_f1,lr_minus_neural_accuracy
one-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,20,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7362637362637363,1.0,0.7948717948717948,0.7959104938271605,0.7985198147400329,0.05860805860805851
one-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,80,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8571428571428571,1.0,0.8571428571428571,0.8542952674897119,0.8587064433282344,0.0
one-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,10,0.001,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6703296703296703,0.9333333333333333,0.7582417582417582,0.7663323045267489,0.770864465268,0.08791208791208793
one-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,10,0.001,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6776556776556777,0.9333333333333333,0.7472527472527473,0.7539866255144033,0.7600024887238156,0.06959706959706957
one-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,10,0.001,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6556776556776557,0.9333333333333333,0.7802197802197802,0.7865226337448559,0.7913336836991406,0.12454212454212454
one-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,20,0.001,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.652014652014652,0.9666666666666667,0.7582417582417582,0.7618312757201647,0.7681679495180639,0.10622710622710618
one-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,10,0.001,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6483516483516484,0.9333333333333333,0.7838827838827839,0.7912808641975309,0.7958115589293095,0.1355311355311355
one-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,0,200,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.889795918367347,1.0,0.8979591836734694,0.8996495699267282,0.8999969937469938,0.008163265306122436
one-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,1,270,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8816326530612245,1.0,0.8938775510204081,0.8957736009344801,0.8951520416483231,0.012244897959183598
one-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,2,210,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8816326530612245,1.0,0.9020408163265307,0.9035255389189762,0.9039720517680322,0.020408163265306145
one-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,3,130,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8734693877551021,1.0,0.8857142857142857,0.888021662949984,0.8861308677098151,0.012244897959183598
one-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,4,350,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8857142857142857,1.0,0.889795918367347,0.8912073908888182,0.8913765563796042,0.004081632653061273
one-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8204081632653061,1.0,0.8571428571428571,0.8553679515769353,0.8590921238098731,0.03673469387755102
one-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8081632653061225,1.0,0.8204081632653061,0.8197939895932888,0.8192986378700664,0.012244897959183598
one-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8653061224489796,1.0,0.8775510204081632,0.8747477965381756,0.8790056162786496,0.012244897959183598
one-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8040816326530612,1.0,0.8367346938775511,0.835297865562281,0.8395583269944548,0.032653061224489854
one-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8530612244897959,1.0,0.8734693877551021,0.8701815864925136,0.8747932259609542,0.020408163265306145
one-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,0,50,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9047619047619048,1.0,0.9090909090909091,0.9092860976918947,0.9112014181550605,0.0043290043290042934
one-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,1,60,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9134199134199136,1.0,0.9090909090909091,0.9100017892288425,0.9117058188822509,-0.0043290043290045155
one-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,2,30,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9090909090909092,1.0,0.922077922077922,0.9216317767042405,0.9244000896477678,0.01298701298701288
one-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,3,280,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9177489177489178,1.0,0.9307359307359307,0.9298622293791375,0.9324499606450312,0.012987012987012991
one-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,4,330,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9134199134199136,1.0,0.9134199134199135,0.9134013240293433,0.9159632787742167,-1.1102230246251565e-16
one-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8225108225108225,1.0,0.8528138528138528,0.851494006083378,0.8548569436867309,0.030303030303030276
one-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8095238095238095,1.0,0.8225108225108225,0.8219717301842905,0.8217240864518787,0.012987012987012991
one-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8614718614718615,1.0,0.8744588744588745,0.8720701377706209,0.8760965751641993,0.012987012987012991
one-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8008658008658008,1.0,0.8311688311688312,0.8302021828591877,0.8341225268248853,0.030303030303030387
one-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8528138528138528,1.0,0.8701298701298701,0.8672392198962248,0.8716562382528769,0.017316017316017285
one-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,0,30,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9317073170731708,1.0,0.9365853658536586,0.9341977792682018,0.9365685346986478,0.004878048780487809
one-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,1,20,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9365853658536586,0.9693877551020408,0.9463414634146341,0.9447797898502124,0.9470603649530706,0.009756097560975507
one-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,2,20,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9121951219512195,0.9795918367346939,0.9512195121951219,0.9494746255309635,0.9517416730231375,0.03902439024390236
one-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,3,220,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9658536585365852,1.0,0.9658536585365853,0.9641553021834711,0.965804035297629,1.1102230246251565e-16
one-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,4,30,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9317073170731708,0.9795918367346939,0.9317073170731708,0.9300991131977048,0.9324237075203156,0.0
one-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.824390243902439,1.0,0.848780487804878,0.8473060585736643,0.8502433776514767,0.024390243902439046
one-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.824390243902439,1.0,0.8292682926829268,0.8279305462404053,0.828434686731368,0.004878048780487809
one-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8634146341463415,1.0,0.8731707317073171,0.8707802369774201,0.8743327565413455,0.009756097560975618
one-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8097560975609757,1.0,0.8341463414634146,0.8326253819211565,0.8365153672054103,0.024390243902438935
one-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8585365853658536,1.0,0.8682926829268293,0.8660854012966689,0.8697247795375986,0.009756097560975618
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,0,30,0.01,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.902439024390244,1.0,0.9170731707317074,0.914226097324689,0.9165793218634694,0.014634146341463317
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,1,40,0.01,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.951219512195122,1.0,0.9512195121951219,0.9494746255309635,0.9517416730231375,-1.1102230246251565e-16
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,2,30,0.01,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.926829268292683,0.9897959183673469,0.9317073170731708,0.9300991131977048,0.9316336268207926,0.004878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,3,200,0.01,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.946341463414634,1.0,0.9560975609756097,0.9547656308219689,0.9561669438504792,0.00975609756097573
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,4,30,0.01,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9073170731707316,0.9897959183673469,0.926829268292683,0.9254042775169536,0.9275985663082437,0.019512195121951348
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.824390243902439,1.0,0.848780487804878,0.8473060585736643,0.8502433776514767,0.024390243902439046
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.824390243902439,1.0,0.8292682926829268,0.8279305462404053,0.828434686731368,0.004878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8634146341463415,1.0,0.8731707317073171,0.8707802369774201,0.8743327565413455,0.009756097560975618
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8097560975609757,1.0,0.8341463414634146,0.8326253819211565,0.8365153672054103,0.024390243902438935
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8585365853658536,1.0,0.8682926829268293,0.8660854012966689,0.8697247795375986,0.009756097560975618
one-layer,S1_train_I_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8754578754578755,1.0,0.8901098901098901,0.8861882716049383,0.8918909726287089,0.0146520146520146
one-layer,S1_train_I_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8681318681318682,1.0,0.8901098901098901,0.8861882716049383,0.8912222635381384,0.0219780219780219
one-layer,S1_train_I_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8681318681318682,1.0,0.9047619047619048,0.9000771604938271,0.9050205134712176,0.03663003663003661
one-layer,S1_train_I_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8498168498168498,1.0,0.8937728937728938,0.8896604938271605,0.8945680997856793,0.04395604395604402
one-layer,S1_train_I_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8681318681318682,1.0,0.8864468864468864,0.8820730452674898,0.8872882990687304,0.01831501831501825
one-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,0,190,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8864468864468864,1.0,0.9084249084249084,0.9041923868312757,0.9090233455775453,0.02197802197802201
one-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,1,160,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8937728937728938,1.0,0.8937728937728938,0.8890174897119342,0.8944141165770004,0.0
one-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,2,280,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8864468864468864,1.0,0.8937728937728938,0.8890174897119341,0.8939257777709045,0.007326007326007411
one-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,3,190,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8937728937728938,1.0,0.8937728937728938,0.8890174897119341,0.8937384192703343,0.0
one-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,4,150,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8901098901098901,1.0,0.8974358974358975,0.8931327160493826,0.8981370300020983,0.007326007326007411
one-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,0,10,0.01,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6703296703296703,0.9333333333333333,0.7692307692307693,0.777391975308642,0.7810916188527489,0.098901098901099
one-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,1,10,0.01,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6923076923076923,0.9333333333333333,0.7509157509157509,0.758101851851852,0.7634203756884688,0.05860805860805862
one-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,2,10,0.01,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.652014652014652,0.9333333333333333,0.7948717948717948,0.8004115226337448,0.804961829993119,0.1428571428571428
one-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,3,20,0.01,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6556776556776557,0.9666666666666667,0.7582417582417582,0.7618312757201645,0.7681559549980603,0.10256410256410253
one-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,4,10,0.01,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6483516483516484,0.9333333333333333,0.7838827838827839,0.7912808641975309,0.7958115589293095,0.1355311355311355
one-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,0,160,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9346938775510204,1.0,0.9469387755102041,0.946161197833705,0.947873213951612,0.01224489795918371
one-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,1,290,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9428571428571428,1.0,0.9346938775510204,0.9338430498035469,0.9360993063639663,-0.008163265306122436
one-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,2,210,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9346938775510204,1.0,0.9387755102040817,0.9384092598492089,0.9402279708651342,0.004081632653061273
one-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,3,40,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8938775510204081,1.0,0.9102040816326531,0.9085165126898161,0.9092369477911646,0.016326530612244983
one-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,4,380,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9346938775510204,1.0,0.9346938775510204,0.9331528087501327,0.9357435357435357,0.0
one-layer,S4_train_I_val_D1_2,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8693877551020408,1.0,0.8816326530612245,0.8779335244770098,0.8838214270190435,0.01224489795918371
one-layer,S4_train_I_val_D1_2,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8612244897959184,1.0,0.8857142857142857,0.8824997345226717,0.8872987350076298,0.024489795918367308
one-layer,S4_train_I_val_D1_2,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8653061224489796,1.0,0.9061224489795918,0.9018795794839121,0.9066544816567568,0.04081632653061218
one-layer,S4_train_I_val_D1_2,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8448979591836735,1.0,0.889795918367347,0.8863757035149198,0.8910612535612535,0.04489795918367345
one-layer,S4_train_I_val_D1_2,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8653061224489796,1.0,0.8857142857142857,0.8818094934692576,0.8868146512336277,0.020408163265306034
one-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,0,140,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9307359307359307,1.0,0.9393939393939394,0.9388083735909823,0.941293909597873,0.008658008658008698
one-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,1,110,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9307359307359307,1.0,0.9307359307359307,0.9305779209160852,0.9325380566820426,0.0
one-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,2,40,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9264069264069263,1.0,0.935064935064935,0.9346931472535337,0.9360228581808543,0.008658008658008698
