architecture,split,variant,probe_variant,method,mode,seed,best_epoch,alignment_strength,centroid_strength,adversarial_strength,final_training,label_usage,latent_dimension,logistic_params,neural_test_accuracy,lr_train_accuracy,lr_test_accuracy,lr_test_balanced_accuracy,lr_test_macro_f1,lr_minus_neural_accuracy
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,90,0.1,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8534798534798534,1.0,0.8498168498168498,0.8473508230452674,0.8534577935227134,-0.00366300366300365
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,60,0.1,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8791208791208791,1.0,0.8571428571428571,0.8536522633744856,0.8599106597407041,-0.02197802197802201
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,20,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7545787545787546,1.0,0.7948717948717948,0.7971965020576132,0.8027473322481461,0.04029304029304026
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,20,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8021978021978022,1.0,0.8315018315018315,0.831275720164609,0.8372555043522786,0.02930402930402931
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,10,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6923076923076923,0.9,0.7472527472527473,0.7559156378600823,0.7602982876393461,0.05494505494505497
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,110,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8205128205128205,1.0,0.8315018315018315,0.8287037037037037,0.835358398569101,0.010989010989011061
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,20,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7289377289377289,1.0,0.7582417582417582,0.762474279835391,0.7664554506659771,0.02930402930402931
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,0,310,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8979591836734694,1.0,0.889795918367347,0.8905171498354041,0.891998664904139,-0.008163265306122436
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,1,160,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8734693877551021,1.0,0.8857142857142857,0.888021662949984,0.8860896179663919,0.012244897959183598
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,2,130,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9102040816326532,1.0,0.8979591836734694,0.8982690878199002,0.8996690648718809,-0.01224489795918382
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,3,240,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8857142857142857,1.0,0.9020408163265307,0.9014548157587342,0.9049383304401274,0.016326530612244983
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,4,120,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8775510204081632,1.0,0.889795918367347,0.891897631942232,0.8927023269128532,0.01224489795918371
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8489795918367347,1.0,0.8653061224489796,0.8624296485080175,0.8679291713475633,0.016326530612244983
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8612244897959184,1.0,0.8734693877551021,0.8708718275459275,0.8766943953038796,0.01224489795918371
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8489795918367347,1.0,0.8653061224489796,0.8631198895614315,0.8679911422682819,0.016326530612244983
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8612244897959184,1.0,0.8734693877551021,0.8701815864925134,0.8754223989843294,0.01224489795918371
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8367346938775511,1.0,0.8489795918367347,0.8455452904321971,0.8511140514973157,0.012244897959183598
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,0,360,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9264069264069263,1.0,0.9090909090909091,0.907139023081052,0.9117543634236561,-0.017316017316017285
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,1,80,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9090909090909092,1.0,0.9090909090909091,0.9057076400071568,0.9100679413179412,-1.1102230246251565e-16
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,2,50,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9004329004329005,1.0,0.9047619047619048,0.9037394882805511,0.9072331834011313,0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,3,160,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9134199134199136,1.0,0.9090909090909091,0.9078547146179995,0.912115574594079,-0.0043290043290045155
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,4,30,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9177489177489178,1.0,0.9264069264069265,0.925747003041689,0.9278031398463719,0.008658008658008698
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8441558441558441,1.0,0.8614718614718615,0.8590087672213276,0.8643201813929339,0.017316017316017396
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8571428571428571,1.0,0.8701298701298701,0.8679549114331723,0.8736453199167419,0.012987012987012991
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8441558441558441,1.0,0.8614718614718615,0.8597244587582752,0.864392968990547,0.017316017316017396
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8571428571428571,1.0,0.8701298701298701,0.8672392198962248,0.8723974354334793,0.012987012987012991
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8354978354978355,1.0,0.8484848484848485,0.8452317051350868,0.8505785010471384,0.012987012987012991
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,0,400,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9414634146341464,1.0,0.9414634146341463,0.938892614948953,0.9404636748316347,-1.1102230246251565e-16
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,1,270,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.946341463414634,1.0,0.9512195121951219,0.9494746255309635,0.9511868680258596,0.00487804878048792
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,2,300,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.946341463414634,1.0,0.9512195121951219,0.9494746255309635,0.9511868680258596,0.00487804878048792
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,3,310,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9560975609756096,1.0,0.9365853658536586,0.9336016096579477,0.9361155507065603,-0.019512195121951015
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,4,290,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9560975609756096,1.0,0.9560975609756097,0.9547656308219689,0.9561669438504792,1.1102230246251565e-16
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8439024390243902,1.0,0.8634146341463415,0.8607943960056635,0.8655643588029758,0.019512195121951237
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8585365853658536,1.0,0.8682926829268293,0.8660854012966689,0.8713503153158642,0.009756097560975618
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.848780487804878,1.0,0.8585365853658536,0.8566957299351666,0.8610528360528361,0.009756097560975618
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8731707317073171,1.0,0.8731707317073171,0.8701840673671658,0.8746942318314527,0.0
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8439024390243902,1.0,0.8536585365853658,0.8508085550339071,0.8559941520467836,0.009756097560975618
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,0,270,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9560975609756096,1.0,0.9560975609756097,0.9547656308219689,0.9559561944459176,1.1102230246251565e-16
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,1,20,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9219512195121952,1.0,0.9609756097560975,0.95946046650272,0.9612538729347101,0.03902439024390236
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,2,200,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9560975609756096,1.0,0.9560975609756097,0.9547656308219689,0.9561669438504792,1.1102230246251565e-16
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,3,320,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9560975609756096,1.0,0.9414634146341463,0.938892614948953,0.9411629386053938,-0.014634146341463317
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,Frozen DEEP-CORAL-SEMI features + Logistic Regression,deep-coral,semi,4,390,0.001,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9560975609756096,1.0,0.9560975609756097,0.9547656308219689,0.9561669438504792,1.1102230246251565e-16
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8439024390243902,1.0,0.8634146341463415,0.8607943960056635,0.8655643588029758,0.019512195121951237
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8585365853658536,1.0,0.8682926829268293,0.8660854012966689,0.8713503153158642,0.009756097560975618
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.848780487804878,1.0,0.8585365853658536,0.8566957299351666,0.8610528360528361,0.009756097560975618
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8731707317073171,1.0,0.8731707317073171,0.8701840673671658,0.8746942318314527,0.0
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8439024390243902,1.0,0.8536585365853658,0.8508085550339071,0.8559941520467836,0.009756097560975618
two-layer,S1_train_I_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8168498168498168,1.0,0.8168498168498168,0.8161008230452675,0.8231683477988897,0.0
two-layer,S1_train_I_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8754578754578755,1.0,0.8717948717948718,0.8681841563786009,0.8736198673174521,-0.00366300366300365
two-layer,S1_train_I_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8168498168498168,1.0,0.8131868131868132,0.8139146090534979,0.8194104308390022,-0.00366300366300365
two-layer,S1_train_I_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8644688644688645,1.0,0.8717948717948718,0.8681841563786007,0.8743737324923898,0.0073260073260073
two-layer,S1_train_I_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8644688644688645,1.0,0.8681318681318682,0.8634259259259259,0.8687908201926894,0.00366300366300365
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,0,250,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8424908424908425,1.0,0.8241758241758241,0.8179012345679012,0.8259828755341573,-0.01831501831501836
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,1,40,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7619047619047619,1.0,0.7912087912087912,0.7930812757201645,0.7965759198356821,0.02930402930402931
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,2,170,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8461538461538461,1.0,0.8754578754578755,0.8703703703703703,0.8757913085499293,0.02930402930402931
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,3,60,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7985347985347986,1.0,0.7912087912087912,0.789866255144033,0.799100402848663,-0.007326007326007411
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,4,170,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8131868131868132,1.0,0.8021978021978022,0.8002829218106996,0.8084111511036293,-0.01098901098901095
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,0,20,0.01,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7252747252747253,1.0,0.7142857142857143,0.7208076131687243,0.7258533042846769,-0.01098901098901095
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,1,20,0.01,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.717948717948718,1.0,0.7582417582417582,0.762474279835391,0.7679925887325574,0.04029304029304026
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,2,190,0.01,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7838827838827839,1.0,0.7948717948717948,0.7978395061728395,0.8018470777951913,0.01098901098901095
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,3,20,0.01,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6886446886446886,1.0,0.6959706959706959,0.7028034979423868,0.7121315192743763,0.0073260073260073
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,4,20,0.01,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7142857142857143,1.0,0.7252747252747253,0.731224279835391,0.7361163966249592,0.01098901098901095
two-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,0,70,0.1,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8734693877551021,1.0,0.8653061224489796,0.8665710948285016,0.8666305109258129,-0.008163265306122436
two-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,1,400,0.1,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9224489795918368,1.0,0.9306122448979591,0.9306573218647127,0.9309395696808548,0.008163265306122325
two-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,2,240,0.1,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8775510204081632,1.0,0.8734693877551021,0.8750132738664118,0.8742975797664846,-0.004081632653061162
two-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,3,320,0.1,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9142857142857144,1.0,0.9306122448979591,0.9285865987044706,0.9315616128797841,0.01632653061224476
two-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,4,130,0.1,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.889795918367347,1.0,0.8775510204081632,0.8802697249654879,0.8768795110900375,-0.01224489795918371
two-layer,S4_train_I_val_D1_2,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8163265306122449,1.0,0.8122448979591836,0.8120420516087926,0.8191361199305026,-0.004081632653061273
two-layer,S4_train_I_val_D1_2,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8693877551020408,1.0,0.8693877551020408,0.8663056175002654,0.8716664382515056,0.0
two-layer,S4_train_I_val_D1_2,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8040816326530612,1.0,0.8081632653061225,0.8088563236699585,0.8146737482102174,0.004081632653061273
two-layer,S4_train_I_val_D1_2,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8612244897959184,1.0,0.8653061224489796,0.8624296485080175,0.8685683914422068,0.004081632653061273
two-layer,S4_train_I_val_D1_2,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8612244897959184,1.0,0.8653061224489796,0.8610491664011892,0.8670423114727868,0.004081632653061273
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,0,290,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9307359307359307,1.0,0.9307359307359307,0.9284308463052424,0.9306567415145156,0.0
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,1,380,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9047619047619048,1.0,0.9134199134199135,0.9069601001968151,0.9101293205914516,0.008658008658008698
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,2,130,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.922077922077922,1.0,0.9264069264069265,0.9243156199677939,0.9258472267625586,0.0043290043290044045
