architecture,split,variant,method,mode,seed,selected_C,selection_status,best_epoch,final_training,label_usage,neural_test_accuracy,lr_train_accuracy,lr_test_accuracy,lr_test_balanced_accuracy,lr_test_macro_f1,lr_minus_neural_accuracy
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,4,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.7142857142857143,0.9666666666666667,0.7106227106227107,0.7173353909465021,0.7225234126580236,-0.00366300366300365
two-layer,S4_train_I_val_D1_2,MLP Source-only,source-only,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7510204081632653,1.0,0.7428571428571429,0.7454603376871615,0.7466525258740653,-0.008163265306122436
two-layer,S4_train_I_val_D1_2,MLP Source-only,source-only,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7795918367346939,1.0,0.7795918367346939,0.7817245407242223,0.7769891939916115,0.0
two-layer,S4_train_I_val_D1_2,MLP Source-only,source-only,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7836734693877551,1.0,0.7918367346938775,0.7926622066475524,0.7930883032824779,0.008163265306122436
two-layer,S4_train_I_val_D1_2,MLP Source-only,source-only,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7877551020408163,1.0,0.7755102040816326,0.7778485717319742,0.7775085482043314,-0.01224489795918371
two-layer,S4_train_I_val_D1_2,MLP Source-only,source-only,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7551020408163265,1.0,0.763265306122449,0.7655304237018159,0.7679914687666626,0.008163265306122547
two-layer,S4_train_I_val_D1_2,MLP Source+Target,source-only,semi,0,10.0,validation-selected C,380,Source+Target refit,source + labeled target,0.8530612244897959,1.0,0.8571428571428571,0.8608898800042476,0.8565412851427446,0.004081632653061162
two-layer,S4_train_I_val_D1_2,MLP Source+Target,source-only,semi,1,10.0,validation-selected C,110,Source+Target refit,source + labeled target,0.8612244897959184,1.0,0.8816326530612245,0.8841456939577359,0.8815481077911455,0.020408163265306145
two-layer,S4_train_I_val_D1_2,MLP Source+Target,source-only,semi,2,10.0,validation-selected C,220,Source+Target refit,source + labeled target,0.8693877551020408,1.0,0.8489795918367347,0.8510672188595093,0.8488494928144407,-0.020408163265306145
two-layer,S4_train_I_val_D1_2,MLP Source+Target,source-only,semi,3,10.0,validation-selected C,100,Source+Target refit,source + labeled target,0.8326530612244898,1.0,0.8489795918367347,0.8517574599129234,0.8492452815855543,0.01632653061224487
two-layer,S4_train_I_val_D1_2,MLP Source+Target,source-only,semi,4,10.0,validation-selected C,310,Source+Target refit,source + labeled target,0.8938775510204081,1.0,0.8938775510204081,0.8964638419878943,0.8959387704566043,0.0
two-layer,S4_train_I_val_D1_2,DANN-UDA,dann,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.710204081632653,1.0,0.7020408163265306,0.708081129871509,0.7110731990407002,-0.008163265306122436
two-layer,S4_train_I_val_D1_2,DANN-UDA,dann,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6775510204081633,1.0,0.6816326530612244,0.6873208028034407,0.6882280383054117,0.004081632653061162
two-layer,S4_train_I_val_D1_2,DANN-UDA,dann,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6857142857142857,1.0,0.6857142857142857,0.6918870128491026,0.7002499924701064,0.0
two-layer,S4_train_I_val_D1_2,DANN-UDA,dann,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6938775510204082,1.0,0.6979591836734694,0.7035149198258469,0.708624499119949,0.004081632653061273
two-layer,S4_train_I_val_D1_2,DANN-UDA,dann,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7346938775510204,1.0,0.7836734693877551,0.784220027609642,0.7905816420744013,0.048979591836734615
two-layer,S4_train_I_val_D1_2,DANN-SEMI,dann,semi,0,1.0,validation-selected C,50,Source+Target refit,source + labeled target,0.8571428571428571,1.0,0.8204081632653061,0.823245194860359,0.8180690816859958,-0.03673469387755102
two-layer,S4_train_I_val_D1_2,DANN-SEMI,dann,semi,1,1.0,validation-selected C,390,Source+Target refit,source + labeled target,0.8653061224489796,1.0,0.8693877551020408,0.8725177869809918,0.8698738536011819,0.004081632653061162
two-layer,S4_train_I_val_D1_2,DANN-SEMI,dann,semi,2,1.0,validation-selected C,360,Source+Target refit,source + labeled target,0.8408163265306122,1.0,0.8448979591836735,0.8492619730275036,0.8429677781790458,0.004081632653061273
two-layer,S4_train_I_val_D1_2,DANN-SEMI,dann,semi,3,1.0,validation-selected C,210,Source+Target refit,source + labeled target,0.8571428571428571,1.0,0.8571428571428571,0.8581289157905915,0.8560269549566434,0.0
two-layer,S4_train_I_val_D1_2,DANN-SEMI,dann,semi,4,1.0,validation-selected C,140,Source+Target refit,source + labeled target,0.8530612244897959,1.0,0.8489795918367347,0.8524477009663375,0.847631181802036,-0.004081632653061273
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,deep-coral,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8489795918367347,1.0,0.8653061224489796,0.8624296485080175,0.8679291713475633,0.016326530612244983
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,deep-coral,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8612244897959184,1.0,0.8734693877551021,0.8708718275459275,0.8766943953038796,0.01224489795918371
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,deep-coral,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8489795918367347,1.0,0.8653061224489796,0.8631198895614315,0.8679911422682819,0.016326530612244983
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,deep-coral,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8612244897959184,1.0,0.8734693877551021,0.8701815864925134,0.8754223989843294,0.01224489795918371
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-UDA,deep-coral,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8367346938775511,1.0,0.8489795918367347,0.8455452904321971,0.8511140514973157,0.012244897959183598
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,deep-coral,semi,0,1.0,validation-selected C,310,Source+Target refit,source + labeled target,0.8979591836734694,1.0,0.889795918367347,0.8905171498354041,0.891998664904139,-0.008163265306122436
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,deep-coral,semi,1,1.0,validation-selected C,160,Source+Target refit,source + labeled target,0.8734693877551021,1.0,0.8857142857142857,0.888021662949984,0.8860896179663919,0.012244897959183598
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,deep-coral,semi,2,1.0,validation-selected C,130,Source+Target refit,source + labeled target,0.9102040816326532,1.0,0.8979591836734694,0.8982690878199002,0.8996690648718809,-0.01224489795918382
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,deep-coral,semi,3,1.0,validation-selected C,240,Source+Target refit,source + labeled target,0.8857142857142857,1.0,0.9020408163265307,0.9014548157587342,0.9049383304401274,0.016326530612244983
two-layer,S4_train_I_val_D1_2,DEEP-CORAL-SEMI,deep-coral,semi,4,1.0,validation-selected C,120,Source+Target refit,source + labeled target,0.8775510204081632,1.0,0.889795918367347,0.891897631942232,0.8927023269128532,0.01224489795918371
two-layer,S4_train_I_val_D1_2,MK-MMD-UDA,mk-mmd,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8163265306122449,1.0,0.8122448979591836,0.8120420516087926,0.8191361199305026,-0.004081632653061273
two-layer,S4_train_I_val_D1_2,MK-MMD-UDA,mk-mmd,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8693877551020408,1.0,0.8693877551020408,0.8663056175002654,0.8716664382515056,0.0
two-layer,S4_train_I_val_D1_2,MK-MMD-UDA,mk-mmd,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8040816326530612,1.0,0.8081632653061225,0.8088563236699585,0.8146737482102174,0.004081632653061273
two-layer,S4_train_I_val_D1_2,MK-MMD-UDA,mk-mmd,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8612244897959184,1.0,0.8653061224489796,0.8624296485080175,0.8685683914422068,0.004081632653061273
two-layer,S4_train_I_val_D1_2,MK-MMD-UDA,mk-mmd,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8612244897959184,1.0,0.8653061224489796,0.8610491664011892,0.8670423114727868,0.004081632653061273
two-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,mk-mmd,semi,0,10.0,validation-selected C,70,Source+Target refit,source + labeled target,0.8734693877551021,1.0,0.8693877551020408,0.8704470638207497,0.8706783571758191,-0.004081632653061273
two-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,mk-mmd,semi,1,10.0,validation-selected C,400,Source+Target refit,source + labeled target,0.9224489795918368,1.0,0.926530612244898,0.9260911118190508,0.9261667840605018,0.004081632653061162
two-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,mk-mmd,semi,2,10.0,validation-selected C,240,Source+Target refit,source + labeled target,0.8775510204081632,1.0,0.8775510204081632,0.8788892428586599,0.8783122189034228,0.0
two-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,mk-mmd,semi,3,10.0,validation-selected C,320,Source+Target refit,source + labeled target,0.9142857142857144,1.0,0.9306122448979591,0.9285865987044706,0.9315616128797841,0.01632653061224476
two-layer,S4_train_I_val_D1_2,MK-MMD-SEMI,mk-mmd,semi,4,10.0,validation-selected C,130,Source+Target refit,source + labeled target,0.889795918367347,1.0,0.889795918367347,0.8918976319422321,0.8891357149421667,0.0
two-layer,S5_train_I_D1_val_D2_3,MLP Source-only,source-only,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7532467532467533,1.0,0.7445887445887446,0.747181964573269,0.748476667998022,-0.008658008658008698
two-layer,S5_train_I_D1_val_D2_3,MLP Source-only,source-only,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7792207792207793,1.0,0.7792207792207793,0.7815351583467525,0.776850414078675,0.0
two-layer,S5_train_I_D1_val_D2_3,MLP Source-only,source-only,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7748917748917749,1.0,0.7835497835497836,0.7849346931472535,0.7843119087423879,0.008658008658008698
two-layer,S5_train_I_D1_val_D2_3,MLP Source-only,source-only,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7922077922077922,1.0,0.7792207792207793,0.7815351583467525,0.7811987691031211,-0.012987012987012991
two-layer,S5_train_I_D1_val_D2_3,MLP Source-only,source-only,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7575757575757576,1.0,0.7662337662337663,0.7684737877974593,0.7709993266748961,0.008658008658008698
two-layer,S5_train_I_D1_val_D2_3,MLP Source+Target,source-only,semi,0,1.0,validation-selected C,280,Source+Target refit,source + labeled target,0.8744588744588745,1.0,0.8614718614718615,0.8640186079799607,0.8627633690531655,-0.012987012987012991
two-layer,S5_train_I_D1_val_D2_3,MLP Source+Target,source-only,semi,1,1.0,validation-selected C,160,Source+Target refit,source + labeled target,0.8831168831168831,1.0,0.8917748917748918,0.8928251923421006,0.8943690167570765,0.008658008658008698
two-layer,S5_train_I_D1_val_D2_3,MLP Source+Target,source-only,semi,2,1.0,validation-selected C,30,Source+Target refit,source + labeled target,0.8658008658008658,1.0,0.8658008658008658,0.8688495258543568,0.8667454688731285,0.0
two-layer,S5_train_I_D1_val_D2_3,MLP Source+Target,source-only,semi,3,1.0,validation-selected C,30,Source+Target refit,source + labeled target,0.8701298701298701,1.0,0.8701298701298701,0.8708176775809626,0.8703799986945492,0.0
two-layer,S5_train_I_D1_val_D2_3,MLP Source+Target,source-only,semi,4,1.0,validation-selected C,20,Source+Target refit,source + labeled target,0.8917748917748918,0.9861111111111112,0.9047619047619048,0.9044551798174986,0.9060427807486632,0.012987012987012991
two-layer,S5_train_I_D1_val_D2_3,DANN-UDA,dann,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.696969696969697,1.0,0.6883116883116883,0.6951154052603328,0.6976096037248908,-0.008658008658008698
two-layer,S5_train_I_D1_val_D2_3,DANN-UDA,dann,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6753246753246753,1.0,0.6796536796536796,0.6854535695115406,0.6878724033414652,0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,DANN-UDA,dann,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6796536796536796,1.0,0.6753246753246753,0.6820540347110396,0.6902587173577173,-0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,DANN-UDA,dann,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6796536796536796,1.0,0.683982683982684,0.6902844873859366,0.6950713109671348,0.0043290043290044045
two-layer,S5_train_I_D1_val_D2_3,DANN-UDA,dann,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7229437229437229,1.0,0.7792207792207793,0.7801037752728573,0.7862665420023015,0.05627705627705637
two-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,dann,semi,0,10.0,validation-selected C,220,Source+Target refit,source + labeled target,0.8701298701298701,1.0,0.8701298701298701,0.8729647521918054,0.870940905355341,0.0
two-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,dann,semi,1,10.0,validation-selected C,220,Source+Target refit,source + labeled target,0.8874458874458875,1.0,0.8831168831168831,0.8845947396672035,0.88373554719767,-0.0043290043290044045
two-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,dann,semi,2,10.0,validation-selected C,30,Source+Target refit,source + labeled target,0.8701298701298701,1.0,0.8658008658008658,0.8688495258543568,0.8662076929530217,-0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,dann,semi,3,10.0,validation-selected C,70,Source+Target refit,source + labeled target,0.8744588744588745,1.0,0.8787878787878788,0.8811952048667026,0.8787545787545787,0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,dann,semi,4,10.0,validation-selected C,100,Source+Target refit,source + labeled target,0.8658008658008658,1.0,0.8658008658008658,0.8681338343174092,0.8665676154728391,0.0
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,deep-coral,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8441558441558441,1.0,0.8614718614718615,0.8590087672213276,0.8643201813929339,0.017316017316017396
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,deep-coral,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8571428571428571,1.0,0.8701298701298701,0.8679549114331723,0.8736453199167419,0.012987012987012991
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,deep-coral,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8441558441558441,1.0,0.8614718614718615,0.8597244587582752,0.864392968990547,0.017316017316017396
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,deep-coral,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8571428571428571,1.0,0.8701298701298701,0.8672392198962248,0.8723974354334793,0.012987012987012991
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-UDA,deep-coral,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8354978354978355,1.0,0.8484848484848485,0.8452317051350868,0.8505785010471384,0.012987012987012991
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,deep-coral,semi,0,0.1,validation-selected C,360,Source+Target refit,source + labeled target,0.9264069264069263,1.0,0.9134199134199135,0.9112542494185005,0.9157420073972742,-0.01298701298701288
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,deep-coral,semi,1,0.1,validation-selected C,80,Source+Target refit,source + labeled target,0.9090909090909092,1.0,0.9090909090909091,0.9057076400071568,0.9100679413179412,-1.1102230246251565e-16
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,deep-coral,semi,2,0.1,validation-selected C,50,Source+Target refit,source + labeled target,0.9004329004329005,1.0,0.9004329004329005,0.8996242619431025,0.9029338709903248,0.0
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,deep-coral,semi,3,0.1,validation-selected C,160,Source+Target refit,source + labeled target,0.9134199134199136,1.0,0.9090909090909091,0.9078547146179995,0.912115574594079,-0.0043290043290045155
two-layer,S5_train_I_D1_val_D2_3,DEEP-CORAL-SEMI,deep-coral,semi,4,0.1,validation-selected C,30,Source+Target refit,source + labeled target,0.9177489177489178,1.0,0.922077922077922,0.9216317767042405,0.9237534084944095,0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-UDA,mk-mmd,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8095238095238095,1.0,0.8051948051948052,0.8055108248344963,0.8126509947270014,-0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-UDA,mk-mmd,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8701298701298701,1.0,0.8701298701298701,0.8679549114331723,0.8729655421203372,0.0
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-UDA,mk-mmd,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7965367965367965,1.0,0.8008658008658008,0.8021112900339954,0.8078530439121755,0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-UDA,mk-mmd,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8571428571428571,1.0,0.8614718614718615,0.8590087672213276,0.8651023250830386,0.0043290043290044045
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-UDA,mk-mmd,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8571428571428571,1.0,0.8614718614718615,0.8575773841474325,0.8635683296666903,0.0043290043290044045
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,mk-mmd,semi,0,0.1,validation-selected C,290,Source+Target refit,source + labeled target,0.9307359307359307,1.0,0.9307359307359307,0.9284308463052424,0.9306567415145156,0.0
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,mk-mmd,semi,1,0.1,validation-selected C,380,Source+Target refit,source + labeled target,0.9047619047619048,1.0,0.9177489177489178,0.9117910180712112,0.9149749924787286,0.012987012987012991
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,mk-mmd,semi,2,0.1,validation-selected C,130,Source+Target refit,source + labeled target,0.922077922077922,1.0,0.922077922077922,0.9202003936303452,0.9217900520532099,0.0
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,mk-mmd,semi,3,0.1,validation-selected C,220,Source+Target refit,source + labeled target,0.935064935064935,1.0,0.9307359307359307,0.9262837716943997,0.9289245189144077,-0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,mk-mmd,semi,4,0.1,validation-selected C,300,Source+Target refit,source + labeled target,0.9264069264069263,1.0,0.9134199134199135,0.9076757917337627,0.9126703265127111,-0.01298701298701288
two-layer,S6_train_I_D1_2_val_D3_5,MLP Source-only,source-only,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.751219512195122,1.0,0.7463414634146341,0.7475221700573812,0.7495579133510167,-0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,MLP Source-only,source-only,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7804878048780488,1.0,0.7804878048780488,0.7815783590431478,0.7774547803617571,0.0
two-layer,S6_train_I_D1_2_val_D3_5,MLP Source-only,source-only,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.775609756097561,1.0,0.7853658536585366,0.7856770251136448,0.7860552708798668,0.009756097560975618
two-layer,S6_train_I_D1_2_val_D3_5,MLP Source-only,source-only,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7951219512195122,1.0,0.775609756097561,0.7768835233623966,0.7770683692471402,-0.019512195121951237
two-layer,S6_train_I_D1_2_val_D3_5,MLP Source-only,source-only,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.751219512195122,1.0,0.7658536585365854,0.7668976823906402,0.7706643173179568,0.014634146341463428
two-layer,S6_train_I_D1_2_val_D3_5,MLP Source+Target,source-only,semi,0,0.1,validation-selected C,360,Source+Target refit,source + labeled target,0.9414634146341464,1.0,0.9414634146341463,0.9394887845592071,0.9416471860439227,-1.1102230246251565e-16
two-layer,S6_train_I_D1_2_val_D3_5,MLP Source+Target,source-only,semi,1,0.1,validation-selected C,310,Source+Target refit,source + labeled target,0.946341463414634,1.0,0.9512195121951219,0.9494746255309635,0.9511868680258596,0.00487804878048792
two-layer,S6_train_I_D1_2_val_D3_5,MLP Source+Target,source-only,semi,2,0.1,validation-selected C,240,Source+Target refit,source + labeled target,0.951219512195122,1.0,0.9463414634146341,0.9453759594604665,0.9464563782762877,-0.00487804878048792
two-layer,S6_train_I_D1_2_val_D3_5,MLP Source+Target,source-only,semi,3,0.1,validation-selected C,180,Source+Target refit,source + labeled target,0.9365853658536586,1.0,0.9317073170731708,0.9289067739771966,0.9310481989743474,-0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,MLP Source+Target,source-only,semi,4,0.1,validation-selected C,290,Source+Target refit,source + labeled target,0.951219512195122,1.0,0.9512195121951219,0.9500707951412176,0.9515735575865204,-1.1102230246251565e-16
two-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,dann,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6780487804878049,1.0,0.6780487804878049,0.6829868097473731,0.6851311690883883,0.0
two-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,dann,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6634146341463415,1.0,0.6682926829268293,0.6730009687756167,0.6752697392941295,0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,dann,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6682926829268293,1.0,0.6634146341463415,0.6683061330948655,0.6779149905434445,-0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,dann,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6682926829268293,1.0,0.6731707317073171,0.6776958044563678,0.6809399273976345,0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,dann,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7073170731707317,1.0,0.7707317073170732,0.7709963484611372,0.776847290640394,0.06341463414634152
two-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,dann,semi,0,1.0,validation-selected C,240,Source+Target refit,source + labeled target,0.9317073170731708,1.0,0.9365853658536586,0.9336016096579477,0.9361155507065603,0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,dann,semi,1,1.0,validation-selected C,280,Source+Target refit,source + labeled target,0.9365853658536586,1.0,0.9365853658536586,0.9347939488784559,0.936781005995261,0.0
two-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,dann,semi,2,1.0,validation-selected C,300,Source+Target refit,source + labeled target,0.9317073170731708,1.0,0.9317073170731708,0.9289067739771966,0.9307498474841517,0.0
two-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,dann,semi,3,1.0,validation-selected C,390,Source+Target refit,source + labeled target,0.9414634146341464,1.0,0.9365853658536586,0.9341977792682018,0.936650439870706,-0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,dann,semi,4,1.0,validation-selected C,30,Source+Target refit,source + labeled target,0.9170731707317074,1.0,0.9170731707317074,0.914226097324689,0.9165290047642989,0.0
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,deep-coral,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8439024390243902,1.0,0.8634146341463415,0.8607943960056635,0.8655643588029758,0.019512195121951237
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,deep-coral,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8585365853658536,1.0,0.8682926829268293,0.8660854012966689,0.8713503153158642,0.009756097560975618
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,deep-coral,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.848780487804878,1.0,0.8585365853658536,0.8566957299351666,0.8610528360528361,0.009756097560975618
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,deep-coral,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8731707317073171,1.0,0.8731707317073171,0.8701840673671658,0.8746942318314527,0.0
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-UDA,deep-coral,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8439024390243902,1.0,0.8536585365853658,0.8508085550339071,0.8559941520467836,0.009756097560975618
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,deep-coral,semi,0,0.1,validation-selected C,400,Source+Target refit,source + labeled target,0.9414634146341464,1.0,0.9317073170731708,0.9289067739771966,0.9307739688203561,-0.009756097560975618
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,deep-coral,semi,1,0.1,validation-selected C,270,Source+Target refit,source + labeled target,0.946341463414634,1.0,0.9512195121951219,0.9494746255309635,0.9511868680258596,0.00487804878048792
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,deep-coral,semi,2,0.1,validation-selected C,300,Source+Target refit,source + labeled target,0.946341463414634,1.0,0.9463414634146341,0.9441836202399583,0.946186117467582,1.1102230246251565e-16
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,deep-coral,semi,3,0.1,validation-selected C,310,Source+Target refit,source + labeled target,0.9560975609756096,1.0,0.9365853658536586,0.9336016096579477,0.9361155507065603,-0.019512195121951015
two-layer,S6_train_I_D1_2_val_D3_5,DEEP-CORAL-SEMI,deep-coral,semi,4,0.1,validation-selected C,290,Source+Target refit,source + labeled target,0.9560975609756096,1.0,0.9560975609756097,0.9547656308219689,0.9561669438504792,1.1102230246251565e-16
two-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-UDA,mk-mmd,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8048780487804879,1.0,0.8,0.7997615321558983,0.8062484979572218,-0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-UDA,mk-mmd,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8682926829268293,1.0,0.8682926829268293,0.8660854012966689,0.8703362617550261,0.0
