family,feature_set,split,mode,method,method_family,representation,head,seed,model,input_dimensions,selected_epoch,selection_usage,label_usage,final_training,checkpoint,confusion_matrix,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd+lc+cdan,project-extension,bottleneck16,mlp,0,mk-mmd+lc+cdan:bottleneck16:mlp,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd+lc+cdan\seed_0.pt,"[[52, 11, 0], [1, 70, 0], [1, 4, 66]]",1.0,1.0,1.0,0.9170731707317074,0.9136299277144349,0.9166094786532742
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd+lc+cdan,project-extension,bottleneck16,mlp,1,mk-mmd+lc+cdan:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd+lc+cdan\seed_1.pt,"[[60, 3, 0], [2, 69, 0], [0, 2, 69]]",0.9693877551020408,0.9729729729729728,0.9663076498204916,0.9658536585365852,0.9653476414039796,0.9658128078817736
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd+lc+cdan,project-extension,bottleneck16,mlp,2,mk-mmd+lc+cdan:bottleneck16:mlp,48,50.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd+lc+cdan\seed_2.pt,"[[59, 4, 0], [4, 67, 0], [2, 4, 65]]",1.0,1.0,1.0,0.9317073170731708,0.9318876220284672,0.9318551907064196
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd+lc+cdan,project-extension,bottleneck16,mlp,3,mk-mmd+lc+cdan:bottleneck16:mlp,48,130.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd+lc+cdan\seed_3.pt,"[[57, 6, 0], [2, 69, 0], [0, 6, 65]]",1.0,1.0,1.0,0.9317073170731708,0.9306952828079588,0.9327344397638262
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd+lc+cdan,project-extension,bottleneck16,mlp,4,mk-mmd+lc+cdan:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd+lc+cdan\seed_4.pt,"[[58, 5, 0], [0, 71, 0], [1, 10, 60]]",0.9591836734693876,0.963963963963964,0.9593893893893894,0.9219512195121952,0.9219017810567106,0.9237696017361356
domain-adaptation,54D,S1_train_I_test_all,uda,source-only,opensource-core,residual-d,linear,0,source-only:residual-d:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\residual-d\linear\source-only\seed_0.pt,"[[64, 17, 0], [0, 95, 1], [28, 17, 51]]",1.0,1.0,1.0,0.7692307692307693,0.7703189300411523,0.7578393422324058
domain-adaptation,54D,S1_train_I_test_all,uda,source-only,opensource-core,residual-d,linear,1,source-only:residual-d:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\residual-d\linear\source-only\seed_1.pt,"[[63, 18, 0], [0, 95, 1], [22, 24, 50]]",1.0,1.0,1.0,0.7619047619047619,0.7627314814814815,0.7515862990662249
domain-adaptation,54D,S1_train_I_test_all,uda,source-only,opensource-core,residual-d,linear,2,source-only:residual-d:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\residual-d\linear\source-only\seed_2.pt,"[[64, 17, 0], [3, 92, 1], [25, 21, 50]]",1.0,1.0,1.0,0.7545787545787546,0.7564300411522634,0.7447719313141731
domain-adaptation,54D,S1_train_I_test_all,uda,source-only,opensource-core,residual-d,linear,3,source-only:residual-d:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\residual-d\linear\source-only\seed_3.pt,"[[64, 17, 0], [0, 95, 1], [27, 29, 40]]",1.0,1.0,1.0,0.7289377289377289,0.7321244855967078,0.7099384720213747
domain-adaptation,54D,S1_train_I_test_all,uda,source-only,opensource-core,residual-d,linear,4,source-only:residual-d:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\residual-d\linear\source-only\seed_4.pt,"[[63, 18, 0], [2, 94, 0], [28, 28, 40]]",1.0,1.0,1.0,0.7216117216117216,0.7245370370370371,0.7029944648812184
domain-adaptation,54D,S1_train_I_test_all,uda,dann,opensource-core,residual-d,linear,0,dann:residual-d:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\residual-d\linear\dann\seed_0.pt,"[[52, 28, 1], [2, 80, 14], [2, 4, 90]]",1.0,1.0,1.0,0.8131868131868132,0.8042695473251028,0.8079590816272372
domain-adaptation,54D,S1_train_I_test_all,uda,dann,opensource-core,residual-d,linear,1,dann:residual-d:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\residual-d\linear\dann\seed_1.pt,"[[62, 16, 3], [6, 90, 0], [7, 15, 74]]",1.0,1.0,1.0,0.8278388278388278,0.8245884773662552,0.8266187373030558
domain-adaptation,54D,S1_train_I_test_all,uda,dann,opensource-core,residual-d,linear,2,dann:residual-d:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\residual-d\linear\dann\seed_2.pt,"[[56, 24, 1], [1, 91, 4], [20, 14, 62]]",1.0,1.0,1.0,0.7655677655677655,0.7617026748971193,0.7594952815671928
domain-adaptation,54D,S1_train_I_test_all,uda,dann,opensource-core,residual-d,linear,3,dann:residual-d:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\residual-d\linear\dann\seed_3.pt,"[[48, 32, 1], [0, 95, 1], [6, 18, 72]]",1.0,1.0,1.0,0.7875457875457875,0.777391975308642,0.7821838924597041
domain-adaptation,54D,S1_train_I_test_all,uda,dann,opensource-core,residual-d,linear,4,dann:residual-d:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\residual-d\linear\dann\seed_4.pt,"[[57, 21, 3], [1, 94, 1], [4, 23, 69]]",1.0,1.0,1.0,0.8058608058608059,0.80054012345679,0.8057298826529596
domain-adaptation,54D,S1_train_I_test_all,uda,source-only,opensource-core,fusion16,linear,0,source-only:fusion16:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\fusion16\linear\source-only\seed_0.pt,"[[68, 13, 0], [2, 94, 0], [16, 31, 49]]",1.0,1.0,1.0,0.7728937728937729,0.7763631687242798,0.7645507099564502
domain-adaptation,54D,S1_train_I_test_all,uda,source-only,opensource-core,fusion16,linear,1,source-only:fusion16:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\fusion16\linear\source-only\seed_1.pt,"[[72, 9, 0], [0, 95, 1], [1, 35, 60]]",1.0,1.0,1.0,0.8315018315018315,0.8344907407407408,0.8359689278512968
domain-adaptation,54D,S1_train_I_test_all,uda,source-only,opensource-core,fusion16,linear,2,source-only:fusion16:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\fusion16\linear\source-only\seed_2.pt,"[[68, 13, 0], [0, 96, 0], [14, 38, 44]]",1.0,1.0,1.0,0.7619047619047619,0.7659465020576132,0.7510169045274703
domain-adaptation,54D,S1_train_I_test_all,uda,source-only,opensource-core,fusion16,linear,3,source-only:fusion16:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\fusion16\linear\source-only\seed_3.pt,"[[67, 14, 0], [0, 95, 1], [13, 25, 58]]",1.0,1.0,1.0,0.8058608058608059,0.8069701646090536,0.8022573966472986
domain-adaptation,54D,S1_train_I_test_all,uda,source-only,opensource-core,fusion16,linear,4,source-only:fusion16:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\fusion16\linear\source-only\seed_4.pt,"[[68, 13, 0], [0, 96, 0], [6, 37, 53]]",1.0,1.0,1.0,0.7948717948717948,0.7971965020576132,0.7940723935213101
domain-adaptation,54D,S1_train_I_test_all,uda,dann,opensource-core,fusion16,linear,0,dann:fusion16:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\fusion16\linear\dann\seed_0.pt,"[[64, 15, 2], [1, 91, 4], [19, 18, 59]]",1.0,1.0,1.0,0.7838827838827839,0.7842078189300411,0.7786498525628961
domain-adaptation,54D,S1_train_I_test_all,uda,dann,opensource-core,fusion16,linear,1,dann:fusion16:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\fusion16\linear\dann\seed_1.pt,"[[62, 18, 1], [1, 88, 7], [3, 29, 64]]",1.0,1.0,1.0,0.7838827838827839,0.7829218106995884,0.7891156462585034
domain-adaptation,54D,S1_train_I_test_all,uda,dann,opensource-core,fusion16,linear,2,dann:fusion16:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\fusion16\linear\dann\seed_2.pt,"[[64, 17, 0], [2, 84, 10], [7, 39, 50]]",1.0,1.0,1.0,0.7252747252747253,0.7286522633744856,0.7280196263247111
domain-adaptation,54D,S1_train_I_test_all,uda,dann,opensource-core,fusion16,linear,3,dann:fusion16:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\fusion16\linear\dann\seed_3.pt,"[[65, 14, 2], [1, 91, 4], [5, 54, 37]]",1.0,1.0,1.0,0.706959706959707,0.7119341563786007,0.7004542496034132
domain-adaptation,54D,S1_train_I_test_all,uda,dann,opensource-core,fusion16,linear,4,dann:fusion16:linear,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\fusion16\linear\dann\seed_4.pt,"[[64, 16, 1], [2, 89, 5], [0, 13, 83]]",1.0,1.0,1.0,0.8644688644688645,0.8605967078189302,0.8666070991838682
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,residual-d,linear,0,source-only:residual-d:linear,54,20.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\residual-d\linear\source-only\seed_0.pt,"[[66, 15, 0], [5, 90, 1], [35, 17, 44]]",0.9666666666666668,0.9722222222222222,0.9721739130434782,0.7326007326007326,0.7368827160493828,0.7185613005043257
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,residual-d,linear,1,source-only:residual-d:linear,54,20.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\residual-d\linear\source-only\seed_1.pt,"[[65, 16, 0], [6, 88, 2], [27, 18, 51]]",0.9666666666666668,0.9722222222222222,0.9721739130434782,0.7472527472527473,0.7501286008230452,0.7393867303902565
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,residual-d,linear,2,source-only:residual-d:linear,54,30.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\residual-d\linear\source-only\seed_2.pt,"[[61, 20, 0], [3, 89, 4], [21, 19, 56]]",1.0,1.0,1.0,0.7545787545787546,0.7545010288065844,0.7491771113759066
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,residual-d,linear,3,source-only:residual-d:linear,54,20.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\residual-d\linear\source-only\seed_3.pt,"[[66, 15, 0], [1, 94, 1], [28, 28, 40]]",1.0,1.0,1.0,0.7326007326007326,0.7368827160493826,0.7136028528763717
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,residual-d,linear,4,source-only:residual-d:linear,54,30.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\residual-d\linear\source-only\seed_4.pt,"[[61, 20, 0], [3, 93, 0], [23, 25, 48]]",1.0,1.0,1.0,0.73992673992674,0.7406121399176954,0.7292429792429792
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,residual-d,linear,0,dann:residual-d:linear,54,280.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\residual-d\linear\dann\seed_0.pt,"[[55, 24, 2], [2, 80, 14], [9, 10, 77]]",1.0,1.0,1.0,0.7765567765567766,0.7714763374485597,0.7750062988158226
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,residual-d,linear,1,dann:residual-d:linear,54,330.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\residual-d\linear\dann\seed_1.pt,"[[63, 17, 1], [0, 90, 6], [10, 19, 67]]",1.0,1.0,1.0,0.8058608058608059,0.804398148148148,0.8057426410367587
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,residual-d,linear,2,dann:residual-d:linear,54,320.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\residual-d\linear\dann\seed_2.pt,"[[48, 32, 1], [1, 91, 4], [1, 22, 73]]",1.0,1.0,1.0,0.7765567765567766,0.7669753086419752,0.7756972030809107
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,residual-d,linear,3,dann:residual-d:linear,54,320.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\residual-d\linear\dann\seed_3.pt,"[[55, 23, 3], [5, 66, 25], [12, 4, 80]]",1.0,1.0,1.0,0.7362637362637363,0.7332818930041153,0.7338935574229691
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,residual-d,linear,4,dann:residual-d:linear,54,270.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\residual-d\linear\dann\seed_4.pt,"[[55, 26, 0], [2, 69, 25], [9, 5, 82]]",1.0,1.0,1.0,0.7545787545787546,0.7506430041152262,0.7534209085933224
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,fusion16,linear,0,source-only:fusion16:linear,54,90.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\fusion16\linear\source-only\seed_0.pt,"[[68, 13, 0], [1, 94, 1], [25, 28, 43]]",1.0,1.0,1.0,0.7509157509157509,0.7555298353909464,0.7350937950937951
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,fusion16,linear,1,source-only:fusion16:linear,54,50.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\fusion16\linear\source-only\seed_1.pt,"[[67, 13, 1], [1, 92, 3], [4, 25, 67]]",1.0,1.0,1.0,0.8278388278388278,0.8278034979423868,0.8307904983600962
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,fusion16,linear,2,source-only:fusion16:linear,54,50.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\fusion16\linear\source-only\seed_2.pt,"[[63, 18, 0], [1, 94, 1], [12, 19, 65]]",1.0,1.0,1.0,0.8131868131868132,0.8113425925925926,0.8110702463674083
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,fusion16,linear,3,source-only:fusion16:linear,54,40.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\fusion16\linear\source-only\seed_3.pt,"[[65, 16, 0], [2, 94, 0], [21, 35, 40]]",1.0,1.0,1.0,0.7289377289377289,0.7327674897119341,0.7125163503000945
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,fusion16,linear,4,source-only:fusion16:linear,54,50.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\fusion16\linear\source-only\seed_4.pt,"[[68, 13, 0], [1, 94, 1], [5, 27, 64]]",1.0,1.0,1.0,0.8278388278388278,0.8284465020576132,0.8299472383623856
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,fusion16,linear,0,dann:fusion16:linear,54,230.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\fusion16\linear\dann\seed_0.pt,"[[68, 13, 0], [3, 90, 3], [2, 46, 48]]",1.0,1.0,1.0,0.7545787545787546,0.7590020576131687,0.7569573283858998
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,fusion16,linear,1,dann:fusion16:linear,54,330.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\fusion16\linear\dann\seed_1.pt,"[[70, 7, 4], [1, 85, 10], [0, 20, 76]]",0.9666666666666668,0.9722222222222222,0.9721739130434782,0.8461538461538461,0.847093621399177,0.8518548749873028
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,fusion16,linear,2,dann:fusion16:linear,54,260.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\fusion16\linear\dann\seed_2.pt,"[[53, 28, 0], [3, 87, 6], [0, 19, 77]]",1.0,1.0,1.0,0.7948717948717948,0.7875514403292181,0.7968598541327957
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,fusion16,linear,3,dann:fusion16:linear,54,120.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\fusion16\linear\dann\seed_3.pt,"[[63, 18, 0], [0, 95, 1], [2, 20, 74]]",1.0,1.0,1.0,0.8498168498168498,0.8460648148148149,0.8527350325992112
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,fusion16,linear,4,dann:fusion16:linear,54,30.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\fusion16\linear\dann\seed_4.pt,"[[67, 13, 1], [3, 91, 2], [7, 26, 63]]",1.0,1.0,1.0,0.8095238095238095,0.8104423868312757,0.810396259371279
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,source-only,opensource-core,residual-d,linear,0,source-only:residual-d:linear,54,20.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\residual-d\linear\source-only\seed_0.pt,"[[66, 15, 0], [5, 90, 1], [35, 17, 44]]",0.9666666666666668,0.9722222222222222,0.9721739130434782,0.7326007326007326,0.7368827160493828,0.7185613005043257
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,source-only,opensource-core,residual-d,linear,1,source-only:residual-d:linear,54,30.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\residual-d\linear\source-only\seed_1.pt,"[[62, 19, 0], [3, 93, 0], [19, 24, 53]]",1.0,1.0,1.0,0.7619047619047619,0.7620884773662552,0.75488289513978
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,source-only,opensource-core,residual-d,linear,2,source-only:residual-d:linear,54,20.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\residual-d\linear\source-only\seed_2.pt,"[[63, 18, 0], [5, 88, 3], [36, 20, 40]]",0.9666666666666668,0.9722222222222222,0.9721739130434782,0.6996336996336996,0.7037037037037037,0.6831378140730658
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,source-only,opensource-core,residual-d,linear,3,source-only:residual-d:linear,54,20.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\residual-d\linear\source-only\seed_3.pt,"[[66, 15, 0], [1, 94, 1], [28, 28, 40]]",1.0,1.0,1.0,0.7326007326007326,0.7368827160493826,0.7136028528763717
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,source-only,opensource-core,residual-d,linear,4,source-only:residual-d:linear,54,40.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\residual-d\linear\source-only\seed_4.pt,"[[62, 19, 0], [3, 93, 0], [28, 19, 49]]",1.0,1.0,1.0,0.7472527472527473,0.7481995884773661,0.7359630023461103
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,dann,opensource-core,residual-d,linear,0,dann:residual-d:linear,54,20.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\residual-d\linear\dann\seed_0.pt,"[[66, 15, 0], [5, 90, 1], [35, 15, 46]]",0.9666666666666668,0.9722222222222222,0.9721739130434782,0.73992673992674,0.7438271604938271,0.727524109877051
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,dann,opensource-core,residual-d,linear,1,dann:residual-d:linear,54,30.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\residual-d\linear\dann\seed_1.pt,"[[64, 17, 0], [3, 93, 0], [19, 15, 62]]",1.0,1.0,1.0,0.8021978021978022,0.8015689300411523,0.7976353839088534
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,dann,opensource-core,residual-d,linear,2,dann:residual-d:linear,54,30.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\residual-d\linear\dann\seed_2.pt,"[[62, 19, 0], [3, 87, 6], [32, 14, 50]]",1.0,1.0,1.0,0.7289377289377289,0.7308384773662552,0.7200265019602691
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,dann,opensource-core,residual-d,linear,3,dann:residual-d:linear,54,320.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\residual-d\linear\dann\seed_3.pt,"[[60, 17, 4], [1, 94, 1], [0, 7, 89]]",1.0,1.0,1.0,0.8901098901098901,0.8823302469135803,0.8868057335651885
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,dann,opensource-core,residual-d,linear,4,dann:residual-d:linear,54,40.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\residual-d\linear\dann\seed_4.pt,"[[62, 19, 0], [5, 91, 0], [28, 15, 53]]",1.0,1.0,1.0,0.7545787545787546,0.7551440329218106,0.7464947540944382
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,source-only,opensource-core,fusion16,linear,0,source-only:fusion16:linear,54,140.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\fusion16\linear\source-only\seed_0.pt,"[[68, 13, 0], [1, 95, 0], [25, 24, 47]]",1.0,1.0,1.0,0.7692307692307693,0.7728909465020576,0.755939615939616
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,source-only,opensource-core,fusion16,linear,1,source-only:fusion16:linear,54,20.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\fusion16\linear\source-only\seed_1.pt,"[[69, 12, 0], [4, 64, 28], [14, 22, 60]]",1.0,1.0,1.0,0.706959706959707,0.7145061728395062,0.7111320996350132
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,source-only,opensource-core,fusion16,linear,2,source-only:fusion16:linear,54,20.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\fusion16\linear\source-only\seed_2.pt,"[[72, 9, 0], [10, 79, 7], [31, 6, 59]]",0.9666666666666668,0.9722222222222222,0.9721739130434782,0.7692307692307693,0.7754629629629629,0.7674140167779765
domain-adaptation,54D,S3_train_I_internal_20_10_test_all,uda,source-only,opensource-core,fusion16,linear,3,source-only:fusion16:linear,54,10.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\fusion16\linear\source-only\seed_3.pt,"[[76, 5, 0], [29, 49, 18], [31, 7, 58]]",0.8,0.8333333333333334,0.7936507936507936,0.6703296703296703,0.6842849794238682,0.6663610852667671
