family,feature_set,split,mode,method,method_family,representation,head,seed,model,input_dimensions,selected_epoch,selection_usage,label_usage,final_training,checkpoint,confusion_matrix,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
domain-adaptation,48D,S4_train_I_val_D1_2,semi,deep-coral,opensource-core,fusion16,linear,0,deep-coral:fusion16:linear,48,210.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\deep-coral\seed_0.pt,"[[63, 8, 2], [2, 82, 2], [1, 3, 82]]",1.0,1.0,1.0,0.926530612244898,0.9233301476053946,0.9253881031851148
domain-adaptation,48D,S4_train_I_val_D1_2,semi,deep-coral,opensource-core,fusion16,linear,1,deep-coral:fusion16:linear,48,150.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\deep-coral\seed_1.pt,"[[54, 18, 1], [2, 83, 1], [1, 9, 76]]",1.0,1.0,1.0,0.8693877551020408,0.8628544122331953,0.8681790915240394
domain-adaptation,48D,S4_train_I_val_D1_2,semi,deep-coral,opensource-core,fusion16,linear,2,deep-coral:fusion16:linear,48,230.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\deep-coral\seed_2.pt,"[[65, 8, 0], [7, 76, 3], [2, 7, 77]]",1.0,1.0,1.0,0.889795918367347,0.88982690878199,0.890273882338995
domain-adaptation,48D,S4_train_I_val_D1_2,semi,deep-coral,opensource-core,fusion16,linear,3,deep-coral:fusion16:linear,48,10.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\deep-coral\seed_3.pt,"[[64, 9, 0], [1, 85, 0], [9, 22, 55]]",0.8793103448275862,0.8852813852813853,0.8731566536444585,0.8326530612244898,0.8348731018371032,0.8308247672357335
domain-adaptation,48D,S4_train_I_val_D1_2,semi,deep-coral,opensource-core,fusion16,linear,4,deep-coral:fusion16:linear,48,270.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\deep-coral\seed_4.pt,"[[55, 17, 1], [4, 82, 0], [3, 11, 72]]",1.0,1.0,1.0,0.8530612244897959,0.8480407773176171,0.8524032953502854
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd,opensource-core,fusion16,linear,0,mk-mmd:fusion16:linear,48,150.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd\seed_0.pt,"[[59, 12, 2], [0, 86, 0], [0, 4, 82]]",1.0,1.0,1.0,0.926530612244898,0.9205691833917384,0.9245129644378706
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd,opensource-core,fusion16,linear,1,mk-mmd:fusion16:linear,48,90.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd\seed_1.pt,"[[63, 9, 1], [3, 83, 0], [3, 10, 73]]",1.0,1.0,1.0,0.8938775510204081,0.89232239566741,0.8942675556887424
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd,opensource-core,fusion16,linear,2,mk-mmd:fusion16:linear,48,320.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd\seed_2.pt,"[[62, 11, 0], [6, 75, 5], [0, 6, 80]]",1.0,1.0,1.0,0.8857142857142857,0.8838802166294998,0.8859339226489471
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd,opensource-core,fusion16,linear,3,mk-mmd:fusion16:linear,48,70.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd\seed_3.pt,"[[61, 11, 1], [2, 79, 5], [4, 6, 76]]",1.0,1.0,1.0,0.8816326530612245,0.8793140065838377,0.8814407814407814
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd,opensource-core,fusion16,linear,4,mk-mmd:fusion16:linear,48,340.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd\seed_4.pt,"[[62, 10, 1], [1, 84, 1], [0, 7, 79]]",1.0,1.0,1.0,0.9183673469387756,0.9148879685674842,0.918756070746208
domain-adaptation,48D,S4_train_I_val_D1_2,semi,c-dann,project-extension,fusion16,linear,0,c-dann:fusion16:linear,48,110.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\c-dann\seed_0.pt,"[[66, 7, 0], [0, 86, 0], [4, 10, 72]]",0.9827586206896552,0.9848484848484848,0.9807538091419408,0.9142857142857144,0.9137729637888924,0.9148407460643748
domain-adaptation,48D,S4_train_I_val_D1_2,semi,c-dann,project-extension,fusion16,linear,1,c-dann:fusion16:linear,48,310.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\c-dann\seed_1.pt,"[[54, 18, 1], [4, 77, 5], [3, 12, 71]]",1.0,1.0,1.0,0.8244897959183674,0.8202187533184667,0.8250210848551355
domain-adaptation,48D,S4_train_I_val_D1_2,semi,c-dann,project-extension,fusion16,linear,2,c-dann:fusion16:linear,48,360.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\c-dann\seed_2.pt,"[[56, 16, 1], [4, 78, 4], [0, 24, 62]]",1.0,1.0,1.0,0.8,0.7983434214718063,0.8057562206169017
domain-adaptation,48D,S4_train_I_val_D1_2,semi,c-dann,project-extension,fusion16,linear,3,c-dann:fusion16:linear,48,10.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\c-dann\seed_3.pt,"[[65, 8, 0], [1, 85, 0], [7, 25, 54]]",0.8620689655172413,0.8701298701298702,0.8565279770444763,0.8326530612244898,0.835563342890517,0.8317242878886715
domain-adaptation,48D,S4_train_I_val_D1_2,semi,c-dann,project-extension,fusion16,linear,4,c-dann:fusion16:linear,48,200.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\c-dann\seed_4.pt,"[[68, 4, 1], [1, 81, 4], [0, 9, 77]]",1.0,1.0,1.0,0.9224489795918368,0.9229053838802166,0.9248043818466352
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan,opensource-core,fusion16,linear,0,cdan:fusion16:linear,48,130.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\cdan\seed_0.pt,"[[67, 6, 0], [1, 83, 2], [0, 6, 80]]",1.0,1.0,1.0,0.9387755102040816,0.9377190187957948,0.9399542113777448
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan,opensource-core,fusion16,linear,1,cdan:fusion16:linear,48,100.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\cdan\seed_1.pt,"[[71, 2, 0], [6, 71, 9], [4, 15, 67]]",0.9482758620689656,0.9545454545454546,0.943351691581432,0.8530612244897959,0.8590846341722417,0.8551101233093571
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan,opensource-core,fusion16,linear,2,cdan:fusion16:linear,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\cdan\seed_2.pt,"[[70, 3, 0], [4, 80, 2], [3, 20, 63]]",0.9482758620689656,0.9545454545454546,0.9441169816263588,0.8693877551020408,0.8738982690878198,0.871443755328965
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan,opensource-core,fusion16,linear,3,cdan:fusion16:linear,48,320.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\cdan\seed_3.pt,"[[60, 13, 0], [2, 82, 2], [1, 24, 61]]",1.0,1.0,1.0,0.8285714285714286,0.8282361686311989,0.8337149624950652
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan,opensource-core,fusion16,linear,4,cdan:fusion16:linear,48,270.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\cdan\seed_4.pt,"[[63, 9, 1], [0, 84, 2], [1, 23, 62]]",1.0,1.0,1.0,0.8530612244897959,0.8535627057449293,0.8575277501646813
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan+c-dann,project-extension,fusion16,linear,0,cdan+c-dann:fusion16:linear,48,230.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\cdan+c-dann\seed_0.pt,"[[70, 3, 0], [2, 75, 9], [0, 14, 72]]",1.0,1.0,1.0,0.8857142857142857,0.8894021450568123,0.8901631065648633
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan+c-dann,project-extension,fusion16,linear,1,cdan+c-dann:fusion16:linear,48,140.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\cdan+c-dann\seed_1.pt,"[[60, 13, 0], [3, 79, 4], [1, 13, 72]]",1.0,1.0,1.0,0.8612244897959184,0.8592439205691834,0.8640088095126884
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan+c-dann,project-extension,fusion16,linear,2,cdan+c-dann:fusion16:linear,48,150.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\cdan+c-dann\seed_2.pt,"[[70, 3, 0], [6, 75, 5], [4, 33, 49]]",0.9655172413793104,0.9696969696969696,0.961904761904762,0.7918367346938775,0.8002548582351068,0.7921513331785054
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan+c-dann,project-extension,fusion16,linear,3,cdan+c-dann:fusion16:linear,48,300.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\cdan+c-dann\seed_3.pt,"[[69, 3, 1], [0, 78, 8], [2, 9, 75]]",1.0,1.0,1.0,0.9061224489795918,0.9080917489646384,0.9090166369578134
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan+c-dann,project-extension,fusion16,linear,4,cdan+c-dann:fusion16:linear,48,400.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\cdan+c-dann\seed_4.pt,"[[68, 5, 0], [8, 77, 1], [1, 27, 58]]",1.0,1.0,1.0,0.8285714285714286,0.8337580970585111,0.8321367521367522
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc,project-extension,fusion16,linear,0,mk-mmd+lc:fusion16:linear,48,180.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+lc\seed_0.pt,"[[60, 12, 1], [0, 84, 2], [0, 4, 82]]",1.0,1.0,1.0,0.9224489795918368,0.9173834554529045,0.9215152576782458
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc,project-extension,fusion16,linear,1,mk-mmd+lc:fusion16:linear,48,330.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+lc\seed_1.pt,"[[41, 29, 3], [3, 83, 0], [0, 5, 81]]",1.0,1.0,1.0,0.8367346938775511,0.8228735266008282,0.8238432891576908
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc,project-extension,fusion16,linear,2,mk-mmd+lc:fusion16:linear,48,80.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+lc\seed_2.pt,"[[59, 13, 1], [7, 73, 6], [3, 12, 71]]",1.0,1.0,1.0,0.8285714285714286,0.8275459275777849,0.8301059449663694
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc,project-extension,fusion16,linear,3,mk-mmd+lc:fusion16:linear,48,140.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+lc\seed_3.pt,"[[62, 9, 2], [5, 78, 3], [3, 14, 69]]",1.0,1.0,1.0,0.8530612244897959,0.8528724646915152,0.8546191553544494
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc,project-extension,fusion16,linear,4,mk-mmd+lc:fusion16:linear,48,290.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+lc\seed_4.pt,"[[62, 9, 2], [3, 82, 1], [0, 7, 79]]",1.0,1.0,1.0,0.9102040816326532,0.9071360305829882,0.910110420979986
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+cdan,project-extension,fusion16,linear,0,mk-mmd+cdan:fusion16:linear,48,280.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+cdan\seed_0.pt,"[[58, 15, 0], [2, 81, 3], [0, 22, 64]]",1.0,1.0,1.0,0.8285714285714286,0.8268556865243708,0.8342998017920619
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+cdan,project-extension,fusion16,linear,1,mk-mmd+cdan:fusion16:linear,48,380.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+cdan\seed_1.pt,"[[55, 17, 1], [3, 80, 3], [5, 14, 67]]",1.0,1.0,1.0,0.8244897959183674,0.8209089943718807,0.8248364850806306
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+cdan,project-extension,fusion16,linear,2,mk-mmd+cdan:fusion16:linear,48,130.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+cdan\seed_2.pt,"[[68, 5, 0], [8, 76, 2], [5, 29, 52]]",1.0,1.0,1.0,0.8,0.8066263141127749,0.8004947433518862
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+cdan,project-extension,fusion16,linear,3,mk-mmd+cdan:fusion16:linear,48,200.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+cdan\seed_3.pt,"[[58, 14, 1], [2, 80, 4], [1, 12, 73]]",1.0,1.0,1.0,0.8612244897959184,0.8578634384623554,0.8630829591878008
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+cdan,project-extension,fusion16,linear,4,mk-mmd+cdan:fusion16:linear,48,260.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+cdan\seed_4.pt,"[[63, 10, 0], [5, 74, 7], [4, 24, 58]]",1.0,1.0,1.0,0.7959183673469388,0.7992991398534565,0.8000213452364416
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc+cdan,project-extension,fusion16,linear,0,mk-mmd+lc+cdan:fusion16:linear,48,210.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+lc+cdan\seed_0.pt,"[[65, 8, 0], [2, 83, 1], [0, 15, 71]]",0.9827586206896552,0.9848484848484848,0.9807538091419408,0.8938775510204081,0.8937028777742381,0.8972963130399839
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc+cdan,project-extension,fusion16,linear,1,mk-mmd+lc+cdan:fusion16:linear,48,340.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+lc+cdan\seed_1.pt,"[[51, 21, 1], [4, 74, 8], [6, 6, 74]]",1.0,1.0,1.0,0.8122448979591836,0.8065201231814804,0.8094591750295134
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc+cdan,project-extension,fusion16,linear,2,mk-mmd+lc+cdan:fusion16:linear,48,170.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+lc+cdan\seed_2.pt,"[[66, 7, 0], [2, 79, 5], [3, 25, 58]]",1.0,1.0,1.0,0.8285714285714286,0.832377614951683,0.8324068711507815
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc+cdan,project-extension,fusion16,linear,3,mk-mmd+lc+cdan:fusion16:linear,48,110.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+lc+cdan\seed_3.pt,"[[55, 16, 2], [2, 81, 3], [5, 17, 64]]",1.0,1.0,1.0,0.8163265306122449,0.8131570563873846,0.816873755475906
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc+cdan,project-extension,fusion16,linear,4,mk-mmd+lc+cdan:fusion16:linear,48,320.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\linear\mk-mmd+lc+cdan\seed_4.pt,"[[68, 5, 0], [1, 81, 4], [0, 10, 76]]",1.0,1.0,1.0,0.9183673469387756,0.9190294148879684,0.921173006528513
domain-adaptation,48D,S4_train_I_val_D1_2,semi,source-only,opensource-core,fusion16,mlp,0,source-only:fusion16:mlp,48,380.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\source-only\seed_0.pt,"[[61, 12, 0], [6, 76, 4], [4, 27, 55]]",1.0,1.0,1.0,0.7836734693877551,0.7862907507698843,0.7873539391166772
domain-adaptation,48D,S4_train_I_val_D1_2,semi,source-only,opensource-core,fusion16,mlp,1,source-only:fusion16:mlp,48,250.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\source-only\seed_1.pt,"[[63, 10, 0], [5, 80, 1], [7, 28, 51]]",1.0,1.0,1.0,0.7918367346938775,0.7954231708612084,0.7915985038747188
domain-adaptation,48D,S4_train_I_val_D1_2,semi,source-only,opensource-core,fusion16,mlp,2,source-only:fusion16:mlp,48,340.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\source-only\seed_2.pt,"[[60, 12, 1], [4, 78, 4], [5, 18, 63]]",1.0,1.0,1.0,0.8204081632653061,0.8204842306467027,0.8224586506857453
domain-adaptation,48D,S4_train_I_val_D1_2,semi,source-only,opensource-core,fusion16,mlp,3,source-only:fusion16:mlp,48,350.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\source-only\seed_3.pt,"[[67, 6, 0], [1, 85, 0], [2, 32, 52]]",1.0,1.0,1.0,0.8326530612244898,0.8369438249973452,0.8346944182184458
domain-adaptation,48D,S4_train_I_val_D1_2,semi,source-only,opensource-core,fusion16,mlp,4,source-only:fusion16:mlp,48,280.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\source-only\seed_4.pt,"[[62, 9, 2], [2, 82, 2], [0, 28, 58]]",1.0,1.0,1.0,0.8244897959183674,0.825740681745779,0.8296310909449596
domain-adaptation,48D,S4_train_I_val_D1_2,semi,dann,opensource-core,fusion16,mlp,0,dann:fusion16:mlp,48,290.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\dann\seed_0.pt,"[[57, 15, 1], [0, 85, 1], [3, 17, 66]]",1.0,1.0,1.0,0.8489795918367347,0.8455452904321971,0.8505747126436781
domain-adaptation,48D,S4_train_I_val_D1_2,semi,dann,opensource-core,fusion16,mlp,1,dann:fusion16:mlp,48,130.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\dann\seed_1.pt,"[[65, 7, 1], [1, 81, 4], [1, 8, 77]]",1.0,1.0,1.0,0.9102040816326532,0.9092067537432303,0.9117826617826618
domain-adaptation,48D,S4_train_I_val_D1_2,semi,dann,opensource-core,fusion16,mlp,2,dann:fusion16:mlp,48,70.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\dann\seed_2.pt,"[[65, 8, 0], [5, 80, 1], [6, 14, 66]]",1.0,1.0,1.0,0.8612244897959184,0.8626951258362535,0.8620973831009865
domain-adaptation,48D,S4_train_I_val_D1_2,semi,dann,opensource-core,fusion16,mlp,3,dann:fusion16:mlp,48,290.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\dann\seed_3.pt,"[[63, 10, 0], [3, 82, 1], [0, 26, 60]]",1.0,1.0,1.0,0.8367346938775511,0.8380588297759372,0.8422409731278603
domain-adaptation,48D,S4_train_I_val_D1_2,semi,dann,opensource-core,fusion16,mlp,4,dann:fusion16:mlp,48,260.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\dann\seed_4.pt,"[[67, 5, 1], [2, 80, 4], [2, 12, 72]]",1.0,1.0,1.0,0.8938775510204081,0.8950833598810662,0.8961026927561173
domain-adaptation,48D,S4_train_I_val_D1_2,semi,deep-coral,opensource-core,fusion16,mlp,0,deep-coral:fusion16:mlp,48,200.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\deep-coral\seed_0.pt,"[[66, 7, 0], [2, 82, 2], [3, 14, 69]]",1.0,1.0,1.0,0.8857142857142857,0.886641180843156,0.8877908087037598
domain-adaptation,48D,S4_train_I_val_D1_2,semi,deep-coral,opensource-core,fusion16,mlp,1,deep-coral:fusion16:mlp,48,170.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\deep-coral\seed_1.pt,"[[53, 12, 8], [6, 79, 1], [1, 15, 70]]",1.0,1.0,1.0,0.8244897959183674,0.8195285122650526,0.822797998784841
domain-adaptation,48D,S4_train_I_val_D1_2,semi,deep-coral,opensource-core,fusion16,mlp,2,deep-coral:fusion16:mlp,48,400.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\deep-coral\seed_2.pt,"[[64, 9, 0], [3, 80, 3], [2, 12, 72]]",1.0,1.0,1.0,0.8816326530612245,0.8813847297440799,0.883811120618152
domain-adaptation,48D,S4_train_I_val_D1_2,semi,deep-coral,opensource-core,fusion16,mlp,3,deep-coral:fusion16:mlp,48,400.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\deep-coral\seed_3.pt,"[[54, 18, 1], [0, 84, 2], [0, 10, 76]]",1.0,1.0,1.0,0.8734693877551021,0.8667303812254433,0.8733635568281238
domain-adaptation,48D,S4_train_I_val_D1_2,semi,deep-coral,opensource-core,fusion16,mlp,4,deep-coral:fusion16:mlp,48,80.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\deep-coral\seed_4.pt,"[[56, 16, 1], [3, 78, 5], [1, 11, 74]]",1.0,1.0,1.0,0.8489795918367347,0.8448550493787831,0.8501418183065687
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd,opensource-core,fusion16,mlp,0,mk-mmd:fusion16:mlp,48,220.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd\seed_0.pt,"[[61, 10, 2], [0, 82, 4], [0, 7, 79]]",1.0,1.0,1.0,0.9061224489795918,0.9025698205373262,0.906970285289217
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd,opensource-core,fusion16,mlp,1,mk-mmd:fusion16:mlp,48,220.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd\seed_1.pt,"[[66, 6, 1], [1, 80, 5], [4, 24, 58]]",1.0,1.0,1.0,0.8326530612244898,0.8362535839439311,0.8354421768707483
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd,opensource-core,fusion16,mlp,2,mk-mmd:fusion16:mlp,48,80.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd\seed_2.pt,"[[68, 5, 0], [0, 85, 1], [0, 6, 80]]",1.0,1.0,1.0,0.9510204081632652,0.9500371668259532,0.9522295911644872
