split,description,task,variant,lambda,conditional_alignment_strength,seed,classifier_label_usage,domain_label_usage,model_selection_labels,selection_status,best_epoch,feature_extractor_objective,condition_map,classifier_train_n,source_train_n,source_val_n,target_labeled_train_n,target_domain_n,target_validation_n,target_test_n,train_test_accuracy_gap,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,domain_discriminator_accuracy,L_last,Ld_last,Ld_cdan_last,Lc_last,backward_loss_scalar_last
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.5,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,380,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.07804878048780484,1.0,1.0,0.9219512195121952,1.0,1.0,0.9213056114464565,1.0,1.0,0.9226857794893739,0.900990099009901,0.0011304916115477681,0.31962281465530396,0.31690293550491333,0.010030142962932587,0.6426712870597839
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.5,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,215,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.08780487804878045,1.0,0.975,0.9121951219512195,1.0,0.9777777777777779,0.9113197704747001,1.0,0.9777530589543938,0.9130978007854623,0.900990099009901,0.0015153049025684595,0.3121786415576935,0.29664862155914307,0.009280938655138016,0.6149830222129822
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.5,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,300,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.07317073170731703,1.0,0.975,0.926829268292683,1.0,0.9777777777777779,0.9260004471272077,1.0,0.9777530589543938,0.9281910009182738,0.900990099009901,0.0024492426309734583,0.3181646764278412,0.3156341314315796,0.017570236697793007,0.6450331807136536
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.05,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,225,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.07804878048780484,1.0,0.975,0.9219512195121952,1.0,0.9777777777777779,0.9207094418362024,1.0,0.9777530589543938,0.9229649435531789,0.900990099009901,0.00026901092496700585,0.327837198972702,0.31610700488090515,0.3067980110645294,0.6595531105995178
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.05,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,350,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.08780487804878045,1.0,1.0,0.9121951219512195,1.0,1.0,0.9095312616439378,1.0,1.0,0.9114737114737115,0.900990099009901,0.0031830021180212498,0.3165781497955322,0.315962553024292,0.16339896619319916,0.6438936591148376
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.05,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,300,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.10243902439024388,1.0,0.975,0.8975609756097561,1.0,0.9777777777777779,0.89485058499143,1.0,0.9777530589543938,0.8985466479137365,0.9042904290429042,0.0007417888846248388,0.30529484152793884,0.3002138137817383,0.1291300654411316,0.6127068996429443
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.05,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,135,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.08292682926829265,1.0,0.975,0.9170731707317074,1.0,0.9777777777777779,0.914226097324689,1.0,0.9777530589543938,0.9165290047642989,0.8943894389438944,0.0013414938002824783,0.33748525381088257,0.3385331928730011,0.40383753180503845,0.6975517868995667
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.05,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,395,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.0536585365853659,1.0,1.0,0.9463414634146341,1.0,1.0,0.9447797898502124,1.0,1.0,0.9462963109698924,0.900990099009901,0.0008210005471482873,0.3281453847885132,0.3397706151008606,0.11201789230108261,0.6743378639221191
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.2,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,320,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.09756097560975607,1.0,0.975,0.9024390243902439,1.0,0.9777777777777779,0.9025262687234518,1.0,0.9777530589543938,0.9034802593778215,0.900990099009901,0.00494255730882287,0.32152295112609863,0.32340946793556213,0.06340118497610092,0.6625552177429199
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.2,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,245,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.0536585365853659,1.0,1.0,0.9463414634146341,1.0,1.0,0.9447797898502124,1.0,1.0,0.9460638948475056,0.900990099009901,0.0007086356054060161,0.32236921787261963,0.3065895140171051,0.008704164996743202,0.6314082145690918
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.2,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,190,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.08780487804878045,1.0,0.975,0.9121951219512195,1.0,0.9777777777777779,0.9125121096952084,1.0,0.9777530589543938,0.9135595587208489,0.900990099009901,0.002257509157061577,0.3173756003379822,0.32804611325263977,0.053818296641111374,0.6584428548812866
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.2,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,265,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.06829268292682922,1.0,1.0,0.9317073170731708,1.0,1.0,0.9295029435874507,1.0,1.0,0.9305489031516428,0.900990099009901,0.0006520102033391595,0.32320401072502136,0.32061585783958435,0.033821072429418564,0.6512361168861389
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.2,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,255,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.07804878048780484,1.0,1.0,0.9219512195121952,1.0,1.0,0.9213056114464565,1.0,1.0,0.9219760494801946,0.900990099009901,0.00041673408122733235,0.3339361548423767,0.3293396234512329,0.020988501608371735,0.667890191078186
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.5,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,300,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.08292682926829265,1.0,0.975,0.9170731707317074,1.0,0.9777777777777779,0.9166107757657054,1.0,0.9777530589543938,0.9183018441134801,0.900990099009901,0.002165496116504073,0.3267025947570801,0.3117336332798004,0.011204789392650127,0.6462041735649109
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.5,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,205,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.05853658536585371,1.0,1.0,0.9414634146341463,1.0,1.0,0.9406811237797154,1.0,1.0,0.9422923665003311,0.900990099009901,0.0020264405757188797,0.32434746623039246,0.32118064165115356,0.024809787049889565,0.6599594354629517
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.5,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,215,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.06341463414634141,1.0,1.0,0.9365853658536586,1.0,1.0,0.93539011848871,1.0,1.0,0.9373688337995256,0.900990099009901,0.0016456968151032925,0.31739571690559387,0.30403193831443787,0.013120082207024097,0.629633367061615
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.5,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,240,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.04878048780487809,1.0,1.0,0.9512195121951219,1.0,1.0,0.9500707951412176,1.0,1.0,0.9508239050921977,0.900990099009901,0.007997649721801281,0.32508325576782227,0.32165130972862244,0.02646431140601635,0.6679643988609314
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.5,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,395,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.08292682926829265,1.0,1.0,0.9170731707317074,1.0,1.0,0.9172069453759594,1.0,1.0,0.918531282467121,0.900990099009901,0.0011815172620117664,0.3186982274055481,0.31636229157447815,0.0029276947025209665,0.6377058625221252
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.05,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,290,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.09268292682926826,1.0,1.0,0.9073170731707317,1.0,1.0,0.9048364259631865,1.0,1.0,0.9070719609559429,0.8976897689768977,0.003546016523614526,0.32421910762786865,0.3295998275279999,0.8534862995147705,0.700039267539978
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.05,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,280,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.13170731707317074,1.0,0.95,0.8682926829268293,1.0,0.9555555555555556,0.8696624189581935,1.0,0.9553571428571429,0.8707215708610677,0.9075907590759076,0.001891213352791965,0.29628345370292664,0.2845754623413086,0.5500369071960449,0.6102519631385803
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.05,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,245,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.09756097560975607,1.0,0.975,0.9024390243902439,1.0,0.9777777777777779,0.9019300991131978,1.0,0.9777530589543938,0.9031111111111111,0.8943894389438944,0.002433412941172719,0.35605400800704956,0.41338324546813965,0.39557409286499023,0.7916494011878967
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.05,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,255,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.10731707317073169,1.0,0.95,0.8926829268292683,1.0,0.9555555555555556,0.8913480885311871,1.0,0.9553571428571429,0.8923471890913398,0.9042904290429042,0.0014979621628299356,0.3088216185569763,0.28830239176750183,0.3305051624774933,0.6151472330093384
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.05,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,355,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.09268292682926826,1.0,0.975,0.9073170731707317,1.0,0.9777777777777779,0.9048364259631866,1.0,0.9777530589543938,0.9059812378833417,0.8976897689768977,0.0002840318193193525,0.3099057972431183,0.31328997015953064,0.1811947077512741,0.6325395703315735
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.2,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,230,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.07317073170731703,1.0,1.0,0.926829268292683,1.0,1.0,0.9254042775169536,1.0,1.0,0.9269841269841269,0.900990099009901,0.0034723926801234484,0.3281925618648529,0.31815773248672485,0.0949912890791893,0.6688209772109985
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.2,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,195,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.08292682926829265,1.0,1.0,0.9170731707317074,1.0,1.0,0.9148222669349431,1.0,1.0,0.9164929887138498,0.900990099009901,0.0007450309349223971,0.32567328214645386,0.30128344893455505,0.056499775499105453,0.639001727104187
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.2,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,250,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.09268292682926826,1.0,0.975,0.9073170731707317,1.0,0.9777777777777779,0.9036440867426783,1.0,0.9777530589543938,0.9060904612628752,0.8976897689768977,0.0028036052826792,0.31034544110298157,0.3046796917915344,0.09682139754295349,0.6371930241584778
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.2,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,245,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.07317073170731703,1.0,0.975,0.926829268292683,1.0,0.9777777777777779,0.9254042775169536,1.0,0.9777530589543938,0.926457689226138,0.900990099009901,0.003585999831557274,0.3160250186920166,0.31332260370254517,0.05166033282876015,0.6432656645774841
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.2,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,385,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.07804878048780484,1.0,0.975,0.9219512195121952,1.0,0.9777777777777779,0.9207094418362024,1.0,0.9777530589543938,0.9229649435531789,0.900990099009901,0.0007389686652459204,0.32355234026908875,0.33948811888694763,0.0842055082321167,0.680620551109314
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,390,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.0536585365853659,1.0,1.0,0.9463414634146341,1.0,1.0,0.9453759594604665,1.0,1.0,0.9469312815541056,0.900990099009901,0.004385824780911207,0.3297109007835388,0.3202037811279297,0.014766096137464046,0.6616835594177246
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,330,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.04878048780487809,1.0,1.0,0.9512195121951219,1.0,1.0,0.9494746255309635,1.0,1.0,0.9515873015873016,0.900990099009901,0.0011824463726952672,0.3359375,0.3368883430957794,0.026066692546010017,0.6870415806770325
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,315,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.06341463414634141,1.0,1.0,0.9365853658536586,1.0,1.0,0.9341977792682018,1.0,1.0,0.9363029183304526,0.900990099009901,0.004458359442651272,0.3174419701099396,0.3023461699485779,0.026546752080321312,0.6375198364257812
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,260,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.06829268292682922,1.0,1.0,0.9317073170731708,1.0,1.0,0.9289067739771966,1.0,1.0,0.9302646708187291,0.900990099009901,0.0010830216342583299,0.3255942761898041,0.30930325388908386,0.05835064873099327,0.6651558876037598
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,195,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",58,30,0,28,273,40,205,0.05853658536585371,1.0,1.0,0.9414634146341463,1.0,1.0,0.9400849541694613,1.0,1.0,0.9413338396944955,0.9042904290429042,0.002518114633858204,0.3341694176197052,0.3231593370437622,0.1087004542350769,0.7141971588134766
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.05,,0,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,15,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.16016260162601625,0.8333333333333334,0.9230769230769231,0.6731707317073171,0.8611111111111112,0.9333333333333332,0.6806766525076383,0.8257575757575757,0.9333333333333332,0.6711111111111112,0.900990099009901,0.4818646311759949,0.0,0.3574918210506439,0.0,0.8393564224243164
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.05,,1,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,25,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.2878048780487805,1.0,0.8846153846153846,0.7121951219512195,1.0,0.9,0.7158506595126313,1.0,0.899749373433584,0.7175857289743076,0.900990099009901,0.09243243932723999,0.0,0.31972581148147583,0.0,0.4121582508087158
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.05,,2,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,150,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.20975609756097557,1.0,0.8461538461538461,0.7902439024390244,1.0,0.8666666666666666,0.7921603696251583,1.0,0.8653198653198654,0.7937117675668298,0.9108910891089109,0.0017666090279817581,0.0,0.2506958842277527,0.0,0.2524625062942505
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.05,,3,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,20,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.3317073170731707,1.0,0.8076923076923077,0.6682926829268293,1.0,0.8333333333333334,0.6730009687756167,1.0,0.8294970161977835,0.6758199847444698,0.900990099009901,0.10089857876300812,0.0,0.3249368965625763,0.0,0.4258354902267456
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.05,,4,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,30,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.30243902439024395,1.0,0.8846153846153846,0.697560975609756,1.0,0.9,0.7011699828601237,1.0,0.899749373433584,0.7043638277183062,0.900990099009901,0.03555252030491829,0.0,0.3159793019294739,0.0,0.35153183341026306
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.2,,0,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,15,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.12195121951219512,0.8,0.9230769230769231,0.6780487804878049,0.8333333333333334,0.9333333333333332,0.6853714881883896,0.7937356760886173,0.9333333333333332,0.6751515151515152,0.900990099009901,0.47382110357284546,0.0,0.3717338442802429,0.0,0.8455549478530884
