epoch,class_loss,coral_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,split,task,variant,lambda,seed
80,0.0003514706331770867,0.0,0.0003514706331770867,1.0,0.8846153846153846,0.7705627705627706,1.0,0.8777777777777778,0.7733047056718555,1.0,0.886762360446571,0.7783045587393413,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
90,0.0005813235184177756,0.0,0.0005813235184177756,1.0,0.8846153846153846,0.7748917748917749,1.0,0.8777777777777778,0.7774199320093039,1.0,0.886762360446571,0.7822506965364108,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
100,0.0005248707020655274,0.0,0.0005248707020655274,1.0,0.8846153846153846,0.7748917748917749,1.0,0.8777777777777778,0.7774199320093039,1.0,0.886762360446571,0.7819751580400668,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
110,0.0002661774924490601,0.0,0.0002661774924490601,1.0,0.8846153846153846,0.7792207792207793,1.0,0.8777777777777778,0.7815351583467525,1.0,0.886762360446571,0.7859050130326727,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
120,0.0005728404503315687,0.0,0.0005728404503315687,1.0,0.8846153846153846,0.7792207792207793,1.0,0.8777777777777778,0.7815351583467525,1.0,0.886762360446571,0.7859050130326727,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
130,0.0005445074639283121,0.0,0.0005445074639283121,1.0,0.9230769230769231,0.7792207792207793,1.0,0.9111111111111111,0.7815351583467525,1.0,0.9204906204906204,0.7855619547242972,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
140,0.0004030470154248178,0.0,0.0004030470154248178,1.0,0.8846153846153846,0.7748917748917749,1.0,0.8777777777777778,0.777419932009304,1.0,0.8759398496240601,0.7786220871327254,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
150,0.0004920793580822647,0.0,0.0004920793580822647,1.0,0.8461538461538461,0.7835497835497836,1.0,0.8444444444444444,0.785650384684201,1.0,0.8444444444444446,0.7859677325918201,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
160,0.003584865015000105,0.0,0.003584865015000105,1.0,0.8461538461538461,0.7835497835497836,1.0,0.8444444444444444,0.785650384684201,1.0,0.8564593301435407,0.7870059183492019,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
170,0.00026300371973775327,0.0,0.00026300371973775327,1.0,0.8076923076923077,0.7878787878787878,1.0,0.8111111111111112,0.7897656110216497,1.0,0.8231591275069535,0.7924412079450839,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
180,0.000439519266365096,0.0,0.000439519266365096,1.0,0.8076923076923077,0.7878787878787878,1.0,0.8111111111111112,0.7897656110216497,1.0,0.8231591275069535,0.7924412079450839,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
190,0.00011242133768973872,0.0,0.00011242133768973872,1.0,0.8076923076923077,0.7792207792207793,1.0,0.8111111111111112,0.7815351583467525,1.0,0.8231591275069535,0.7834959491752637,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
200,0.00020271175890229642,0.0,0.00020271175890229642,1.0,0.8076923076923077,0.7792207792207793,1.0,0.8111111111111112,0.7815351583467525,1.0,0.8231591275069535,0.782795748064066,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
210,0.0006510817329399288,0.0,0.0006510817329399288,1.0,0.8076923076923077,0.7792207792207793,1.0,0.8111111111111112,0.7815351583467525,1.0,0.8231591275069535,0.7813634898515837,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
220,0.00019484320364426821,0.0,0.00019484320364426821,1.0,0.8076923076923077,0.7792207792207793,1.0,0.8111111111111112,0.7815351583467525,1.0,0.8231591275069535,0.782795748064066,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
230,0.0002614411059767008,0.0,0.0002614411059767008,1.0,0.8076923076923077,0.7792207792207793,1.0,0.8111111111111112,0.7815351583467525,1.0,0.8231591275069535,0.7817941024959368,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
240,0.0002885243739001453,0.0,0.0002885243739001453,1.0,0.8076923076923077,0.7792207792207793,1.0,0.8111111111111112,0.7822508498837001,1.0,0.8231591275069535,0.7816323502003811,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
250,0.00011006529530277476,0.0,0.00011006529530277476,1.0,0.8076923076923077,0.7792207792207793,1.0,0.8111111111111112,0.7815351583467525,1.0,0.8231591275069535,0.7817941024959368,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
260,0.00013884820509701967,0.0,0.00013884820509701967,1.0,0.7692307692307693,0.7792207792207793,1.0,0.7555555555555555,0.7815351583467525,1.0,0.7759259259259258,0.782795748064066,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
270,0.00023562835121992975,0.0,0.00023562835121992975,1.0,0.8076923076923077,0.7878787878787878,1.0,0.7888888888888889,0.7897656110216497,1.0,0.808237986270023,0.7929846866602693,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
280,0.00015878715203143656,0.0,0.00015878715203143656,1.0,0.8461538461538461,0.7878787878787878,1.0,0.8222222222222223,0.7897656110216497,1.0,0.8393939393939394,0.7920269511510387,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
290,0.00038793819840066135,0.0,0.00038793819840066135,1.0,0.8846153846153846,0.7748917748917749,1.0,0.8777777777777778,0.7774199320093039,1.0,0.886762360446571,0.7807275286567149,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
300,0.00012819470430258662,0.0,0.00012819470430258662,1.0,0.8461538461538461,0.7705627705627706,1.0,0.8222222222222223,0.7733047056718553,1.0,0.8363636363636364,0.7768063814314375,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
310,0.00011835434270324185,0.0,0.00011835434270324185,1.0,0.8461538461538461,0.7748917748917749,1.0,0.8222222222222223,0.7774199320093039,1.0,0.8363636363636364,0.7816286526847729,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
320,8.175633411156014e-05,0.0,8.175633411156014e-05,1.0,0.8846153846153846,0.7792207792207793,1.0,0.8555555555555555,0.7815351583467525,1.0,0.8698412698412699,0.7855402204286586,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
330,4.427814201335423e-05,0.0,4.427814201335423e-05,1.0,0.8846153846153846,0.7792207792207793,1.0,0.8555555555555555,0.7815351583467525,1.0,0.8698412698412699,0.7855402204286586,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
340,0.0021007955074310303,0.0,0.0021007955074310303,1.0,0.9230769230769231,0.7835497835497836,1.0,0.9111111111111111,0.785650384684201,1.0,0.9204906204906204,0.7890707266541218,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
350,8.855115447659045e-05,0.0,8.855115447659045e-05,1.0,0.9230769230769231,0.7965367965367965,1.0,0.9111111111111111,0.7979960636965467,1.0,0.9204906204906204,0.8007755294369526,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
360,8.897867519408464e-05,0.0,8.897867519408464e-05,1.0,0.9230769230769231,0.7965367965367965,1.0,0.9111111111111111,0.7979960636965467,1.0,0.9204906204906204,0.8007755294369526,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
370,0.00022270684712566435,0.0,0.00022270684712566435,1.0,0.8846153846153846,0.7965367965367965,1.0,0.8777777777777778,0.799427446770442,1.0,0.8759398496240601,0.7972778410263469,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
380,0.00032290906528942287,0.0,0.00032290906528942287,1.0,0.8461538461538461,0.7792207792207793,1.0,0.8222222222222223,0.7808194668098049,1.0,0.8407407407407407,0.7824660633484163,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
390,0.0001902212097775191,0.0,0.0001902212097775191,1.0,0.8076923076923077,0.7792207792207793,1.0,0.7888888888888888,0.7801037752728573,1.0,0.8078431372549021,0.7817050970873787,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
400,0.00020935546490363777,0.0,0.00020935546490363777,1.0,0.8076923076923077,0.7705627705627706,1.0,0.7666666666666666,0.7704419395240651,1.0,0.7851851851851852,0.7732117419617418,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
1,1.089624285697937,1.9185223209206015e-05,1.0896252393722534,0.4666666666666667,0.4230769230769231,0.49783549783549785,0.5277777777777778,0.5,0.522633744855967,0.42893217893217894,0.3493516399694889,0.43442341201775153,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
10,0.5307124853134155,0.4305465519428253,0.5522398352622986,0.8333333333333334,0.6923076923076923,0.670995670995671,0.8611111111111112,0.7333333333333334,0.6786544999105386,0.8362193362193362,0.6905494505494505,0.6800780129639191,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
20,0.19896690547466278,0.05201321095228195,0.20156756043434143,1.0,0.6923076923076923,0.7229437229437229,1.0,0.7111111111111111,0.7280372159599212,1.0,0.7111111111111111,0.731349234687805,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
30,0.04882663115859032,0.0582650788128376,0.0517398864030838,1.0,0.8461538461538461,0.7792207792207793,1.0,0.8444444444444444,0.7808194668098049,1.0,0.8444444444444446,0.7852169722324761,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
40,0.009692886844277382,0.06500432640314102,0.012943102978169918,1.0,0.8846153846153846,0.7965367965367965,1.0,0.8777777777777779,0.7979960636965467,1.0,0.8891816717903674,0.8008110936682366,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
50,0.0023886538110673428,0.07884090393781662,0.006330699194222689,1.0,0.9615384615384616,0.8095238095238095,1.0,0.9444444444444445,0.8103417427088925,1.0,0.9538239538239538,0.8138601540017113,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
60,0.0011986680328845978,0.04322335124015808,0.003359835594892502,1.0,0.9615384615384616,0.8008658008658008,1.0,0.9444444444444445,0.8021112900339954,1.0,0.9538239538239538,0.8033291649201653,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
70,0.0025038656312972307,0.03998585045337677,0.004503157921135426,1.0,0.9615384615384616,0.8311688311688312,1.0,0.9444444444444445,0.8316335659330828,1.0,0.9538239538239538,0.8329961594634067,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
80,0.004264248069375753,0.0280629750341177,0.005667396821081638,1.0,0.8846153846153846,0.7922077922077922,1.0,0.8333333333333334,0.7917337627482555,1.0,0.8454106280193238,0.796796501056563,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
90,0.001124813687056303,0.02444951795041561,0.0023472895845770836,1.0,0.9230769230769231,0.8181818181818182,1.0,0.9111111111111111,0.8185721953837896,1.0,0.9111111111111111,0.8191213052385132,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
100,0.002466774545609951,0.03855692967772484,0.00439462112262845,1.0,0.9230769230769231,0.8398268398268398,1.0,0.9111111111111111,0.8384326355340846,1.0,0.9111111111111111,0.8413033017548203,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
110,0.0005806753179058433,0.020505724474787712,0.0016059615882113576,1.0,0.9230769230769231,0.8354978354978355,1.0,0.9111111111111111,0.8350331007335838,1.0,0.9111111111111111,0.8357468239821181,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
120,0.000841811764985323,0.03160867094993591,0.002422245219349861,1.0,0.9230769230769231,0.8225108225108225,1.0,0.9111111111111111,0.821256038647343,1.0,0.9111111111111111,0.8248545971498449,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
130,0.00027376084472052753,0.023576706647872925,0.0014525962760671973,1.0,0.9230769230769231,0.8225108225108225,1.0,0.9111111111111111,0.8219717301842905,1.0,0.9111111111111111,0.8249048599413563,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
140,0.006991108879446983,0.03294149786233902,0.00863818358629942,1.0,0.8846153846153846,0.7965367965367965,1.0,0.8555555555555555,0.795848989085704,1.0,0.8614718614718614,0.7998297372807555,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
150,0.001622682437300682,0.02621445246040821,0.0029334051068872213,1.0,0.9230769230769231,0.8614718614718615,1.0,0.9111111111111111,0.8597244587582752,1.0,0.9111111111111111,0.8636382064953493,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
160,0.00045494665391743183,0.028012998402118683,0.0018555965507403016,1.0,0.9230769230769231,0.8571428571428571,1.0,0.9111111111111111,0.854893540883879,1.0,0.9111111111111111,0.8592189324930688,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
170,0.0014700510073453188,0.014131709933280945,0.0021766365971416235,1.0,0.9230769230769231,0.8441558441558441,1.0,0.9111111111111111,0.8425478618715333,1.0,0.9111111111111111,0.845965306416825,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
180,0.000887262518517673,0.008140350691974163,0.0012942800531163812,1.0,0.9230769230769231,0.8354978354978355,1.0,0.9111111111111111,0.8343174091966362,1.0,0.9111111111111111,0.8376755189255188,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
190,0.0003235390759073198,0.012627243995666504,0.000954901275690645,1.0,0.9230769230769231,0.8311688311688312,1.0,0.9111111111111111,0.8302021828591877,1.0,0.9111111111111111,0.8334450653904936,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
200,0.0001714373065624386,0.008442872203886509,0.0005935808876529336,1.0,0.9230769230769231,0.8311688311688312,1.0,0.9111111111111111,0.8302021828591877,1.0,0.9111111111111111,0.8334290624446892,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
210,0.00036174056003801525,0.012576073408126831,0.0009905442129820585,1.0,0.9230769230769231,0.8311688311688312,1.0,0.9111111111111111,0.8302021828591877,1.0,0.9111111111111111,0.8334290624446892,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
220,0.0004360850725788623,0.009646287187933922,0.0009183994261547923,1.0,0.9230769230769231,0.8354978354978355,1.0,0.9111111111111111,0.8343174091966362,1.0,0.9111111111111111,0.8376312987547099,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
230,0.00039043405558913946,0.012665612623095512,0.0010237146634608507,1.0,0.9230769230769231,0.8398268398268398,1.0,0.9111111111111111,0.8384326355340849,1.0,0.9111111111111111,0.8418810083508758,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
240,0.0003847782500088215,0.013496038503944874,0.0010595801286399364,1.0,0.9230769230769231,0.8441558441558441,1.0,0.9111111111111111,0.8418321703345857,1.0,0.9111111111111111,0.8468630284652464,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
250,0.0002821143134497106,0.007710229139775038,0.000667625805363059,1.0,0.9230769230769231,0.8354978354978355,1.0,0.9111111111111111,0.8336017176596885,1.0,0.9111111111111111,0.8376422163447867,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
260,0.00016507142572663724,0.023815790191292763,0.0013558609643951058,1.0,0.9230769230769231,0.8398268398268398,1.0,0.9111111111111111,0.8384326355340846,1.0,0.9111111111111111,0.8418096933310352,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
270,0.0017259783344343305,0.02002495899796486,0.0027272263541817665,1.0,0.9230769230769231,0.8484848484848485,1.0,0.9111111111111111,0.8473787797459295,1.0,0.9111111111111111,0.8496664625696884,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
280,0.002796141430735588,0.08381201326847076,0.006986742373555899,1.0,0.9230769230769231,0.8354978354978355,1.0,0.9111111111111111,0.8393272499552693,1.0,0.9111111111111111,0.8354266777133388,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
290,0.002532911254093051,0.07406815141439438,0.006236318964511156,1.0,0.9230769230769231,0.7965367965367965,1.0,0.9111111111111111,0.7972803721595992,1.0,0.9111111111111111,0.7959770114942529,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
300,0.0016892872517928481,0.05861363187432289,0.004619969055056572,1.0,0.9230769230769231,0.8095238095238095,1.0,0.9111111111111111,0.809626051171945,1.0,0.9111111111111111,0.8092997067907902,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
310,0.0006745203863829374,0.022793639451265335,0.001814202405512333,1.0,0.8846153846153846,0.8051948051948052,1.0,0.8777777777777778,0.8055108248344963,1.0,0.8721997300944668,0.8049791754670698,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
320,0.0009261155501008034,0.023683443665504456,0.002110287779942155,1.0,0.9230769230769231,0.8138528138528138,1.0,0.9111111111111111,0.8137412775093935,1.0,0.9111111111111111,0.8136140994094855,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
330,0.0011999515118077397,0.015208631753921509,0.001960383029654622,1.0,0.9230769230769231,0.8225108225108225,1.0,0.9111111111111111,0.8219717301842907,1.0,0.9111111111111111,0.8229154017405383,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
340,0.0004539592773653567,0.01606678031384945,0.001257298281416297,1.0,0.9230769230769231,0.8181818181818182,1.0,0.9111111111111111,0.817856503846842,1.0,0.9111111111111111,0.8192724144909938,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
350,0.0003695190534926951,0.011471718549728394,0.0009431049693375826,1.0,0.9230769230769231,0.8225108225108225,1.0,0.9111111111111111,0.8219717301842907,1.0,0.9111111111111111,0.8233406153696009,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
360,0.00036531113437376916,0.009723260998725891,0.0008514741784892976,1.0,0.9230769230769231,0.8181818181818182,1.0,0.9111111111111111,0.817856503846842,1.0,0.9111111111111111,0.8197246389587726,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
370,0.0002708213869482279,0.015611417591571808,0.0010513922898098826,1.0,0.9230769230769231,0.8225108225108225,1.0,0.9111111111111111,0.8219717301842905,1.0,0.9111111111111111,0.8237833851941038,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
380,0.0002542723377700895,0.012054073624312878,0.0008569760248064995,1.0,0.9230769230769231,0.8311688311688312,1.0,0.9111111111111111,0.8302021828591877,1.0,0.9111111111111111,0.832823467798001,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
390,0.0001888533151941374,0.013877115212380886,0.0008827090496197343,1.0,0.9230769230769231,0.8268398268398268,1.0,0.9111111111111111,0.8260869565217392,1.0,0.9111111111111111,0.8287498024340131,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
400,0.00042183601181022823,0.010036962106823921,0.000923684099689126,1.0,0.9230769230769231,0.8311688311688312,1.0,0.9111111111111111,0.8302021828591878,1.0,0.9111111111111111,0.8335583232134955,S5_train_I_D1_val_D2_3,three_class_with_air,Deep CORAL-UDA,0.05,2
1,1.114149808883667,0.0,1.114149808883667,0.43333333333333335,0.475,0.4585365853658537,0.5,0.5,0.46337282957001263,0.36521739130434777,0.39141414141414144,0.36557856557856566,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
10,0.5573256611824036,0.0,0.5573256611824036,0.8666666666666667,0.725,0.6390243902439025,0.8888888888888888,0.7444444444444445,0.6478128027423802,0.8545548654244306,0.7258906525573193,0.630542892060353,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
20,0.17498745024204254,0.0,0.17498745024204254,0.9666666666666667,0.875,0.6878048780487804,0.9722222222222222,0.8777777777777779,0.6929726507191295,0.959866220735786,0.8725038402457758,0.6892889897058495,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
30,0.04159780219197273,0.0,0.04159780219197273,1.0,0.85,0.7414634146341463,1.0,0.8555555555555556,0.7440196735971384,1.0,0.8544332210998878,0.7465146115466856,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
40,0.007103984244167805,0.0,0.007103984244167805,1.0,0.75,0.7609756097560976,1.0,0.7555555555555555,0.762202846709889,1.0,0.7428571428571429,0.7649782528447847,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
50,0.006147522479295731,0.0,0.006147522479295731,1.0,0.775,0.7707317073170732,1.0,0.7888888888888889,0.7727848572918995,1.0,0.763888888888889,0.7713791614689353,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
60,0.007640539202839136,0.0,0.007640539202839136,1.0,0.775,0.7658536585365854,1.0,0.7888888888888889,0.7668976823906402,1.0,0.7694592988710637,0.7665169260044075,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
70,0.0009212742443196476,0.0,0.0009212742443196476,1.0,0.775,0.7853658536585366,1.0,0.7888888888888889,0.7880617035546612,1.0,0.7659200702678964,0.7856066878980892,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
80,0.0014641985762864351,0.0,0.0014641985762864351,1.0,0.775,0.7707317073170732,1.0,0.7888888888888889,0.7733810269021536,1.0,0.7659200702678964,0.7721322520459889,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
90,0.0002443001721985638,0.0,0.0002443001721985638,1.0,0.775,0.7707317073170732,1.0,0.7888888888888889,0.7727848572918995,1.0,0.7814814814814816,0.7729561358593616,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
100,0.0007915758760645986,0.0,0.0007915758760645986,1.0,0.9,0.7658536585365854,1.0,0.9,0.7680900216111484,1.0,0.9063067150635208,0.769202130344793,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
110,0.0002563028538133949,0.0,0.0002563028538133949,1.0,0.9,0.7609756097560976,1.0,0.9,0.7627990163201431,1.0,0.9063067150635208,0.7641526269575051,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
120,0.0012824281584471464,0.0,0.0012824281584471464,1.0,0.9,0.7658536585365854,1.0,0.9,0.7674938520008943,1.0,0.9063067150635208,0.7689441317490099,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
130,0.000327261135680601,0.0,0.000327261135680601,1.0,0.9,0.7707317073170732,1.0,0.9,0.7727848572918995,1.0,0.9063067150635208,0.7733115335368855,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
140,0.00041008516564033926,0.0,0.00041008516564033926,1.0,0.9,0.7707317073170732,1.0,0.9,0.7727848572918995,1.0,0.9063067150635208,0.7737423866456125,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
150,0.00013718154514208436,0.0,0.00013718154514208436,1.0,0.9,0.7707317073170732,1.0,0.9,0.7727848572918995,1.0,0.9063067150635208,0.7739695011794036,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
160,0.0002538905246183276,0.0,0.0002538905246183276,1.0,0.9,0.775609756097561,1.0,0.9,0.7768835233623966,1.0,0.9063067150635208,0.7790746249762645,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
170,8.467012958135456e-05,0.0,8.467012958135456e-05,1.0,0.9,0.7804878048780488,1.0,0.9,0.7821745286534019,1.0,0.9063067150635208,0.7834606574121875,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
180,0.00031664929701946676,0.0,0.00031664929701946676,1.0,0.9,0.7804878048780488,1.0,0.9,0.7821745286534019,1.0,0.9063067150635208,0.7834606574121875,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
190,0.0002494989021215588,0.0,0.0002494989021215588,1.0,0.9,0.7804878048780488,1.0,0.9,0.7821745286534019,1.0,0.9063067150635208,0.7834606574121875,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
200,0.00023202277952805161,0.0,0.00023202277952805161,1.0,0.9,0.7853658536585366,1.0,0.9,0.786869364334153,1.0,0.9063067150635208,0.7881872054382573,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
210,0.0015734853222966194,0.0,0.0015734853222966194,1.0,0.9,0.7804878048780488,1.0,0.9,0.7815783590431478,1.0,0.9063067150635208,0.7842597093933992,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
220,0.0004693240043707192,0.0,0.0004693240043707192,1.0,0.875,0.775609756097561,1.0,0.8777777777777779,0.7774796929726507,1.0,0.8773809523809524,0.7780119909781812,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
230,0.00047068073763512075,0.0,0.00047068073763512075,1.0,0.875,0.7853658536585366,1.0,0.8777777777777779,0.7874655339444071,1.0,0.8773809523809524,0.7877180073067143,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
240,7.79110923758708e-05,0.0,7.79110923758708e-05,1.0,0.875,0.7707317073170732,1.0,0.8777777777777779,0.7727848572918995,1.0,0.8773809523809524,0.7734504477710584,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
250,0.00020584506273735315,0.0,0.00020584506273735315,1.0,0.875,0.7707317073170732,1.0,0.8777777777777779,0.7727848572918995,1.0,0.8773809523809524,0.7734504477710584,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
260,0.0005460381507873535,0.0,0.0005460381507873535,1.0,0.825,0.7804878048780488,1.0,0.8333333333333334,0.7821745286534019,1.0,0.8309200603318251,0.7827000596302921,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
270,0.0005414470215328038,0.0,0.0005414470215328038,1.0,0.825,0.7853658536585366,1.0,0.8333333333333334,0.786869364334153,1.0,0.8309200603318251,0.7873187367303608,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
280,0.0002255069266539067,0.0,0.0002255069266539067,1.0,0.825,0.7853658536585366,1.0,0.8333333333333334,0.7862731947238989,1.0,0.8309200603318251,0.7873962967224012,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
290,6.306501745712012e-05,0.0,6.306501745712012e-05,1.0,0.825,0.7853658536585366,1.0,0.8333333333333334,0.7862731947238989,1.0,0.8309200603318251,0.7873962967224012,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
300,4.2878113163169473e-05,0.0,4.2878113163169473e-05,1.0,0.825,0.7902439024390244,1.0,0.8333333333333334,0.7909680304046501,1.0,0.8309200603318251,0.7919739453300045,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
