split,task,variant,space,x,y,label,domain,partition,period,day_num,target_file
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,2.6471383775934436,-5.305684295194784,air,target,target_test,Period_II,15,air\air_40.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-8.620121777043805,0.6201009197756593,air,target,target_test,Period_II,16,air\air_41.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,3.535744564535736,-6.001083303185316,air,target,target_test,Period_II,16,air\air_42.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-7.0270099067359295,0.6209568460632002,air,target,target_test,Period_II,16,air\air_43.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-2.497233403104306,-1.8056530842715008,air,target,target_test,Period_II,16,air\air_44.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,1.0435295410785344,-7.065262560787932,air,target,target_test,Period_II,17,air\air_45.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.8585111035268311,-2.1771094526723345,air,target,target_test,Period_II,17,air\air_46.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.5369006024657632,-2.003261065739088,air,target,target_test,Period_II,17,air\air_47.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,2.6888383305220858,-5.370297624973533,air,target,target_test,Period_II,17,air\air_48.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-2.2911584442737745,2.0372543544266284,alcohol,target,target_test,Period_II,10,alcohol\alcohol_44.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.7140309407616543,0.4617618097977147,alcohol,target,target_test,Period_II,10,alcohol\alcohol_45.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.9849533184450614,0.5559547234379119,alcohol,target,target_test,Period_II,10,alcohol\alcohol_46.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.665088456056741,1.8618914569156348,alcohol,target,target_test,Period_II,10,alcohol\alcohol_47.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.559097680269206,0.9772136362408468,alcohol,target,target_test,Period_II,11,alcohol\alcohol_48.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.4503504563801308,1.6754995554012728,alcohol,target,target_test,Period_II,11,alcohol\alcohol_49.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.9147602961041843,1.1061712233433123,alcohol,target,target_test,Period_II,11,alcohol\alcohol_50.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.7007998165005027,0.034523076543606174,alcohol,target,target_test,Period_II,11,alcohol\alcohol_51.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,2.390591993355475,-3.5961174417403154,alcohol,target,target_test,Period_II,12,alcohol\alcohol_52.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,0.32945937601166136,-0.774632518017702,alcohol,target,target_test,Period_II,12,alcohol\alcohol_53.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.600082563752206,1.215808305015239,alcohol,target,target_test,Period_II,12,alcohol\alcohol_54.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.2662640990144527,1.0086165809186551,alcohol,target,target_test,Period_II,12,alcohol\alcohol_55.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-2.8938650588649155,0.8347770734150395,alcohol,target,target_test,Period_II,13,alcohol\alcohol_56.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-2.5735145099270196,1.0234916014042206,alcohol,target,target_test,Period_II,13,alcohol\alcohol_57.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.697190210896186,0.9880890998906207,alcohol,target,target_test,Period_II,14,alcohol\alcohol_58.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.3159359757388003,0.7526277781100693,alcohol,target,target_test,Period_II,14,alcohol\alcohol_59.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.4085613480543965,3.0681776185162457,alcohol,target,target_test,Period_II,14,alcohol\alcohol_60.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.0049409228808646,0.6423084895450178,alcohol,target,target_test,Period_II,15,alcohol\alcohol_61.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-7.705057405262234,0.48677069908945886,alcohol,target,target_test,Period_II,15,alcohol\alcohol_62.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.373504975520365,1.0516683031042544,alcohol,target,target_test,Period_II,15,alcohol\alcohol_63.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.4124827442420356,-0.7702732158620454,alcohol,target,target_test,Period_II,17,alcohol\alcohol_64.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.0871883475739863,0.15551741154971727,alcohol,target,target_test,Period_II,17,alcohol\alcohol_65.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.802544427027411,0.5184059122077098,alcohol,target,target_test,Period_II,17,alcohol\alcohol_66.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.019316768301279,0.8476289559122681,alcohol,target,target_test,Period_II,17,alcohol\alcohol_67.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.8744319126390353,1.7683780365765471,alcohol,target,target_test,Period_II,17,alcohol\alcohol_68.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,3.542957144453142,1.774481728572428,acetone,target,target_test,Period_III,18,acetone\acetone_69.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,5.262877791125536,3.929780557221979,acetone,target,target_test,Period_III,18,acetone\acetone_70.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.368098163301096,5.172300516942281,acetone,target,target_test,Period_III,18,acetone\acetone_71.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,2.6242358732449835,2.821725547803636,acetone,target,target_test,Period_III,18,acetone\acetone_72.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,3.961100266954337,2.65665862436615,acetone,target,target_test,Period_III,18,acetone\acetone_73.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,5.552949490661815,5.352114351229159,acetone,target,target_test,Period_III,19,acetone\acetone_74.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.000357511608354,5.02458406478168,acetone,target,target_test,Period_III,19,acetone\acetone_75.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,7.641831617091217,6.304443830255014,acetone,target,target_test,Period_III,19,acetone\acetone_76.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.672054882199652,5.9857573872321455,acetone,target,target_test,Period_III,20,acetone\acetone_77.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,7.810322567089831,6.836793663133829,acetone,target,target_test,Period_III,20,acetone\acetone_78.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.2128105042810775,4.647771364574112,acetone,target,target_test,Period_III,20,acetone\acetone_79.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.4786657540543064,5.41772395224479,acetone,target,target_test,Period_III,20,acetone\acetone_80.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.164031250554744,4.946993593909651,acetone,target,target_test,Period_III,21,acetone\acetone_81.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,2.8087291173700617,3.1813642515998075,acetone,target,target_test,Period_III,21,acetone\acetone_82.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.338242826395463,6.100317636765047,acetone,target,target_test,Period_III,21,acetone\acetone_83.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,7.254647555899615,6.087364663361098,acetone,target,target_test,Period_III,21,acetone\acetone_84.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,3.510137174588941,-6.419291151451491,air,target,target_test,Period_III,18,air\air_49.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,2.454700847956175,-5.556329344812568,air,target,target_test,Period_III,18,air\air_50.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,3.1025904731115914,-6.548708554040627,air,target,target_test,Period_III,18,air\air_51.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,2.8094910318381108,-6.181038280894759,air,target,target_test,Period_III,18,air\air_52.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.597455807700132,0.7725136019393044,air,target,target_test,Period_III,19,air\air_53.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,4.698632113033336,-7.85651490473155,air,target,target_test,Period_III,19,air\air_54.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,1.8790410856991022,-5.140866075190427,air,target,target_test,Period_III,20,air\air_55.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.400536212290736,0.6927113078948925,air,target,target_test,Period_III,20,air\air_56.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,2.468444050977823,-8.079607509941582,air,target,target_test,Period_III,20,air\air_57.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,2.6573830456091803,-4.96642492445704,air,target,target_test,Period_III,20,air\air_58.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-7.1573730058296565,0.9168577509633951,air,target,target_test,Period_III,21,air\air_59.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,1.838361657809705,-6.782135588773975,air,target,target_test,Period_III,21,air\air_60.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,5.251811597518217,-8.324421144009216,air,target,target_test,Period_III,21,air\air_61.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,3.294012621630277,-5.871245231150397,air,target,target_test,Period_III,21,air\air_62.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.2293507517686577,0.6012671002095047,alcohol,target,target_test,Period_III,18,alcohol\alcohol_69.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.5127058033121418,2.475782670758382,alcohol,target,target_test,Period_III,18,alcohol\alcohol_70.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.713959686377886,0.7124830421114198,alcohol,target,target_test,Period_III,18,alcohol\alcohol_71.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.904764746320895,0.6883363589209073,alcohol,target,target_test,Period_III,18,alcohol\alcohol_72.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.174962381302397,1.5284319050703195,alcohol,target,target_test,Period_III,18,alcohol\alcohol_73.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.4299519576791067,0.8725259056033201,alcohol,target,target_test,Period_III,19,alcohol\alcohol_74.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-6.691777492839862,0.6656164453744654,alcohol,target,target_test,Period_III,19,alcohol\alcohol_75.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.9561197388939715,0.8674333427231826,alcohol,target,target_test,Period_III,19,alcohol\alcohol_76.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.2809669036386246,1.4313260834625365,alcohol,target,target_test,Period_III,20,alcohol\alcohol_77.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.219173083324236,0.42213575374393747,alcohol,target,target_test,Period_III,20,alcohol\alcohol_78.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.620290430515353,1.7543608825081936,alcohol,target,target_test,Period_III,20,alcohol\alcohol_79.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.1740524865438027,1.6426990054735227,alcohol,target,target_test,Period_III,20,alcohol\alcohol_80.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.111414039165568,0.9735396032650827,alcohol,target,target_test,Period_III,21,alcohol\alcohol_81.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.082412390694568,0.753418122907995,alcohol,target,target_test,Period_III,21,alcohol\alcohol_82.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.868211598061835,0.8123128126215398,alcohol,target,target_test,Period_III,21,alcohol\alcohol_83.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,1.1752495834386878,3.1076966657549505,alcohol,target,target_test,Period_III,21,alcohol\alcohol_84.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.77078875686786,-1.0634187325322326,acetone,target,target_test,Period_IV,22,acetone\acetone_85.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.561490201064501,0.6904375710939441,acetone,target,target_test,Period_IV,22,acetone\acetone_86.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.135712161867826,0.7278043734965358,acetone,target,target_test,Period_IV,22,acetone\acetone_87.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.2149741418585505,4.484208631791076,acetone,target,target_test,Period_IV,22,acetone\acetone_88.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.304345409375174,5.379475695601298,acetone,target,target_test,Period_IV,23,acetone\acetone_89.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,5.218370457003331,3.7738485342874917,acetone,target,target_test,Period_IV,23,acetone\acetone_90.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.468536622561332,5.317993687260422,acetone,target,target_test,Period_IV,23,acetone\acetone_91.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.423295753940377,5.508486043170484,acetone,target,target_test,Period_IV,23,acetone\acetone_92.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,4.673349651388152,3.600536025872663,acetone,target,target_test,Period_IV,24,acetone\acetone_93.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,1.2216641570325857,2.892428629501807,acetone,target,target_test,Period_IV,24,acetone\acetone_94.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.501612646272268,5.315410452896344,acetone,target,target_test,Period_IV,24,acetone\acetone_95.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,5.248667133394527,3.9467776633556015,acetone,target,target_test,Period_IV,24,acetone\acetone_96.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,0.7874832748563745,-5.564500005183805,air,target,target_test,Period_IV,22,air\air_63.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.1731473176614955,0.305837951774755,air,target,target_test,Period_IV,22,air\air_64.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-11.128382450501645,0.34059452610996527,air,target,target_test,Period_IV,22,air\air_65.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,4.455928278596728,-5.970551898169601,air,target,target_test,Period_IV,23,air\air_66.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,1.9079252813325984,-6.742038771490312,air,target,target_test,Period_IV,23,air\air_67.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,1.9282005072078878,-4.7771260211319575,air,target,target_test,Period_IV,23,air\air_68.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,1.8177164751275463,-6.139801770269244,air,target,target_test,Period_IV,23,air\air_69.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,4.8408249218259884,-8.020869713216724,air,target,target_test,Period_IV,24,air\air_70.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,2.5402957582285155,-4.918116194794598,air,target,target_test,Period_IV,24,air\air_71.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,0.9282584483942451,-4.7295523448168035,air,target,target_test,Period_IV,24,air\air_72.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-6.412740822978918,0.5666351585761867,alcohol,target,target_test,Period_IV,22,alcohol\alcohol_85.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.809975390086934,0.6038002704693926,alcohol,target,target_test,Period_IV,22,alcohol\alcohol_86.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,0.3370282666699499,-1.7595055393931867,alcohol,target,target_test,Period_IV,22,alcohol\alcohol_87.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.20365206696753863,1.7667874282214722,alcohol,target,target_test,Period_IV,22,alcohol\alcohol_88.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.852526959314351,0.750238429081179,alcohol,target,target_test,Period_IV,23,alcohol\alcohol_89.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.4697389362007085,1.074131618887987,alcohol,target,target_test,Period_IV,23,alcohol\alcohol_90.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.461301484931279,0.6822578737119662,alcohol,target,target_test,Period_IV,23,alcohol\alcohol_91.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.645431630032596,0.9587091690901766,alcohol,target,target_test,Period_IV,23,alcohol\alcohol_92.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-6.848843930880143,0.7528015808081805,alcohol,target,target_test,Period_IV,24,alcohol\alcohol_93.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.60755687580778,0.8042982369197627,alcohol,target,target_test,Period_IV,24,alcohol\alcohol_94.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-2.1602197520585293,1.1197721251253065,alcohol,target,target_test,Period_IV,24,alcohol\alcohol_95.csv
S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.02287875676163662,0.40015678523989534,alcohol,target,target_test,Period_IV,24,alcohol\alcohol_96.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-3.1173794966990074,2.347768138785733,acetone,source,source_train,Period_I,1,acetone\acetone_o1.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-2.944027557156771,4.022393641203319,acetone,source,source_train,Period_I,1,acetone\acetone_o2.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,2.1082119568277213,-1.775296955243636,acetone,source,source_train,Period_I,1,acetone\acetone_o3.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,14.95253084374776,4.508669998422611,acetone,source,source_train,Period_I,2,acetone\acetone_o4.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,11.720279510712338,2.2980605921565056,acetone,source,source_train,Period_I,2,acetone\acetone_o5.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,6.103990606528911,2.77633211888222,acetone,source,source_train,Period_I,2,acetone\acetone_o6.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-3.4757646117822976,1.5517272116970937,acetone,source,source_train,Period_I,2,acetone\acetone_o7.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-0.21612129262405055,-1.976920695975537,acetone,source,source_train,Period_I,2,acetone\acetone_o8.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,6.623809888856218,0.21744720679736546,acetone,source,source_train,Period_I,2,acetone\acetone_o9.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,2.4562050130572466,0.4638430280471213,acetone,source,source_train,Period_I,3,acetone\acetone_o10.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,5.033687961148748,4.488509512552491,acetone,source,source_train,Period_I,3,acetone\acetone_o11.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,17.473723815208178,3.3100374766600154,acetone,source,source_train,Period_I,3,acetone\acetone_o12.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-3.9427473195635367,-1.3644992143287238,air,source,source_train,Period_I,0,air\baseline_1.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-4.672134901077408,1.0097611455197713,air,source,source_train,Period_I,0,air\baseline_3.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-4.1422660736264065,3.0483733179189354,air,source,source_train,Period_I,0,air\baseline_4.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-3.1594590930570723,1.939139281570579,air,source,source_train,Period_I,0,air\baseline_5.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-1.2162160070463044,4.340155822297828,air,source,source_train,Period_I,0,air\baseline_6.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-3.657035080162073,1.700918504873419,air,source,source_train,Period_I,0,air\baseline_7.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-0.814556708804455,2.2121132515919473,alcohol,source,source_train,Period_I,1,alcohol\alcohol_o1.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-1.9099176472030142,2.549123462941351,alcohol,source,source_train,Period_I,1,alcohol\alcohol_o2.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-2.8617500239391394,3.429687945696763,alcohol,source,source_train,Period_I,1,alcohol\alcohol_o3.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-1.2343347734286,-1.1507980243347187,alcohol,source,source_train,Period_I,2,alcohol\alcohol_o4.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-2.1569210604809474,2.170501636540324,alcohol,source,source_train,Period_I,2,alcohol\alcohol_o5.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-1.9806566153327552,2.0885141381268046,alcohol,source,source_train,Period_I,2,alcohol\alcohol_o6.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-1.3448613569125216,4.928365894428741,alcohol,source,source_train,Period_I,2,alcohol\alcohol_o7.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-3.0572240601280827,1.9123314175333705,alcohol,source,source_train,Period_I,2,alcohol\alcohol_o8.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-2.6213279872502624,-1.7921887386728905,alcohol,source,source_train,Period_I,2,alcohol\alcohol_o9.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,0.19285130534242056,4.9354241838927475,alcohol,source,source_train,Period_I,3,alcohol\alcohol_o10.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-0.9784578066271444,3.305723429842237,alcohol,source,source_train,Period_I,3,alcohol\alcohol_o11.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,-2.137092212645721,1.3387395416239602,alcohol,source,source_train,Period_I,3,alcohol\alcohol_o12.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,14.112406240187237,4.643077551714027,acetone,target,target_domain,Period_II,1,acetone\acetone_1.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,12.797737841755808,2.565516009628288,acetone,target,target_domain,Period_II,1,acetone\acetone_2.csv
S4_train_I_val_D1_2,three_class_with_air,MLP source only,standardized input PCA,8.230397087387082,4.771522248243481,acetone,target,target_domain,Period_II,1,acetone\acetone_3.csv
