epoch,L,Ld,backward_loss_scalar,class_loss,domain_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,seed,seed_values
195,0.009124009869992733,0.3029673993587494,0.3120914101600647,0.009124009869992733,0.3029673993587494,0.3120914101600647,1.0,0.825,0.8780487804878049,0.8976897689768977,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
200,0.0005561462021432817,0.35018783807754517,0.35074397921562195,0.0005561462021432817,0.35018783807754517,0.35074397921562195,1.0,0.825,0.8536585365853658,0.8976897689768977,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
205,0.002097531221807003,0.3995212912559509,0.4016188085079193,0.002097531221807003,0.3995212912559509,0.4016188085079193,1.0,0.85,0.848780487804878,0.8976897689768977,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
210,0.00018656191241461784,0.356967955827713,0.35715451836586,0.00018656191241461784,0.356967955827713,0.35715451836586,1.0,0.9,0.8536585365853658,0.8976897689768977,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
215,0.00048418602091260254,0.34093451499938965,0.34141871333122253,0.00048418602091260254,0.34093451499938965,0.34141871333122253,1.0,0.95,0.8682926829268293,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
220,0.0014081523986533284,0.29440152645111084,0.29580968618392944,0.0014081523986533284,0.29440152645111084,0.29580968618392944,1.0,0.95,0.8878048780487805,0.9075907590759076,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
225,0.00014643558824900538,0.26722651720046997,0.2673729658126831,0.00014643558824900538,0.26722651720046997,0.2673729658126831,1.0,0.95,0.8878048780487805,0.9141914191419142,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
230,0.00012129847164032981,0.2532431185245514,0.2533644139766693,0.00012129847164032981,0.2532431185245514,0.2533644139766693,1.0,0.95,0.8878048780487805,0.9141914191419142,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
235,0.00029303072369657457,0.2664188742637634,0.26671189069747925,0.00029303072369657457,0.2664188742637634,0.26671189069747925,1.0,0.975,0.8926829268292683,0.9141914191419142,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
240,0.0006951089017093182,0.2921779453754425,0.2928730547428131,0.0006951089017093182,0.2921779453754425,0.2928730547428131,1.0,0.925,0.8780487804878049,0.9174917491749175,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
245,0.00034418856375850737,0.2648341953754425,0.265178382396698,0.00034418856375850737,0.2648341953754425,0.265178382396698,1.0,0.95,0.8829268292682927,0.9075907590759076,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
250,0.001225532847456634,0.3089590072631836,0.3101845383644104,0.001225532847456634,0.3089590072631836,0.3101845383644104,1.0,0.925,0.8878048780487805,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
255,0.0026204967871308327,0.29898884892463684,0.3016093373298645,0.0026204967871308327,0.29898884892463684,0.3016093373298645,1.0,0.875,0.8878048780487805,0.8976897689768977,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
260,0.06630048900842667,0.31416505575180054,0.3804655373096466,0.06630048900842667,0.31416505575180054,0.3804655373096466,1.0,0.95,0.8878048780487805,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
265,0.033347271382808685,0.2907089293003082,0.3240562081336975,0.033347271382808685,0.2907089293003082,0.3240562081336975,1.0,0.925,0.8975609756097561,0.9042904290429042,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
270,0.0001935580075951293,0.29791009426116943,0.2981036603450775,0.0001935580075951293,0.29791009426116943,0.2981036603450775,1.0,0.975,0.9024390243902439,0.9075907590759076,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
275,0.0023760420735925436,0.3031565845012665,0.30553263425827026,0.0023760420735925436,0.3031565845012665,0.30553263425827026,1.0,0.95,0.8829268292682927,0.9075907590759076,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
280,0.014920037239789963,0.3027416169643402,0.3176616430282593,0.014920037239789963,0.3027416169643402,0.3176616430282593,1.0,0.95,0.8975609756097561,0.9042904290429042,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
285,0.0009237603517249227,0.28246650099754333,0.28339025378227234,0.0009237603517249227,0.28246650099754333,0.28339025378227234,1.0,0.975,0.8926829268292683,0.9108910891089109,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
290,0.002745317528024316,0.28253573179244995,0.28528106212615967,0.002745317528024316,0.28253573179244995,0.28528106212615967,1.0,0.975,0.8926829268292683,0.9075907590759076,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
295,0.0010005804942920804,0.28108859062194824,0.2820891737937927,0.0010005804942920804,0.28108859062194824,0.2820891737937927,1.0,0.975,0.8975609756097561,0.9108910891089109,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
300,0.0001827121595852077,0.2912733256816864,0.29145604372024536,0.0001827121595852077,0.2912733256816864,0.29145604372024536,1.0,0.95,0.8878048780487805,0.9075907590759076,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
305,0.0008129571215249598,0.2820377051830292,0.2828506529331207,0.0008129571215249598,0.2820377051830292,0.2828506529331207,1.0,0.9,0.8780487804878049,0.9042904290429042,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
310,0.0001259640121133998,0.34570950269699097,0.34583547711372375,0.0001259640121133998,0.34570950269699097,0.34583547711372375,1.0,0.95,0.8878048780487805,0.9042904290429042,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
315,8.832241292111576e-05,0.32533547282218933,0.32542380690574646,8.832241292111576e-05,0.32533547282218933,0.32542380690574646,1.0,0.95,0.8878048780487805,0.9042904290429042,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
320,0.0003827611217275262,0.3154309391975403,0.31581369042396545,0.0003827611217275262,0.3154309391975403,0.31581369042396545,1.0,0.95,0.8926829268292683,0.8976897689768977,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
325,0.0004146388964727521,0.3352651298046112,0.3356797695159912,0.0004146388964727521,0.3352651298046112,0.3356797695159912,1.0,0.925,0.8878048780487805,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
330,0.0004702543665189296,0.3337740898132324,0.33424434065818787,0.0004702543665189296,0.3337740898132324,0.33424434065818787,1.0,0.9,0.8634146341463415,0.8976897689768977,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
335,0.000594278855714947,0.31826555728912354,0.31885984539985657,0.000594278855714947,0.31826555728912354,0.31885984539985657,1.0,0.925,0.8878048780487805,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
340,0.0001926906406879425,0.3148897588253021,0.31508246064186096,0.0001926906406879425,0.3148897588253021,0.31508246064186096,1.0,0.975,0.8829268292682927,0.9042904290429042,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
345,0.012676134705543518,0.3176993429660797,0.3303754925727844,0.012676134705543518,0.3176993429660797,0.3303754925727844,1.0,0.975,0.8926829268292683,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
350,0.00023315900762099773,0.3116244673728943,0.3118576407432556,0.00023315900762099773,0.3116244673728943,0.3118576407432556,1.0,0.95,0.8926829268292683,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
355,6.847378244856372e-05,0.31191250681877136,0.3119809925556183,6.847378244856372e-05,0.31191250681877136,0.3119809925556183,1.0,0.95,0.8878048780487805,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
360,4.908270057057962e-05,0.3067587614059448,0.30680784583091736,4.908270057057962e-05,0.3067587614059448,0.30680784583091736,1.0,0.95,0.8926829268292683,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
365,4.315812839195132e-05,0.30208396911621094,0.3021271228790283,4.315812839195132e-05,0.30208396911621094,0.3021271228790283,1.0,0.925,0.8878048780487805,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
370,5.412318205344491e-05,0.29909011721611023,0.2991442382335663,5.412318205344491e-05,0.29909011721611023,0.2991442382335663,1.0,0.925,0.8829268292682927,0.9042904290429042,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
375,4.747276034322567e-05,0.293933629989624,0.2939811050891876,4.747276034322567e-05,0.293933629989624,0.2939811050891876,1.0,0.9,0.8780487804878049,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
380,8.502035780111328e-05,0.2903214395046234,0.2904064655303955,8.502035780111328e-05,0.2903214395046234,0.2904064655303955,1.0,0.9,0.8780487804878049,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
385,0.00021751485473942012,0.2813955843448639,0.2816131114959717,0.00021751485473942012,0.2813955843448639,0.2816131114959717,1.0,0.9,0.8780487804878049,0.8976897689768977,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
390,7.723043381702155e-05,0.27634763717651367,0.2764248549938202,7.723043381702155e-05,0.27634763717651367,0.2764248549938202,1.0,0.9,0.8780487804878049,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
395,6.357873644446954e-05,0.29385003447532654,0.2939136028289795,6.357873644446954e-05,0.29385003447532654,0.2939136028289795,1.0,0.925,0.8878048780487805,0.9075907590759076,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
400,5.147631964064203e-05,0.28767314553260803,0.2877246141433716,5.147631964064203e-05,0.28767314553260803,0.2877246141433716,1.0,0.925,0.8878048780487805,0.9108910891089109,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
1,1.116260290145874,0.0,1.116260290145874,1.116260290145874,0.0,1.116260290145874,0.5666666666666667,0.38461538461538464,0.3804878048780488,0.8910891089108911,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
5,0.8377960920333862,0.0,0.8377960920333862,0.8377960920333862,0.0,0.8377960920333862,0.5666666666666667,0.46153846153846156,0.6097560975609756,0.8613861386138614,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
10,0.6666556596755981,0.0,0.6666556596755981,0.6666556596755981,0.0,0.6666556596755981,0.5333333333333333,0.5384615384615384,0.6097560975609756,0.7788778877887789,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
15,0.5028819441795349,0.0,0.5028819441795349,0.5028819441795349,0.0,0.5028819441795349,0.8666666666666667,0.8846153846153846,0.6829268292682927,0.6666666666666666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
20,0.3577571511268616,0.0,0.3577571511268616,0.3577571511268616,0.0,0.3577571511268616,0.8666666666666667,0.8846153846153846,0.6878048780487804,0.5478547854785478,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
25,0.17446020245552063,0.0,0.17446020245552063,0.17446020245552063,0.0,0.17446020245552063,0.9666666666666667,0.8846153846153846,0.6926829268292682,0.44554455445544555,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
30,0.07294181734323502,0.0,0.07294181734323502,0.07294181734323502,0.0,0.07294181734323502,1.0,0.8076923076923077,0.697560975609756,0.44554455445544555,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
35,0.042511094361543655,0.0,0.042511094361543655,0.042511094361543655,0.0,0.042511094361543655,1.0,0.8076923076923077,0.697560975609756,0.39933993399339934,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
40,0.010826080106198788,0.0,0.010826080106198788,0.010826080106198788,0.0,0.010826080106198788,1.0,0.8076923076923077,0.697560975609756,0.43234323432343236,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
45,0.019875016063451767,0.0,0.019875016063451767,0.019875016063451767,0.0,0.019875016063451767,1.0,0.8076923076923077,0.7170731707317073,0.42244224422442245,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
50,0.0043430509977042675,0.0,0.0043430509977042675,0.0043430509977042675,0.0,0.0043430509977042675,1.0,0.7692307692307693,0.7268292682926829,0.3564356435643564,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
55,0.004906264133751392,0.0,0.004906264133751392,0.004906264133751392,0.0,0.004906264133751392,1.0,0.8076923076923077,0.7317073170731707,0.37623762376237624,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
60,0.004050995223224163,0.0,0.004050995223224163,0.004050995223224163,0.0,0.004050995223224163,1.0,0.8076923076923077,0.7414634146341463,0.39933993399339934,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
65,0.036925822496414185,0.0,0.036925822496414185,0.036925822496414185,0.0,0.036925822496414185,1.0,0.8076923076923077,0.7414634146341463,0.39933993399339934,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
70,0.0022647592704743147,0.0,0.0022647592704743147,0.0022647592704743147,0.0,0.0022647592704743147,1.0,0.8076923076923077,0.7560975609756098,0.3795379537953795,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
75,0.002723399316892028,0.0,0.002723399316892028,0.002723399316892028,0.0,0.002723399316892028,1.0,0.8076923076923077,0.7609756097560976,0.36633663366336633,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
80,0.002038840437307954,0.0,0.002038840437307954,0.002038840437307954,0.0,0.002038840437307954,1.0,0.8076923076923077,0.7560975609756098,0.3696369636963696,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
85,0.0010452157584950328,0.0,0.0010452157584950328,0.0010452157584950328,0.0,0.0010452157584950328,1.0,0.8076923076923077,0.7414634146341463,0.32673267326732675,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
90,0.0015585820656269789,0.0,0.0015585820656269789,0.0015585820656269789,0.0,0.0015585820656269789,1.0,0.7692307692307693,0.7268292682926829,0.3102310231023102,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
95,0.0020809669513255358,0.0,0.0020809669513255358,0.0020809669513255358,0.0,0.0020809669513255358,1.0,0.7692307692307693,0.7463414634146341,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
100,0.0009038225980475545,0.0,0.0009038225980475545,0.0009038225980475545,0.0,0.0009038225980475545,1.0,0.8076923076923077,0.7658536585365854,0.34983498349834985,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
105,0.010309543460607529,0.0,0.010309543460607529,0.010309543460607529,0.0,0.010309543460607529,1.0,0.8076923076923077,0.7658536585365854,0.35973597359735976,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
110,0.00705833500251174,0.0,0.00705833500251174,0.00705833500251174,0.0,0.00705833500251174,1.0,0.8076923076923077,0.7560975609756098,0.35973597359735976,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
115,0.00789391715079546,0.0,0.00789391715079546,0.00789391715079546,0.0,0.00789391715079546,1.0,0.7692307692307693,0.7414634146341463,0.3432343234323432,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
120,0.0009878441924229264,0.0,0.0009878441924229264,0.0009878441924229264,0.0,0.0009878441924229264,1.0,0.7692307692307693,0.7463414634146341,0.32673267326732675,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
125,0.0019817990250885487,0.0,0.0019817990250885487,0.0019817990250885487,0.0,0.0019817990250885487,1.0,0.7692307692307693,0.7463414634146341,0.32673267326732675,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
130,0.03201952949166298,0.0,0.03201952949166298,0.03201952949166298,0.0,0.03201952949166298,1.0,0.7692307692307693,0.775609756097561,0.37293729372937295,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
135,0.00852359738200903,0.0,0.00852359738200903,0.00852359738200903,0.0,0.00852359738200903,1.0,0.8076923076923077,0.7804878048780488,0.33003300330033003,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
140,0.00035606074379757047,0.0,0.00035606074379757047,0.00035606074379757047,0.0,0.00035606074379757047,1.0,0.8076923076923077,0.7609756097560976,0.31683168316831684,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
145,0.0024899609852582216,0.0,0.0024899609852582216,0.0024899609852582216,0.0,0.0024899609852582216,1.0,0.7692307692307693,0.7609756097560976,0.3102310231023102,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
150,0.0004844186478294432,0.0,0.0004844186478294432,0.0004844186478294432,0.0,0.0004844186478294432,1.0,0.7692307692307693,0.7609756097560976,0.32673267326732675,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
155,0.0006798732792958617,0.0,0.0006798732792958617,0.0006798732792958617,0.0,0.0006798732792958617,1.0,0.7692307692307693,0.7609756097560976,0.33003300330033003,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
160,0.000613354379311204,0.0,0.000613354379311204,0.000613354379311204,0.0,0.000613354379311204,1.0,0.7307692307692307,0.751219512195122,0.33003300330033003,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
165,0.0002908407768700272,0.0,0.0002908407768700272,0.0002908407768700272,0.0,0.0002908407768700272,1.0,0.7307692307692307,0.7560975609756098,0.3333333333333333,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
170,8.380961662624031e-05,0.0,8.380961662624031e-05,8.380961662624031e-05,0.0,8.380961662624031e-05,1.0,0.7307692307692307,0.7609756097560976,0.3333333333333333,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
175,0.0003031777741853148,0.0,0.0003031777741853148,0.0003031777741853148,0.0,0.0003031777741853148,1.0,0.7307692307692307,0.7658536585365854,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
180,0.00010761329758679494,0.0,0.00010761329758679494,0.00010761329758679494,0.0,0.00010761329758679494,1.0,0.7307692307692307,0.7658536585365854,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
185,0.00015656926552765071,0.0,0.00015656926552765071,0.00015656926552765071,0.0,0.00015656926552765071,1.0,0.7307692307692307,0.775609756097561,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
190,0.0007112736930139363,0.0,0.0007112736930139363,0.0007112736930139363,0.0,0.0007112736930139363,1.0,0.7307692307692307,0.775609756097561,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
195,0.00042072928044945,0.0,0.00042072928044945,0.00042072928044945,0.0,0.00042072928044945,1.0,0.7307692307692307,0.7707317073170732,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
200,0.0002635418204590678,0.0,0.0002635418204590678,0.0002635418204590678,0.0,0.0002635418204590678,1.0,0.7307692307692307,0.775609756097561,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
205,0.0003642146766651422,0.0,0.0003642146766651422,0.0003642146766651422,0.0,0.0003642146766651422,1.0,0.7307692307692307,0.775609756097561,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
210,0.00011097230890300125,0.0,0.00011097230890300125,0.00011097230890300125,0.0,0.00011097230890300125,1.0,0.7307692307692307,0.775609756097561,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
215,0.00023319439787883312,0.0,0.00023319439787883312,0.00023319439787883312,0.0,0.00023319439787883312,1.0,0.7307692307692307,0.775609756097561,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
220,9.25309068406932e-05,0.0,9.25309068406932e-05,9.25309068406932e-05,0.0,9.25309068406932e-05,1.0,0.7307692307692307,0.7707317073170732,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
225,0.00016345654148608446,0.0,0.00016345654148608446,0.00016345654148608446,0.0,0.00016345654148608446,1.0,0.7692307692307693,0.7804878048780488,0.3432343234323432,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
230,0.0001049830243573524,0.0,0.0001049830243573524,0.0001049830243573524,0.0,0.0001049830243573524,1.0,0.7692307692307693,0.7658536585365854,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
235,4.035656456835568e-05,0.0,4.035656456835568e-05,4.035656456835568e-05,0.0,4.035656456835568e-05,1.0,0.7692307692307693,0.7658536585365854,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
240,8.623223402537405e-05,0.0,8.623223402537405e-05,8.623223402537405e-05,0.0,8.623223402537405e-05,1.0,0.7692307692307693,0.7658536585365854,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
245,0.0012788401218131185,0.0,0.0012788401218131185,0.0012788401218131185,0.0,0.0012788401218131185,1.0,0.7307692307692307,0.7658536585365854,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
250,0.00041943087126128376,0.0,0.00041943087126128376,0.00041943087126128376,0.0,0.00041943087126128376,1.0,0.7307692307692307,0.7658536585365854,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
255,0.001474903547205031,0.0,0.001474903547205031,0.001474903547205031,0.0,0.001474903547205031,1.0,0.7307692307692307,0.7658536585365854,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
260,0.00015676222392357886,0.0,0.00015676222392357886,0.00015676222392357886,0.0,0.00015676222392357886,1.0,0.7307692307692307,0.7707317073170732,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
265,0.0001478225167375058,0.0,0.0001478225167375058,0.0001478225167375058,0.0,0.0001478225167375058,1.0,0.7307692307692307,0.7658536585365854,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
270,0.0002611192758195102,0.0,0.0002611192758195102,0.0002611192758195102,0.0,0.0002611192758195102,1.0,0.7307692307692307,0.7658536585365854,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
275,8.275215077446774e-05,0.0,8.275215077446774e-05,8.275215077446774e-05,0.0,8.275215077446774e-05,1.0,0.7307692307692307,0.7707317073170732,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
280,0.0001650693448027596,0.0,0.0001650693448027596,0.0001650693448027596,0.0,0.0001650693448027596,1.0,0.7307692307692307,0.7707317073170732,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
285,0.0003437082632444799,0.0,0.0003437082632444799,0.0003437082632444799,0.0,0.0003437082632444799,1.0,0.7307692307692307,0.7658536585365854,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
290,7.109984289854765e-05,0.0,7.109984289854765e-05,7.109984289854765e-05,0.0,7.109984289854765e-05,1.0,0.7692307692307693,0.7707317073170732,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
295,8.102619176497683e-05,0.0,8.102619176497683e-05,8.102619176497683e-05,0.0,8.102619176497683e-05,1.0,0.7692307692307693,0.7658536585365854,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
300,4.627435919246636e-05,0.0,4.627435919246636e-05,4.627435919246636e-05,0.0,4.627435919246636e-05,1.0,0.7692307692307693,0.7707317073170732,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
305,0.00010830728569999337,0.0,0.00010830728569999337,0.00010830728569999337,0.0,0.00010830728569999337,1.0,0.7692307692307693,0.7707317073170732,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
